qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
Mecp2-201,Apoc_chromosome_13.1307_1,42.466,73,37,1,115,187,31,234,2.96e-8,55.5,Apoc,Mecp2-201_Apoc
Mecp2-201,Aque_XM_003388991.3,43.548,62,31,1,117,178,225,398,9.9e-8,54.7,Aque,Mecp2-201_Aque
Mecp2-201,Cgig_G29393.2,53.75,80,33,1,110,185,562,801,2.17e-18,90.1,Cgig,Mecp2-201_Cgig
Mecp2-201,Gasp_gasp1.m3.25028.m1,43.333,60,31,1,120,176,25,204,6.52e-9,58.2,Gasp,Mecp2-201_Gasp
Mecp2-201,Gfas_gfas1.m1.2628.m1,50,60,28,2,114,172,94,270,7.2e-9,58.5,Gfas,Mecp2-201_Gfas
Mecp2-201,Mcap_g53132,41.667,72,37,1,116,187,34,234,1.84e-7,53.5,Mcap,Mecp2-201_Mcap
Mecp2-201,Nvec_XM_001638061.2,41.25,80,45,2,99,178,541,774,5.83e-8,57,Nvec,Mecp2-201_Nvec
Mecp2-201,Pdam_Pocillopora_damicornis_5557,42.466,73,37,1,115,187,28,231,3.15e-9,55.8,Pdam,Mecp2-201_Pdam
Mecp2-201,Plut_plut2.m8.8742.m1,42.466,73,37,1,115,187,103,306,2.94e-8,55.8,Plut,Mecp2-201_Plut
Mecp2-201,Pver_TRINITY_DN12280_c0_g2_i2,42.466,73,37,1,115,187,94,297,4.74e-8,55.8,Pver,Mecp2-201_Pver
Mecp2-201,Spis_Stylophora_pistillata_5183,42.466,73,37,1,115,187,37,240,1.01e-8,55.8,Spis,Mecp2-201_Spis
