qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
Hdac10-201,Cgig_G30948.1,45.889,377,182,2,2,358,316,1440,1.75e-97,321,Cgig,Hdac10-201_Cgig
Hdac10-201,Emue_Em0004g1658a.t1,32.198,323,153,10,14,316,1672,2502,3.34e-27,118,Emue,Hdac10-201_Emue
Hdac10-201,Gasp_gasp1.m3.16817.m1,32.987,385,229,7,3,367,290,1417,6.58e-53,192,Gasp,Hdac10-201_Gasp
Hdac10-201,Gfas_gfas1.m1.18753.m1,35.279,377,223,7,3,367,2234,3337,2.18e-54,202,Gfas,Hdac10-201_Gfas
Hdac10-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,28.889,180,120,5,134,313,199,714,2.89e-14,72.8,Hsal,Hdac10-201_Hsal
Hdac10-201,Kiwa_ENA_GBGI01009381_GBGI01009381.1,24.324,296,196,9,28,312,2054,1218,1.35e-14,77,Kiwa,Hdac10-201_Kiwa
Hdac10-201,Mcap_g32522,46.684,392,195,3,3,382,121,1290,2.46e-108,335,Mcap,Hdac10-201_Mcap
Hdac10-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,23.432,303,192,10,28,312,118,960,1.59e-15,76.3,Msqu,Hdac10-201_Msqu
Hdac10-201,Nvec_XM_032372877.1,49.014,355,179,1,3,357,321,1379,3.63e-108,342,Nvec,Hdac10-201_Nvec
Hdac10-201,Pbac_AVPN01001311.1,25.267,281,128,3,3,204,10647,11480,1.03e-20,99.8,Pbac,Hdac10-201_Pbac
Hdac10-201,Pdam_Pocillopora_damicornis_12758,35.294,204,122,4,172,367,1,606,2.48e-29,115,Pdam,Hdac10-201_Pdam
Hdac10-201,Plut_plut2.m8.21830.m1,41.827,416,180,5,3,358,910,2151,1.16e-88,299,Plut,Hdac10-201_Plut
Hdac10-201,Prus_Prusg8923.t1,26,250,166,8,28,270,97,810,3.78e-14,76.6,Prus,Hdac10-201_Prus
Hdac10-201,Pver_TRINITY_DN1085_c0_g1_i1,33.763,388,232,7,3,367,2573,3730,3.25e-54,202,Pver,Hdac10-201_Pver
Hdac10-201,Spis_Stylophora_pistillata_4876,33.962,371,220,7,20,367,28,1134,1.11e-56,197,Spis,Hdac10-201_Spis
Hdac11-201,Adig_Acropora_digitifera_1204,61.846,325,124,0,5,329,58,1032,1.86e-152,432,Adig,Hdac11-201_Adig
Hdac11-201,Ahya_Acropora_hyacinthus_9717,32.593,135,80,4,151,277,1,396,2.74e-10,55.5,Ahya,Hdac11-201_Ahya
Hdac11-201,Amil_Acropora_millepora_4117,62.319,276,104,0,54,329,1,828,4.85e-129,370,Amil,Hdac11-201_Amil
Hdac11-201,Apal_XM_021051331.2,65.046,329,112,1,4,329,179,1165,7.35e-156,449,Apal,Hdac11-201_Apal
Hdac11-201,Apoc_chromosome_6.16_1,61.774,327,125,0,3,329,121,1101,1.86e-155,442,Apoc,Hdac11-201_Apoc
Hdac11-201,Aque_XM_003382707.2,25.806,279,180,9,52,308,331,1152,6.85e-18,85.1,Aque,Hdac11-201_Aque
Hdac11-201,Cgig_G29281.4,65.797,345,112,2,3,347,37,1053,1.33e-165,468,Cgig,Hdac11-201_Cgig
Hdac11-201,Emue_Em0017g591a.t1,25,272,162,11,61,305,472,1242,1.71e-18,87.4,Emue,Hdac11-201_Emue
Hdac11-201,Gasp_gasp1.m3.16501.m1,61.231,325,126,0,5,329,161,1135,2.69e-150,432,Gasp,Hdac11-201_Gasp
Hdac11-201,Gfas_gfas1.m1.14490.m1,61.963,326,124,0,4,329,230,1207,5.45e-144,433,Gfas,Hdac11-201_Gfas
Hdac11-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,28.571,210,131,6,110,308,97,702,8.96e-15,72.8,Hsal,Hdac11-201_Hsal
Hdac11-201,Kiwa_ENA_GBGI01009381_GBGI01009381.1,28.352,261,161,8,64,308,1979,1227,9.98e-18,84,Kiwa,Hdac11-201_Kiwa
Hdac11-201,Mcap_g32522,25.143,350,231,11,14,344,115,1128,5.68e-16,79.3,Mcap,Hdac11-201_Mcap
Hdac11-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,25.342,292,190,8,35,308,106,951,1.99e-17,79.7,Msqu,Hdac11-201_Msqu
Hdac11-201,Nvec_XM_001636450.2,62.426,338,123,1,4,341,203,1204,5.78e-156,453,Nvec,Hdac11-201_Nvec
Hdac11-201,Pdam_Pocillopora_damicornis_4418,28.986,207,127,8,120,313,154,753,5.28e-15,73.6,Pdam,Hdac11-201_Pdam
Hdac11-201,Plut_plut2.m8.18362.m1,59.824,341,124,2,2,329,204,1226,8.85e-148,429,Plut,Hdac11-201_Plut
Hdac11-201,Prus_23433_t,30.597,268,170,6,40,304,4,768,2.66e-32,122,Prus,Hdac11-201_Prus
Hdac11-201,Pver_TRINITY_DN21964_c0_g3_i4,61.846,325,124,0,5,329,172,1146,6.41e-150,434,Pver,Hdac11-201_Pver
Hdac11-201,Spis_Stylophora_pistillata_18339,61.111,324,126,0,6,329,55,1026,3.87e-153,434,Spis,Hdac11-201_Spis
Hdac2-201,Adig_Acropora_digitifera_14863,80.667,450,82,2,1,446,1,1347,0,707,Adig,Hdac2-201_Adig
Hdac2-201,Ahya_Acropora_hyacinthus_6495,65.854,164,55,1,29,191,67,558,1.93e-78,240,Ahya,Hdac2-201_Ahya
Hdac2-201,Amil_Acropora_millepora_12992,80.332,422,78,2,29,446,61,1323,0,696,Amil,Hdac2-201_Amil
Hdac2-201,Apal_XM_021045420.2,88.01,417,50,0,1,417,20,1270,0,726,Apal,Hdac2-201_Apal
Hdac2-201,Apoc_chromosome_4.36_1,87.53,417,51,1,1,416,16,1266,0,716,Apoc,Hdac2-201_Apoc
Hdac2-201,Aque_XM_003385263.2,80.241,415,80,1,1,415,61,1299,0,689,Aque,Hdac2-201_Aque
Hdac2-201,Cgig_G1651.5,83.784,444,71,1,4,446,7,1338,0,708,Cgig,Hdac2-201_Cgig
Hdac2-201,Emue_Em0011g119a.t1,62.162,370,117,5,29,378,67,1167,1.11e-171,489,Emue,Hdac2-201_Emue
Hdac2-201,Gasp_gasp1.m3.28054.m1,83.669,447,70,3,1,446,42,1376,0,716,Gasp,Hdac2-201_Gasp
Hdac2-201,Gfas_gfas1.m1.1788.m1,84.11,365,54,1,56,416,118,1212,0,642,Gfas,Hdac2-201_Gfas
Hdac2-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,69.123,285,86,1,77,359,1,855,3.09e-156,444,Hsal,Hdac2-201_Hsal
Hdac2-201,Kiwa_ENA_GBGI01009382_GBGI01009382.1,66.838,389,126,1,29,414,2395,1229,0,563,Kiwa,Hdac2-201_Kiwa
Hdac2-201,Mcap_g48268,80.889,450,81,2,1,446,1,1347,0,711,Mcap,Hdac2-201_Mcap
Hdac2-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,65.244,328,112,1,1,326,22,1005,2.01e-160,456,Msqu,Hdac2-201_Msqu
Hdac2-201,Nvec_XM_001641933.2,87.77,417,51,0,1,417,32,1282,0,728,Nvec,Hdac2-201_Nvec
Hdac2-201,Pbac_AVPN01019018.1,35.567,194,23,4,29,120,5558,6139,1.06e-21,101,Pbac,Hdac2-201_Pbac
Hdac2-201,Pdam_Pocillopora_damicornis_4418,63.609,327,116,3,64,388,1,978,1.05e-161,461,Pdam,Hdac2-201_Pdam
Hdac2-201,Plut_plut2.m8.21356.m1,85.885,418,57,1,1,416,9,1262,0,710,Plut,Hdac2-201_Plut
Hdac2-201,Prus_Prusg8923.t1,76.323,359,73,4,1,359,1,1041,9.17e-176,525,Prus,Hdac2-201_Prus
Hdac2-201,Pver_TRINITY_DN7085_c0_g1_i2,87.05,417,53,1,1,416,20,1270,0,717,Pver,Hdac2-201_Pver
Hdac2-201,Spis_Stylophora_pistillata_4716,86.091,417,57,1,1,416,19,1269,0,709,Spis,Hdac2-201_Spis
Hdac3-201,Adig_Acropora_digitifera_14863,58.161,435,169,4,3,428,28,1320,0,538,Adig,Hdac3-201_Adig
Hdac3-201,Ahya_Acropora_hyacinthus_6495,74.863,183,45,1,3,184,10,558,3.3e-99,291,Ahya,Hdac3-201_Ahya
Hdac3-201,Amil_Acropora_millepora_12992,58.178,428,166,4,10,428,25,1296,0,529,Amil,Hdac3-201_Amil
Hdac3-201,Apal_XM_021047396.2,68.483,422,130,2,3,423,110,1369,0,636,Apal,Hdac3-201_Apal
Hdac3-201,Apoc_chromosome_4.36_1,59.397,431,163,4,3,426,43,1320,0,541,Apoc,Hdac3-201_Apoc
Hdac3-201,Aque_XM_003385263.2,57.176,425,179,3,3,426,88,1356,0,536,Aque,Hdac3-201_Aque
Hdac3-201,Cgig_G1795.5,72.6,427,116,1,3,428,22,1302,0,675,Cgig,Hdac3-201_Cgig
Hdac3-201,Emue_Em0011g119a.t1,75.448,391,73,3,3,374,10,1170,0,622,Emue,Hdac3-201_Emue
Hdac3-201,Gasp_gasp1.m3.28054.m1,58.933,431,165,4,3,426,69,1346,0,536,Gasp,Hdac3-201_Gasp
Hdac3-201,Gfas_gfas1.m1.1788.m1,58.524,393,148,4,46,428,109,1272,6.84e-162,477,Gfas,Hdac3-201_Gfas
Hdac3-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,64.286,266,93,2,89,354,64,855,2.7e-129,373,Hsal,Hdac3-201_Hsal
Hdac3-201,Kiwa_ENA_GBGI01009381_GBGI01009381.1,54.46,426,186,3,2,421,2126,855,1.3e-168,490,Kiwa,Hdac3-201_Kiwa
Hdac3-201,Mcap_g48268,58.945,436,164,4,3,428,28,1320,0,542,Mcap,Hdac3-201_Mcap
Hdac3-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,60.191,314,122,3,3,314,49,987,4.35e-146,417,Msqu,Hdac3-201_Msqu
Hdac3-201,Nvec_XM_032379867.1,72.038,422,115,2,3,423,148,1407,0,654,Nvec,Hdac3-201_Nvec
Hdac3-201,Pbac_AVPN01000068.1,45.714,175,42,1,38,159,112151,111627,4.41e-41,158,Pbac,Hdac3-201_Pbac
Hdac3-201,Pdam_Pocillopora_damicornis_4418,70.572,367,104,2,57,423,1,1089,0,562,Pdam,Hdac3-201_Pdam
Hdac3-201,Plut_plut2.m8.10891.m1,67.299,422,132,4,3,423,139,1389,0,573,Plut,Hdac3-201_Plut
Hdac3-201,Prus_15817_t,66.667,306,100,2,89,394,109,1020,1.53e-147,431,Prus,Hdac3-201_Prus
Hdac3-201,Pver_TRINITY_DN7085_c0_g1_i2,59.165,431,166,5,3,427,47,1327,0,538,Pver,Hdac3-201_Pver
Hdac3-201,Spis_Stylophora_pistillata_4716,59.07,430,170,4,3,428,46,1329,0,533,Spis,Hdac3-201_Spis
Hdac4-201,Adig_Acropora_digitifera_11372,61.197,451,161,4,621,1065,2290,3618,0,587,Adig,Hdac4-201_Adig
Hdac4-201,Ahya_Acropora_hyacinthus_6495,28.814,177,107,5,672,844,67,552,2.65e-9,55.5,Ahya,Hdac4-201_Ahya
Hdac4-201,Amil_Acropora_millepora_2167,60.976,451,162,4,621,1065,2056,3384,0,584,Amil,Hdac4-201_Amil
Hdac4-201,Apal_XM_021061636.2,53.586,502,186,8,583,1062,2388,3818,1.11e-164,533,Apal,Hdac4-201_Apal
Hdac4-201,Apoc_chromosome_9.973_1,60.317,441,166,3,621,1058,2356,3660,0,578,Apoc,Hdac4-201_Apoc
Hdac4-201,Aque_XM_011405165.2,47.479,476,223,9,590,1056,1105,2478,1.49e-142,450,Aque,Hdac4-201_Aque
Hdac4-201,Cgig_G31683.2,62.557,438,160,2,621,1056,1708,3015,0,602,Cgig,Hdac4-201_Cgig
Hdac4-201,Emue_Em0004g1658a.t1,43.488,430,154,8,653,1056,1570,2670,1.71e-96,327,Emue,Hdac4-201_Emue
Hdac4-201,Gasp_gasp1.m3.16817.m1,58.482,448,167,4,621,1065,218,1513,0,550,Gasp,Hdac4-201_Gasp
Hdac4-201,Gfas_gfas1.m1.18753.m1,56.696,448,167,3,621,1065,2162,3433,1.54e-164,535,Gfas,Hdac4-201_Gfas
Hdac4-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,31.841,201,125,6,794,993,199,768,6.04e-22,96.3,Hsal,Hdac4-201_Hsal
Hdac4-201,Kiwa_ENA_GBGI01009380_GBGI01009380.1,27.013,385,194,19,672,1016,2045,1032,1.57e-21,100,Kiwa,Hdac4-201_Kiwa
Hdac4-201,Mcap_g29887,59.465,449,172,3,621,1065,2194,3522,0,579,Mcap,Hdac4-201_Mcap
Hdac4-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,29.179,329,182,14,672,983,106,990,1.26e-23,101,Msqu,Hdac4-201_Msqu
Hdac4-201,Nvec_XM_032372875.1,36.864,472,263,11,585,1047,167,1504,1.55e-85,292,Nvec,Hdac4-201_Nvec
Hdac4-201,Pbac_AVPN01000190.1,37.891,256,101,4,832,1035,35007,35756,1.23e-71,176,Pbac,Hdac4-201_Pbac
Hdac4-201,Pdam_Pocillopora_damicornis_12758,56.838,234,101,0,832,1065,1,702,1.07e-92,294,Pdam,Hdac4-201_Pdam
Hdac4-201,Plut_plut2.m8.19803.m1,60.544,441,165,2,621,1058,2338,3642,1.37e-180,577,Plut,Hdac4-201_Plut
Hdac4-201,Prus_15069_t,57.244,283,83,2,621,871,3169,3999,5.38e-99,342,Prus,Hdac4-201_Prus
Hdac4-201,Pver_TRINITY_DN1085_c0_g1_i1,60.268,448,169,3,621,1065,2501,3826,0,575,Pver,Hdac4-201_Pver
Hdac4-201,Spis_Stylophora_pistillata_4876,62.035,403,150,1,659,1058,1,1209,0,545,Spis,Hdac4-201_Spis
Hdac5-201,Adig_Acropora_digitifera_11372,59.267,464,170,5,660,1117,2284,3636,3.77e-169,530,Adig,Hdac5-201_Adig
Hdac5-201,Ahya_Acropora_hyacinthus_9717,33.103,145,85,5,852,996,1,399,3.08e-12,62.8,Ahya,Hdac5-201_Ahya
Hdac5-201,Amil_Acropora_millepora_2167,59.052,464,171,5,660,1117,2050,3402,1.48e-168,527,Amil,Hdac5-201_Amil
Hdac5-201,Apal_XM_021061636.2,53.928,471,179,4,644,1106,2472,3794,2.15e-149,493,Apal,Hdac5-201_Apal
Hdac5-201,Apoc_chromosome_9.973_1,60.265,453,167,3,658,1109,2344,3666,1.91e-165,522,Apoc,Hdac5-201_Apoc
Hdac5-201,Aque_XM_011405165.2,51.693,443,195,7,669,1105,1189,2478,7.42e-132,423,Aque,Hdac5-201_Aque
Hdac5-201,Cgig_G31683.2,59.02,449,175,2,662,1109,1708,3030,3.4e-178,551,Cgig,Hdac5-201_Cgig
Hdac5-201,Emue_Em0004g1658a.t1,43.192,426,167,8,696,1105,1570,2670,1.49e-90,311,Emue,Hdac5-201_Emue
Hdac5-201,Gasp_gasp1.m3.16817.m1,58.811,454,162,4,658,1109,206,1498,5.35e-163,496,Gasp,Hdac5-201_Gasp
Hdac5-201,Gfas_gfas1.m1.18753.m1,57.08,452,165,3,660,1111,2156,3424,8.14e-144,478,Gfas,Hdac5-201_Gfas
Hdac5-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,32.143,196,122,5,843,1038,199,753,7.85e-15,75.5,Hsal,Hdac5-201_Hsal
Hdac5-201,Kiwa_ENA_GBGI01009380_GBGI01009380.1,25.072,347,189,12,713,1036,2051,1155,8.06e-15,79,Kiwa,Hdac5-201_Kiwa
Hdac5-201,Mcap_g29887,58.797,449,170,3,660,1106,2188,3495,5.46e-163,514,Mcap,Hdac5-201_Mcap
Hdac5-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,28.571,308,173,11,715,1007,106,933,2.61e-16,79.3,Msqu,Hdac5-201_Msqu
Hdac5-201,Nvec_XM_001647495.2,59.477,459,175,2,656,1114,2274,3617,1.08e-167,535,Nvec,Hdac5-201_Nvec
Hdac5-201,Pbac_AVPN01000190.1,38.683,243,89,4,881,1069,35007,35717,4.48e-60,139,Pbac,Hdac5-201_Pbac
Hdac5-201,Pdam_Pocillopora_damicornis_12758,58.515,229,95,0,881,1109,1,687,2.45e-75,247,Pdam,Hdac5-201_Pdam
Hdac5-201,Plut_plut2.m8.19803.m1,59.78,455,166,4,658,1109,2326,3648,9.01e-159,518,Plut,Hdac5-201_Plut
Hdac5-201,Prus_15069_t,56.89,283,86,4,658,913,3157,3978,6.37e-94,328,Prus,Hdac5-201_Prus
Hdac5-201,Pver_TRINITY_DN1085_c0_g1_i1,57.983,476,175,4,646,1109,2423,3811,1.69e-161,516,Pver,Hdac5-201_Pver
Hdac5-201,Spis_Stylophora_pistillata_4876,62.439,410,147,2,702,1109,1,1215,6.15e-166,496,Spis,Hdac5-201_Spis
Hdac6-201,Adig_Acropora_digitifera_11372,41.053,380,196,8,480,834,2362,3492,2.25e-77,277,Adig,Hdac6-201_Adig
Hdac6-201,Ahya_Acropora_hyacinthus_6495,27.66,188,124,6,477,659,7,549,3.9e-9,55.1,Ahya,Hdac6-201_Ahya
Hdac6-201,Amil_Acropora_millepora_2167,41.207,381,196,8,480,835,2128,3261,4.67e-78,279,Amil,Hdac6-201_Amil
Hdac6-201,Apal_XM_021051999.2,49.734,376,182,3,479,848,175,1299,1.53e-122,387,Apal,Hdac6-201_Apal
Hdac6-201,Apoc_chromosome_9.973_1,41.623,382,195,8,478,834,2422,3558,5.67e-79,284,Apoc,Hdac6-201_Apoc
Hdac6-201,Aque_XM_003382707.2,46.226,424,203,7,480,881,238,1500,2.04e-112,365,Aque,Hdac6-201_Aque
Hdac6-201,Cgig_G31224.1,40.813,615,329,6,269,850,73,1911,2.84e-146,470,Cgig,Hdac6-201_Cgig
Hdac6-201,Emue_Em0004g1658a.t1,35.912,362,144,7,482,800,1570,2520,8.23e-46,179,Emue,Hdac6-201_Emue
Hdac6-201,Gasp_gasp1.m3.856.m1,52.468,385,174,4,479,855,49,1200,5.46e-127,396,Gasp,Hdac6-201_Gasp
Hdac6-201,Gfas_gfas1.m1.18753.m1,40.706,425,230,12,478,891,2228,3469,3.19e-79,286,Gfas,Hdac6-201_Gfas
Hdac6-201,Hsal_ENA_GHBP01004518_GHBP01004518.1,30.928,194,120,7,609,800,199,744,2.81e-18,85.5,Hsal,Hdac6-201_Hsal
Hdac6-201,Kiwa_ENA_GBGI01009380_GBGI01009380.1,26.471,306,208,8,499,799,2045,1164,4.94e-21,99,Kiwa,Hdac6-201_Kiwa
Hdac6-201,Mcap_g29887,39.853,409,215,9,480,863,2266,3474,2.32e-78,282,Mcap,Hdac6-201_Mcap
Hdac6-201,Msqu_ENA_GHBR01001462_GHBR01001462.1,23.46,341,228,9,472,799,31,993,1.78e-17,83.2,Msqu,Hdac6-201_Msqu
Hdac6-201,Nvec_XM_032372877.1,50.128,391,190,3,473,860,303,1469,8.13e-128,407,Nvec,Hdac6-201_Nvec
Hdac6-201,Pbac_AVPN01001311.1,26.688,311,136,4,85,316,10647,11540,6.31e-22,105,Pbac,Hdac6-201_Pbac
Hdac6-201,Pdam_Pocillopora_damicornis_12758,44.615,195,98,4,648,834,1,579,1.3e-47,169,Pdam,Hdac6-201_Pdam
Hdac6-201,Plut_plut2.m8.21830.m1,44.009,459,185,7,480,878,910,2250,3.96e-107,362,Plut,Hdac6-201_Plut
Hdac6-201,Prus_Prusg8923.t1,26.241,282,192,8,472,749,10,819,1.23e-18,92.8,Prus,Hdac6-201_Prus
Hdac6-201,Pver_TRINITY_DN1085_c0_g1_i1,42.408,382,192,9,478,834,2567,3703,5.65e-79,285,Pver,Hdac6-201_Pver
Hdac6-201,Spis_Stylophora_pistillata_4876,41.667,372,189,9,488,834,1,1107,3.65e-80,268,Spis,Hdac6-201_Spis
Hdac7-204,Adig_Acropora_digitifera_11372,55.626,471,185,4,484,949,2284,3639,3.01e-163,509,Adig,Hdac7-204_Adig
Hdac7-204,Ahya_Acropora_hyacinthus_9717,31.206,141,87,4,680,820,1,393,1.51e-20,86.7,Ahya,Hdac7-204_Ahya
Hdac7-204,Amil_Acropora_millepora_2167,55.414,471,186,4,484,949,2050,3405,1.27e-162,506,Amil,Hdac7-204_Amil
Hdac7-204,Apal_XM_021061636.2,50.826,484,199,6,470,949,2493,3839,6.44e-136,449,Apal,Hdac7-204_Apal
Hdac7-204,Apoc_chromosome_9.973_1,57.516,459,179,3,480,937,2338,3669,2.52e-160,504,Apoc,Hdac7-204_Apoc
Hdac7-204,Aque_XM_011405165.2,50.835,419,186,7,522,932,1258,2478,5.84e-130,413,Aque,Hdac7-204_Aque
Hdac7-204,Cgig_G31683.1,56.25,448,183,3,486,932,1237,2544,2.49e-165,507,Cgig,Hdac7-204_Cgig
Hdac7-204,Emue_Em0004g1658a.t1,43.864,440,161,10,524,941,1570,2697,2.12e-87,300,Emue,Hdac7-204_Emue
Hdac7-204,Gasp_gasp1.m3.16817.m1,53.669,477,185,8,480,949,200,1543,2.79e-160,484,Gasp,Hdac7-204_Gasp
Hdac7-204,Gfas_gfas1.m1.18753.m1,53.846,468,181,5,484,949,2156,3460,5.77e-140,462,Gfas,Hdac7-204_Gfas
Hdac7-204,Hsal_ENA_GHBP01004518_GHBP01004518.1,32.026,153,94,4,671,823,199,627,2.6e-21,94.4,Hsal,Hdac7-204_Hsal
Hdac7-204,Kiwa_ENA_GBGI01009380_GBGI01009380.1,26.298,289,179,11,543,825,2045,1263,2.99e-21,99.4,Kiwa,Hdac7-204_Kiwa
Hdac7-204,Mcap_g29887,55.032,467,194,3,484,949,2188,3543,6.62e-160,501,Mcap,Hdac7-204_Mcap
Hdac7-204,Msqu_ENA_GHBR01001462_GHBR01001462.1,31.447,159,99,4,671,829,448,894,4.92e-20,90.5,Msqu,Hdac7-204_Msqu
Hdac7-204,Nvec_XM_001647495.2,53.684,475,198,4,482,952,2280,3650,1.79e-154,494,Nvec,Hdac7-204_Nvec
Hdac7-204,Pbac_AVPN01000190.1,38.272,243,90,4,709,897,35007,35717,1.02e-61,143,Pbac,Hdac7-204_Pbac
Hdac7-204,Pdam_Pocillopora_damicornis_12758,52.869,244,111,3,709,949,1,729,3.02e-74,243,Pdam,Hdac7-204_Pdam
Hdac7-204,Plut_plut2.m8.19803.m1,54.927,477,191,4,480,951,2320,3693,2.07e-156,506,Plut,Hdac7-204_Plut
Hdac7-204,Prus_15069_t,53.177,299,94,4,480,748,3151,3999,1.56e-89,312,Prus,Hdac7-204_Prus
Hdac7-204,Pver_TRINITY_DN1085_c0_g1_i1,54.873,472,196,5,480,949,2483,3853,1.12e-154,493,Pver,Hdac7-204_Pver
Hdac7-204,Spis_Stylophora_pistillata_4876,56.635,422,178,3,530,949,1,1257,3.08e-158,471,Spis,Hdac7-204_Spis
Hdac8-201,Adig_Acropora_digitifera_14832,41.52,342,187,4,35,370,79,1083,5.99e-96,291,Adig,Hdac8-201_Adig
Hdac8-201,Ahya_Acropora_hyacinthus_6495,41.615,161,90,2,35,192,79,558,3.04e-39,135,Ahya,Hdac8-201_Ahya
Hdac8-201,Amil_Acropora_millepora_21610,54.4,375,168,1,6,377,31,1155,3.4e-142,409,Amil,Hdac8-201_Amil
Hdac8-201,Apal_XM_021056559.1,54.545,363,161,2,17,377,56,1138,2.48e-137,397,Apal,Hdac8-201_Apal
Hdac8-201,Apoc_chromosome_10.2038_1,56.354,362,156,1,17,376,64,1149,4.34e-145,416,Apoc,Hdac8-201_Apoc
Hdac8-201,Aque_XM_003384590.3,45.429,350,181,3,33,373,113,1159,9.51e-107,321,Aque,Hdac8-201_Aque
Hdac8-201,Cgig_G19662.3,51.944,360,171,1,16,373,373,1452,2.06e-140,410,Cgig,Hdac8-201_Cgig
Hdac8-201,Emue_Em0011g119a.t1,38.655,357,202,4,35,374,79,1149,8.66e-89,274,Emue,Hdac8-201_Emue
Hdac8-201,Gasp_gasp1.m3.23603.m1,49.56,341,144,2,38,376,73,1017,1.18e-109,330,Gasp,Hdac8-201_Gasp
Hdac8-201,Gfas_gfas1.m1.9097.m1,55.923,363,158,1,17,377,61,1149,6.19e-140,414,Gfas,Hdac8-201_Gfas
