qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
Arh3-Adprs-201,Apoc_chromosome_12.1805_1,39.548,354,186,7,28,368,19,1035,1.85e-55,186,Apoc,Arh3-Adprs-201_Apoc
Arh3-Adprs-201,Cgig_G15716.2,41.598,363,186,9,28,365,25,1110,2.01e-65,213,Cgig,Arh3-Adprs-201_Cgig
Arh3-Adprs-201,Emue_Em0013g189a.t1,36.605,377,184,9,28,365,3286,4368,2.4e-44,164,Emue,Arh3-Adprs-201_Emue
Arh3-Adprs-201,Gasp_gasp1.m3.26969.m1,40.341,352,182,8,28,368,53,1057,2.4e-60,199,Gasp,Arh3-Adprs-201_Gasp
Arh3-Adprs-201,Gfas_gfas1.m1.10804.m1,37.216,352,192,8,28,368,19,1020,1.88e-56,188,Gfas,Arh3-Adprs-201_Gfas
Arh3-Adprs-201,Mcap_g70854,38.571,350,191,5,28,368,19,1023,2.37e-55,186,Mcap,Arh3-Adprs-201_Mcap
Arh3-Adprs-201,Nvec_XM_032384684.1,41.714,350,174,10,28,365,149,1144,1.86e-57,194,Nvec,Arh3-Adprs-201_Nvec
Arh3-Adprs-201,Pdam_Pocillopora_damicornis_6357,43.607,305,150,6,77,368,76,963,3.69e-55,182,Pdam,Arh3-Adprs-201_Pdam
Arh3-Adprs-201,Plut_plut2.m8.21245.m1,40.058,347,184,7,28,367,103,1092,1.04e-58,198,Plut,Arh3-Adprs-201_Plut
Arh3-Adprs-201,Prus_6069_t,39,200,106,5,175,368,79,648,3e-16,77.4,Prus,Arh3-Adprs-201_Prus
Arh3-Adprs-201,Pver_TRINITY_DN13437_c0_g1_i1,41.972,355,176,8,28,368,92,1108,2.64e-58,201,Pver,Arh3-Adprs-201_Pver
Arh3-Adprs-201,Spis_Stylophora_pistillata_6026,41.457,357,177,8,28,368,10,1032,3.4e-61,199,Spis,Arh3-Adprs-201_Spis
Parg-201,Adig_Acropora_digitifera_6867,58.312,391,153,5,566,950,1,1161,2.29e-148,446,Adig,Parg-201_Adig
Parg-201,Amil_Acropora_millepora_11617,55.166,513,215,8,448,950,427,1950,0,549,Amil,Parg-201_Amil
Parg-201,Apal_XM_021036801.2,50.835,539,244,8,434,961,495,2081,2.1e-170,520,Apal,Parg-201_Apal
Parg-201,Apoc_chromosome_7.173_1,36.774,310,172,7,561,853,220,1128,2.24e-48,187,Apoc,Parg-201_Apoc
Parg-201,Aque_XM_003385579.2,45.4,500,253,9,444,931,328,1803,6.11e-129,404,Aque,Parg-201_Aque
Parg-201,Cgig_G3305.5,46.568,539,268,9,436,961,415,2010,2.94e-144,447,Cgig,Parg-201_Cgig
Parg-201,Emue_Em0021g917a.t1,32.308,325,196,9,537,846,91,1038,2.08e-34,142,Emue,Parg-201_Emue
Parg-201,Gasp_gasp1.m3.13029.m1,53.359,521,231,7,448,961,636,2183,0,549,Gasp,Parg-201_Gasp
Parg-201,Gfas_gfas1.m1.72.m1,46.063,508,183,8,448,949,300,1568,1.66e-134,419,Gfas,Parg-201_Gfas
Parg-201,Mcap_g1931,54.902,510,215,8,448,949,445,1953,0,550,Mcap,Parg-201_Mcap
Parg-201,Nvec_XM_001633032.2,50.752,532,244,7,439,961,710,2278,2.22e-170,526,Nvec,Parg-201_Nvec
Parg-201,Pbac_AVPN01006443.1,32.41,361,215,9,582,928,445,1482,1.26e-38,158,Pbac,Parg-201_Pbac
Parg-201,Pdam_Pocillopora_damicornis_9098,51.181,127,58,3,835,961,37,405,8.87e-27,106,Pdam,Parg-201_Pdam
Parg-201,Plut_plut2.m8.15380.m1,52.083,528,231,9,437,949,499,2061,2.16e-169,519,Plut,Parg-201_Plut
Parg-201,Prus_26719_t,41.336,554,247,14,437,949,553,2103,5.07e-117,376,Prus,Parg-201_Prus
Parg-201,Pver_TRINITY_DN11668_c0_g1_i2,56.048,496,206,7,473,961,664,2136,6.25e-176,537,Pver,Parg-201_Pver
Parg-201,Spis_Stylophora_pistillata_6743,54.702,521,224,7,448,961,454,2001,0,541,Spis,Parg-201_Spis
Parp1-201,Adig_Acropora_digitifera_15451,32.064,499,291,15,513,979,5953,7401,5.52e-60,224,Adig,Parp1-201_Adig
Parp1-201,Ahya_Acropora_hyacinthus_574,65.854,123,41,1,529,650,1,369,6.53e-50,169,Ahya,Parp1-201_Ahya
Parp1-201,Amil_Acropora_millepora_6268,51.992,1004,450,14,9,997,49,3009,0,977,Amil,Parp1-201_Amil
Parp1-201,Apal_XM_021041066.1,53.406,1013,421,18,4,997,38,2980,0,950,Apal,Parp1-201_Apal
Parp1-201,Apoc_chromosome_11.162_1,53.353,1014,428,16,4,997,4,2970,0,981,Apoc,Parp1-201_Apoc
Parp1-201,Aque_XM_003385023.3,46.592,895,435,14,113,997,35,2620,0,770,Aque,Parp1-201_Aque
Parp1-201,Cgig_G11388.1,51.147,1003,455,13,1,997,1,2922,0,928,Cgig,Parp1-201_Cgig
Parp1-201,Emue_Em0019g1064a.t1,50.049,1013,471,14,4,997,4,2994,0,923,Emue,Parp1-201_Emue
Parp1-201,Gasp_gasp1.m3.30062.m1,65.581,430,138,3,521,949,2033,3295,0,577,Gasp,Parp1-201_Gasp
Parp1-201,Gfas_gfas1.m1.3121.m1,50.696,1006,426,19,4,997,19,2862,0,916,Gfas,Parp1-201_Gfas
Parp1-201,Mcap_g33242,51.789,1006,450,16,9,997,19,2982,0,953,Mcap,Parp1-201_Mcap
Parp1-201,Nvec_XM_032363624.1,51.852,999,432,17,9,997,99,2978,0,944,Nvec,Parp1-201_Nvec
Parp1-201,Pbac_AVPN01000086.1,42.278,395,212,8,553,937,103027,104193,1.43e-89,291,Pbac,Parp1-201_Pbac
Parp1-201,Pdam_Pocillopora_damicornis_119,39.37,127,66,4,876,997,1,363,1.17e-16,76.6,Pdam,Parp1-201_Pdam
Parp1-201,Plut_plut2.m8.7728.m1,50.259,967,426,16,48,997,130,2916,0,891,Plut,Parp1-201_Plut
Parp1-201,Prus_29185_t,47.935,920,421,18,113,988,19,2736,0,768,Prus,Parp1-201_Prus
Parp1-201,Pver_TRINITY_DN10088_c0_g1_i2,53.082,1006,436,16,9,997,26,2986,0,988,Pver,Parp1-201_Pver
Parp1-201,Spis_Stylophora_pistillata_9114,32.46,496,286,16,529,997,1141,2562,6.39e-61,223,Spis,Parp1-201_Spis
Parp10-201,Adig_Acropora_digitifera_6143,42.135,178,97,3,776,951,2596,3117,4.06e-33,137,Adig,Parp10-201_Adig
Parp10-201,Amil_Acropora_millepora_10872,34.928,209,128,4,748,953,802,1413,7.06e-32,130,Amil,Parp10-201_Amil
Parp10-201,Apal_XM_021039726.2,33.091,275,163,8,691,953,5122,5919,1.35e-28,125,Apal,Parp10-201_Apal
Parp10-201,Apoc_chromosome_8.180_1,34.101,217,126,4,740,955,3781,4383,3.14e-29,127,Apoc,Parp10-201_Apoc
Parp10-201,Aque_XM_019999758.1,32.877,219,129,6,740,955,6184,6795,3.42e-28,123,Aque,Parp10-201_Aque
Parp10-201,Cgig_G16069.1,39.72,214,102,7,747,951,3094,3681,6.29e-34,142,Cgig,Parp10-201_Cgig
Parp10-201,Emue_Em0024g482a.t1,39.175,194,110,4,762,953,439,1002,3.73e-39,149,Emue,Parp10-201_Emue
Parp10-201,Gasp_gasp1.m3.18020.m1,40.102,197,109,6,757,951,1359,1928,1.93e-31,132,Gasp,Parp10-201_Gasp
Parp10-201,Gfas_gfas1.m1.10232.m1,37.681,207,122,4,746,951,6131,6733,4.92e-32,135,Gfas,Parp10-201_Gfas
Parp10-201,Mcap_g6231,36.683,199,119,4,758,955,4255,4833,3.08e-29,127,Mcap,Parp10-201_Mcap
Parp10-201,Nvec_XM_032386001.1,31.915,188,123,3,769,953,3975,4532,1.57e-22,105,Nvec,Parp10-201_Nvec
Parp10-201,Pdam_Pocillopora_damicornis_6994,36.842,190,114,3,763,951,418,972,3.13e-31,124,Pdam,Parp10-201_Pdam
Parp10-201,Plut_plut2.m8.2417.m1,34.468,235,124,4,746,953,4272,4967,1.69e-33,140,Plut,Parp10-201_Plut
Parp10-201,Prus_28081_t,37.688,199,117,4,758,955,4471,5049,1.77e-30,130,Prus,Parp10-201_Prus
Parp10-201,Pver_TRINITY_DN7901_c0_g1_i10,36.967,211,117,5,742,951,4723,5310,7.54e-34,142,Pver,Parp10-201_Pver
Parp10-201,Spis_Stylophora_pistillata_10663,39.791,191,108,2,763,953,5980,6531,2.33e-36,149,Spis,Parp10-201_Spis
Parp11-201,Adig_Acropora_digitifera_11014,29.073,313,167,10,29,331,49,852,4.18e-24,99,Adig,Parp11-201_Adig
Parp11-201,Amil_Acropora_millepora_12615,31.487,343,171,10,27,330,625,1578,1.67e-45,164,Amil,Parp11-201_Amil
Parp11-201,Apal_XM_021045320.2,33.832,334,171,11,27,330,1347,2288,5.24e-39,147,Apal,Parp11-201_Apal
Parp11-201,Apoc_chromosome_13.2281_1,33.934,333,174,9,26,330,3703,4647,4.8e-49,176,Apoc,Parp11-201_Apoc
Parp11-201,Aque_XM_019995993.1,28.413,271,153,5,70,330,3477,4196,3.5e-26,109,Aque,Parp11-201_Aque
Parp11-201,Cgig_G3264.24,31.232,349,175,9,27,331,1075,2058,6.02e-41,152,Cgig,Parp11-201_Cgig
Parp11-201,Emue_Em0013g488a.t1,33.798,287,148,10,55,330,5872,6639,7.73e-25,106,Emue,Parp11-201_Emue
Parp11-201,Gasp_gasp1.m3.29156.m1,34.03,335,163,10,27,330,3412,4335,1.5e-47,172,Gasp,Parp11-201_Gasp
Parp11-201,Gfas_gfas1.m1.1494.m1,34.146,328,175,8,26,330,1438,2367,8.54e-45,163,Gfas,Parp11-201_Gfas
Parp11-201,Mcap_g49541,35.347,331,167,9,26,330,1195,2124,3.49e-47,170,Mcap,Parp11-201_Mcap
Parp11-201,Nvec_XM_001633001.2,34.024,338,166,10,26,330,1409,2350,5.79e-48,174,Nvec,Parp11-201_Nvec
Parp11-201,Pbac_AVPN01000696.1,24.845,161,110,6,170,330,18739,19188,1.17e-7,55.5,Pbac,Parp11-201_Pbac
Parp11-201,Pdam_Pocillopora_damicornis_17314,38.618,246,126,5,87,330,1,669,4.05e-44,149,Pdam,Parp11-201_Pdam
Parp11-201,Plut_plut2.m8.6054.m1,34.535,333,165,10,26,330,3517,4440,2.59e-50,180,Plut,Parp11-201_Plut
Parp11-201,Prus_Prusg14516.t1,35.417,336,160,12,26,330,3025,3954,2e-43,160,Prus,Parp11-201_Prus
Parp11-201,Pver_TRINITY_DN10589_c0_g1_i2,33.735,332,169,9,26,330,1590,2513,9.79e-45,164,Pver,Parp11-201_Pver
Parp11-201,Spis_Stylophora_pistillata_21573,36.17,329,158,10,27,330,1921,2826,1.02e-48,174,Spis,Parp11-201_Spis
Parp12-201,Adig_Acropora_digitifera_11014,36.275,204,116,6,494,687,250,849,1.11e-30,121,Adig,Parp12-201_Adig
Parp12-201,Ahya_Acropora_hyacinthus_9204,29.457,129,77,6,439,555,73,453,1.15e-10,58.2,Ahya,Parp12-201_Ahya
Parp12-201,Amil_Acropora_millepora_10638,34.242,660,352,20,89,688,73,1986,2.88e-110,348,Amil,Parp12-201_Amil
Parp12-201,Apal_XM_021051131.2,30.229,655,370,24,84,687,2172,4028,4.72e-77,271,Apal,Parp12-201_Apal
Parp12-201,Apoc_chromosome_10.1265_1,34.273,674,333,21,97,688,265,2202,1.08e-109,349,Apoc,Parp12-201_Apoc
Parp12-201,Aque_XM_019995993.1,31.613,310,162,9,389,687,3384,4196,3.67e-36,147,Aque,Parp12-201_Aque
Parp12-201,Cgig_G3264.24,32.735,669,369,28,84,689,109,2061,7.32e-96,312,Cgig,Parp12-201_Cgig
Parp12-201,Emue_Em0013g488a.t1,31.683,303,168,9,397,687,5812,6639,3.03e-30,129,Emue,Parp12-201_Emue
Parp12-201,Gasp_gasp1.m3.1324.m1,33.579,679,321,24,97,683,627,2549,1.83e-95,318,Gasp,Parp12-201_Gasp
Parp12-201,Gfas_gfas1.m1.1491.m1,32.738,672,342,22,98,687,608,2539,2.49e-101,332,Gfas,Parp12-201_Gfas
Parp12-201,Mcap_g5466,34.909,656,323,27,86,688,34,1848,4.6e-100,321,Mcap,Parp12-201_Mcap
Parp12-201,Nvec_XM_001633001.2,36.212,660,326,22,93,687,461,2350,2.18e-104,341,Nvec,Parp12-201_Nvec
Parp12-201,Pbac_AVPN01000526.1,23.247,542,321,21,161,687,16137,17522,7.76e-29,126,Pbac,Parp12-201_Pbac
Parp12-201,Pdam_Pocillopora_damicornis_6994,41.262,206,113,5,494,692,376,990,2.89e-41,152,Pdam,Parp12-201_Pdam
Parp12-201,Plut_plut2.m8.17307.m1,34.049,652,354,24,86,687,2362,4239,2.28e-97,329,Plut,Parp12-201_Plut
Parp12-201,Prus_35049_t,33.532,671,357,24,93,687,235,2208,3.88e-99,321,Prus,Parp12-201_Prus
Parp12-201,Pver_TRINITY_DN10589_c0_g1_i2,32.756,693,335,23,91,688,546,2516,3.11e-96,321,Pver,Parp12-201_Pver
Parp12-201,Spis_Stylophora_pistillata_13962,33.383,674,338,21,98,688,553,2490,1.3e-98,322,Spis,Parp12-201_Spis
Parp13-Zc3hav1-203,Adig_Acropora_digitifera_6143,30.769,182,109,4,820,984,2575,3120,7.1e-18,88.2,Adig,Parp13-Zc3hav1-203_Adig
Parp13-Zc3hav1-203,Ahya_Acropora_hyacinthus_9204,29.677,155,101,6,717,866,1,456,5.21e-11,59.3,Ahya,Parp13-Zc3hav1-203_Ahya
Parp13-Zc3hav1-203,Amil_Acropora_millepora_13812,28.795,448,249,17,603,984,241,1572,8.07e-41,160,Amil,Parp13-Zc3hav1-203_Amil
Parp13-Zc3hav1-203,Apal_XM_021045320.2,31.078,473,263,16,558,984,921,2288,5.41e-48,186,Apal,Parp13-Zc3hav1-203_Apal
Parp13-Zc3hav1-203,Apoc_chromosome_13.2287_1,30.365,438,244,17,603,986,1840,3132,3.15e-47,184,Apoc,Parp13-Zc3hav1-203_Apoc
Parp13-Zc3hav1-203,Aque_XM_020004254.1,26.568,271,161,6,742,994,3325,4077,5.03e-21,100,Aque,Parp13-Zc3hav1-203_Aque
Parp13-Zc3hav1-203,Cgig_G3264.24,32.957,443,233,17,602,984,739,2055,1.36e-48,186,Cgig,Parp13-Zc3hav1-203_Cgig
Parp13-Zc3hav1-203,Emue_Em0013g488a.t1,29.189,185,111,5,821,985,6088,6642,3.27e-11,68.6,Emue,Parp13-Zc3hav1-203_Emue
Parp13-Zc3hav1-203,Gasp_gasp1.m3.16275.m1,30.474,443,235,20,603,984,2995,4287,3.07e-42,169,Gasp,Parp13-Zc3hav1-203_Gasp
Parp13-Zc3hav1-203,Gfas_gfas1.m1.1491.m1,29.828,466,243,17,602,985,1151,2542,2.67e-45,177,Gfas,Parp13-Zc3hav1-203_Gfas
Parp13-Zc3hav1-203,Mcap_g36108,32.192,438,242,14,596,984,2308,3603,1.54e-55,211,Mcap,Parp13-Zc3hav1-203_Mcap
Parp13-Zc3hav1-203,Nvec_XM_032386001.1,28.604,437,246,15,602,984,3255,4529,4.51e-36,150,Nvec,Parp13-Zc3hav1-203_Nvec
Parp13-Zc3hav1-203,Pbac_AVPN01000526.1,23.04,421,256,16,602,996,16422,17558,5.84e-13,75.9,Pbac,Parp13-Zc3hav1-203_Pbac
Parp13-Zc3hav1-203,Pdam_Pocillopora_damicornis_17314,39.487,195,102,5,806,984,85,669,2.49e-34,129,Pdam,Parp13-Zc3hav1-203_Pdam
Parp13-Zc3hav1-203,Plut_plut2.m8.17308.m1,32.662,447,246,17,588,985,808,2130,4.78e-54,202,Plut,Parp13-Zc3hav1-203_Plut
Parp13-Zc3hav1-203,Prus_35049_t,30.722,485,246,16,588,985,766,2211,1.04e-47,183,Prus,Parp13-Zc3hav1-203_Prus
Parp13-Zc3hav1-203,Pver_TRINITY_DN10589_c0_g1_i2,32.479,468,250,16,577,984,1128,2513,7.3e-52,198,Pver,Parp13-Zc3hav1-203_Pver
Parp13-Zc3hav1-203,Spis_Stylophora_pistillata_21573,28.761,452,233,18,603,984,1528,2826,3.09e-43,170,Spis,Parp13-Zc3hav1-203_Spis
Parp14-201,Adig_Acropora_digitifera_6143,31.194,779,477,16,1055,1815,907,3120,4.2e-107,367,Adig,Parp14-201_Adig
Parp14-201,Ahya_Acropora_hyacinthus_4483,34.568,81,49,1,814,894,79,309,2.27e-7,50.1,Ahya,Parp14-201_Ahya
Parp14-201,Amil_Acropora_millepora_1268,28.507,1782,1107,53,132,1816,940,6075,0,601,Amil,Parp14-201_Amil
Parp14-201,Apal_XM_028657410.1,26.35,1685,1073,51,191,1764,1133,6016,3.5e-132,458,Apal,Parp14-201_Apal
Parp14-201,Apoc_chromosome_6.1873_1,27.522,1784,1129,46,150,1816,1054,6264,3.77e-167,561,Apoc,Parp14-201_Apoc
Parp14-201,Aque_XM_019998735.1,29.015,1127,625,40,814,1816,50,3277,6.02e-118,402,Aque,Parp14-201_Aque
Parp14-201,Cgig_G15513.1,26.304,1745,1119,56,159,1816,3277,8271,1.25e-140,488,Cgig,Parp14-201_Cgig
Parp14-201,Emue_Em0013g488a.t1,30.057,1058,650,30,814,1815,3568,6639,2.41e-116,411,Emue,Parp14-201_Emue
Parp14-201,Gasp_gasp1.m3.25321.m1,26.995,1704,1088,48,190,1816,1038,5912,4.5e-157,533,Gasp,Parp14-201_Gasp
Parp14-201,Gfas_gfas1.m1.295.m1,27.771,1768,1099,48,150,1816,1070,6142,2.34e-175,591,Gfas,Parp14-201_Gfas
Parp14-201,Mcap_g60476,30.012,1736,1069,52,157,1816,2173,7170,0,645,Mcap,Parp14-201_Mcap
Parp14-201,Nvec_XM_001622265.2,29.412,731,444,23,1050,1751,2617,4680,1.69e-75,280,Nvec,Parp14-201_Nvec
Parp14-201,Pdam_Pocillopora_damicornis_22158,35.079,382,238,6,1441,1815,109,1245,1.45e-60,213,Pdam,Parp14-201_Pdam
Parp14-201,Plut_plut2.m8.885.m1,28.088,1684,1081,41,210,1816,34,4926,1.37e-173,572,Plut,Parp14-201_Plut
Parp14-201,Prus_32818_t,25.692,1662,1067,45,243,1815,1480,6228,1.93e-119,420,Prus,Parp14-201_Prus
Parp14-201,Pver_TRINITY_DN6993_c0_g1_i1,31.023,1241,763,26,641,1816,2477,6115,6.46e-165,560,Pver,Parp14-201_Pver
Parp14-201,Spis_Stylophora_pistillata_10663,27.05,1756,1139,45,153,1816,1414,6531,4.15e-174,581,Spis,Parp14-201_Spis
PARP15-202,Adig_Acropora_digitifera_10446,30.713,407,242,11,85,462,466,1653,9.78e-46,172,Adig,PARP15-202_Adig
PARP15-202,Ahya_Acropora_hyacinthus_95,30.337,89,60,2,85,172,232,495,1.41e-6,46.2,Ahya,PARP15-202_Ahya
PARP15-202,Amil_Acropora_millepora_5357,29.734,639,383,20,82,676,1699,3549,5.27e-69,244,Amil,PARP15-202_Amil
PARP15-202,Apal_XM_021057681.2,40.187,214,115,6,471,676,468,1094,5.91e-37,144,Apal,PARP15-202_Apal
PARP15-202,Apoc_chromosome_8.172_1,26.972,634,388,19,67,676,3793,5541,1.39e-53,200,Apoc,PARP15-202_Apoc
PARP15-202,Aque_XM_003390588.2,44.608,204,101,6,483,676,2836,3441,2.06e-44,171,Aque,PARP15-202_Aque
PARP15-202,Cgig_G25769.3,26.377,690,387,26,89,676,787,2799,3.39e-44,172,Cgig,PARP15-202_Cgig
PARP15-202,Emue_Em0013g494a.t1,29.302,645,369,19,91,674,2089,3945,2.73e-60,220,Emue,PARP15-202_Emue
PARP15-202,Gasp_gasp1.m3.11255.m1,27.804,633,361,18,89,676,1376,3121,7.43e-52,194,Gasp,PARP15-202_Gasp
PARP15-202,Gfas_gfas1.m1.10232.m1,27.918,634,361,22,88,677,4994,6739,1.8e-54,202,Gfas,PARP15-202_Gfas
PARP15-202,Mcap_g60476,30.743,592,322,22,125,676,5536,7167,3.33e-60,220,Mcap,PARP15-202_Mcap
PARP15-202,Nvec_XM_001622265.2,25.946,555,347,18,88,612,3118,4680,2.09e-32,135,Nvec,PARP15-202_Nvec
PARP15-202,Pdam_Pocillopora_damicornis_6994,42.308,234,113,5,463,676,280,975,4.51e-50,176,Pdam,PARP15-202_Pdam
PARP15-202,Plut_plut2.m8.874.m1,25.806,651,385,19,96,676,376,2244,5.75e-55,201,Plut,PARP15-202_Plut
PARP15-202,Prus_3174_t,39.56,273,145,6,419,676,1069,1872,1.07e-49,184,Prus,PARP15-202_Prus
PARP15-202,Pver_TRINITY_DN6853_c0_g1_i4,29.16,655,350,21,68,676,4163,5923,3.55e-63,229,Pver,PARP15-202_Pver
PARP15-202,Spis_Stylophora_pistillata_3510,50.811,185,85,4,494,676,4945,5487,1.34e-50,190,Spis,PARP15-202_Spis
Parp16-201,Adig_Acropora_digitifera_681,50.558,269,129,3,21,286,25,828,6.62e-97,288,Adig,Parp16-201_Adig
Parp16-201,Ahya_Acropora_hyacinthus_11322,66.372,113,37,1,151,262,1,339,2.47e-54,171,Ahya,Parp16-201_Ahya
Parp16-201,Amil_Acropora_millepora_13184,49.814,269,131,3,21,286,67,870,5.82e-96,286,Amil,Parp16-201_Amil
Parp16-201,Apal_XM_021061228.2,36.861,274,115,9,21,287,192,860,4.91e-43,155,Apal,Parp16-201_Apal
Parp16-201,Apoc_chromosome_13.1612_1,48,150,76,2,172,319,313,762,1.46e-45,155,Apoc,Parp16-201_Apoc
Parp16-201,Aque_XM_020000249.1,37.624,303,175,4,21,322,198,1067,3.02e-56,187,Aque,Parp16-201_Aque
Parp16-201,Cgig_G11112.6,42.617,298,159,4,21,315,127,993,7.33e-81,250,Cgig,Parp16-201_Cgig
Parp16-201,Emue_Em0023g182a.t1,39.792,289,156,4,31,319,1,813,1.95e-61,197,Emue,Parp16-201_Emue
Parp16-201,Gasp_gasp1.m3.4503.m1,42.105,304,146,6,21,319,191,1027,1.17e-78,247,Gasp,Parp16-201_Gasp
Parp16-201,Gfas_gfas1.m1.8300.m1,51.136,264,123,5,21,279,190,978,5.87e-87,271,Gfas,Parp16-201_Gfas
Parp16-201,Mcap_g47408,46.711,304,156,5,21,319,67,975,1.42e-93,281,Mcap,Parp16-201_Mcap
Parp16-201,Nvec_XM_032378024.1,43.038,316,162,7,21,322,216,1151,5.51e-80,250,Nvec,Parp16-201_Nvec
Parp16-201,Pbac_AVPN01000624.1,27.562,283,138,8,21,289,23386,22697,1.8e-21,97.4,Pbac,Parp16-201_Pbac
Parp16-201,Plut_plut2.m8.1803.m1,48.897,272,131,7,21,286,211,1020,1.01e-87,279,Plut,Parp16-201_Plut
Parp16-201,Prus_4726_t,49.242,264,127,6,21,278,67,855,1.17e-92,277,Prus,Parp16-201_Prus
Parp16-201,Pver_TRINITY_DN37563_c0_g1_i1,44.444,306,162,6,21,319,194,1108,2.13e-82,268,Pver,Parp16-201_Pver
Parp16-201,Spis_Stylophora_pistillata_14836,56.667,150,64,1,138,286,4,453,2.95e-60,190,Spis,Parp16-201_Spis
Parp2-201,Adig_Acropora_digitifera_15451,30.266,489,294,19,95,549,6085,7512,1.54e-49,184,Adig,Parp2-201_Adig
Parp2-201,Ahya_Acropora_hyacinthus_574,32.8,125,81,3,70,193,1,369,6.83e-16,71.6,Ahya,Parp2-201_Ahya
Parp2-201,Amil_Acropora_millepora_9968,62.124,499,178,6,63,555,694,2175,0,630,Amil,Parp2-201_Amil
Parp2-201,Apal_XM_021041066.1,40.485,536,301,9,33,559,1448,3028,2.67e-122,387,Apal,Parp2-201_Apal
Parp2-201,Apoc_chromosome_11.162_1,40.741,540,298,10,25,559,1450,3018,1.07e-120,380,Apoc,Parp2-201_Apoc
Parp2-201,Aque_XM_019998453.1,49.495,495,155,7,63,555,969,2174,9.04e-147,441,Aque,Parp2-201_Aque
Parp2-201,Cgig_G20757.4,58.566,502,200,5,60,555,589,2088,0,587,Cgig,Parp2-201_Cgig
Parp2-201,Emue_Em0023g514a.t1,53.398,515,216,5,46,555,718,2205,0,565,Emue,Parp2-201_Emue
Parp2-201,Gasp_gasp1.m3.30062.m1,41.203,449,246,8,68,512,2051,3355,9.04e-92,306,Gasp,Parp2-201_Gasp
Parp2-201,Gfas_gfas1.m1.8256.m1,31.549,523,300,23,73,552,6189,7712,4.27e-53,195,Gfas,Parp2-201_Gfas
Parp2-201,Mcap_g53783,57.451,557,219,7,5,555,703,2337,0,645,Mcap,Parp2-201_Mcap
Parp2-201,Nvec_XM_032363624.1,42.063,504,270,9,66,559,1551,3026,5.95e-124,393,Nvec,Parp2-201_Nvec
