qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
H2AJ-201,Apoc_chromosome_5.1506_1,78.295,129,28,0,1,129,43,429,3.24e-69,205,Apoc,H2AJ-201_Apoc
H2AJ-201,Aque_XM_003382922.3,88,125,14,1,1,125,101,472,3.34e-72,215,Aque,H2AJ-201_Aque
H2AJ-201,Cgig_G27649.7,89.844,128,12,1,1,128,1,381,1.76e-76,223,Cgig,H2AJ-201_Cgig
H2AJ-201,Emue_Em0014g878a.t1,85.271,129,18,1,1,129,1,384,4.72e-73,214,Emue,H2AJ-201_Emue
H2AJ-201,Gasp_gasp1.m3.26222.m1,81.538,130,21,2,1,129,250,633,1.33e-67,209,Gasp,H2AJ-201_Gasp
H2AJ-201,Gfas_gfas1.m1.14363.m1,86.992,123,13,2,1,122,1,363,1.71e-71,209,Gfas,H2AJ-201_Gfas
H2AJ-201,Hsal_ENA_GHBP01011369_GHBP01011369.1,54.032,124,48,2,9,123,83,454,1.41e-37,124,Hsal,H2AJ-201_Hsal
H2AJ-201,Kiwa_ENA_GBGI01021681_GBGI01021681.1,81.416,113,21,0,17,129,71,409,6.38e-64,191,Kiwa,H2AJ-201_Kiwa
H2AJ-201,Mcap_adi2mcaRNA4534_R0,27.473,91,65,1,9,98,250,522,9.37e-6,44.3,Mcap,H2AJ-201_Mcap
H2AJ-201,Msqu_ENA_GHBR01005709_GHBR01005709.1,77.344,128,29,0,1,128,60,443,1.31e-64,192,Msqu,H2AJ-201_Msqu
H2AJ-201,Nvec_XM_001623180.2,89.516,124,12,1,1,124,16,384,6.52e-76,222,Nvec,H2AJ-201_Nvec
H2AJ-201,Pbac_AVPN01000475.1,93.578,109,7,0,10,118,53236,52910,4.61e-62,206,Pbac,H2AJ-201_Pbac
H2AJ-201,Pdam_Pocillopora_damicornis_2808,85.271,129,16,2,1,128,100,480,4.56e-73,214,Pdam,H2AJ-201_Pdam
H2AJ-201,Plut_plut2.m8.16524.m1,85.271,129,16,2,1,128,1,381,5.39e-73,216,Plut,H2AJ-201_Plut
H2AJ-201,Prus_24476_t,85.271,129,16,2,1,128,1,381,9.87e-74,216,Prus,H2AJ-201_Prus
H2AJ-201,Pver_TRINITY_DN673_c1_g1_i1,85.271,129,16,2,1,128,48,428,3.7e-71,214,Pver,H2AJ-201_Pver
H2AJ-201,Spis_Stylophora_pistillata_3430,87.805,123,12,2,1,122,1,363,5.32e-73,213,Spis,H2AJ-201_Spis
H2AW-201,Adig_Acropora_digitifera_15612,92,100,8,0,23,122,79,378,4.33e-63,188,Adig,H2AW-201_Adig
H2AW-201,Ahya_Acropora_hyacinthus_4631,91,100,9,0,23,122,64,363,7.8e-63,186,Ahya,H2AW-201_Ahya
H2AW-201,Amil_Acropora_millepora_12982,92,100,8,0,23,122,64,363,7.18e-63,187,Amil,H2AW-201_Amil
H2AW-201,Apal_XM_021038454.2,93,100,7,0,23,122,145,444,4.21e-61,189,Apal,H2AW-201_Apal
H2AW-201,Apoc_chromosome_5.1506_1,85.149,101,15,0,23,123,109,411,3.89e-59,179,Apoc,H2AW-201_Apoc
H2AW-201,Aque_XM_003382922.3,88.462,104,12,0,23,126,164,475,9.98e-60,183,Aque,H2AW-201_Aque
H2AW-201,Cgig_G27649.7,93.069,101,7,0,23,123,64,366,3.75e-63,190,Cgig,H2AW-201_Cgig
H2AW-201,Emue_Em0007g151a.t1,82.143,112,16,1,23,130,64,399,3.8e-60,181,Emue,H2AW-201_Emue
H2AW-201,Gasp_gasp1.m3.12491.m1,89.524,105,11,0,23,127,64,378,2.57e-64,192,Gasp,H2AW-201_Gasp
H2AW-201,Gfas_gfas1.m1.14363.m1,88.462,104,12,0,23,126,64,375,4.42e-63,188,Gfas,H2AW-201_Gfas
H2AW-201,Hsal_ENA_GHBP01011369_GHBP01011369.1,54.545,110,41,2,23,123,125,454,7.33e-31,107,Hsal,H2AW-201_Hsal
H2AW-201,Kiwa_ENA_GBGI01021681_GBGI01021681.1,83.654,104,17,0,23,126,89,400,9.2e-60,181,Kiwa,H2AW-201_Kiwa
H2AW-201,Msqu_ENA_GHBR01005709_GHBR01005709.1,80.769,104,20,0,23,126,126,437,5.77e-59,177,Msqu,H2AW-201_Msqu
H2AW-201,Nvec_XM_001623180.2,89.423,104,11,0,23,126,79,390,3.03e-64,192,Nvec,H2AW-201_Nvec
H2AW-201,Pbac_AVPN01001317.1,92.708,96,7,0,23,118,9314,9027,6.17e-54,183,Pbac,H2AW-201_Pbac
H2AW-201,Pdam_Pocillopora_damicornis_6820,91.429,105,9,0,23,127,100,414,2.06e-65,193,Pdam,H2AW-201_Pdam
H2AW-201,Plut_plut2.m8.14533.m1,87.5,104,13,0,23,126,64,375,2.51e-63,189,Plut,H2AW-201_Plut
H2AW-201,Prus_19486_t,91.429,105,9,0,23,127,64,378,7.69e-66,196,Prus,H2AW-201_Prus
H2AW-201,Pver_TRINITY_DN62124_c0_g1_i1,91.429,105,9,0,23,127,163,477,2.52e-61,194,Pver,H2AW-201_Pver
H2AW-201,Spis_Stylophora_pistillata_3430,89.524,105,11,0,23,127,64,378,1.01e-64,192,Spis,H2AW-201_Spis
H2AX-201,Adig_Acropora_digitifera_15612,81.818,121,13,2,23,143,79,414,3.12e-65,194,Adig,H2AX-201_Adig
H2AX-201,Ahya_Acropora_hyacinthus_4631,80.992,121,14,2,23,143,64,399,7.81e-65,191,Ahya,H2AX-201_Ahya
H2AX-201,Amil_Acropora_millepora_12982,81.818,121,13,2,23,143,64,399,7.19e-65,193,Amil,H2AX-201_Amil
H2AX-201,Apal_XM_021038454.2,82.645,121,13,1,23,143,145,483,2.38e-64,198,Apal,H2AX-201_Apal
H2AX-201,Apoc_chromosome_8.1014_1,62.5,128,33,1,23,135,64,447,7.3e-45,150,Apoc,H2AX-201_Apoc
H2AX-201,Aque_XM_003382922.3,78.512,121,17,1,23,143,164,499,6.12e-61,187,Aque,H2AX-201_Aque
H2AX-201,Cgig_G27649.7,83.471,121,11,2,23,143,64,399,5.58e-66,197,Cgig,H2AX-201_Cgig
H2AX-201,Emue_Em0232g5a.t1,82.456,114,20,0,23,136,64,405,1.03e-62,189,Emue,H2AX-201_Emue
H2AX-201,Gasp_gasp1.m3.18178.m1,90.654,107,8,1,23,129,717,403,3.67e-60,192,Gasp,H2AX-201_Gasp
H2AX-201,Gfas_gfas1.m1.14363.m1,93,100,7,0,23,122,64,363,6.49e-64,191,Gfas,H2AX-201_Gfas
H2AX-201,Hsal_ENA_GHBP01015790_GHBP01015790.1,76.471,119,20,1,23,141,121,453,6.83e-61,183,Hsal,H2AX-201_Hsal
H2AX-201,Kiwa_ENA_GBGI01021681_GBGI01021681.1,84.158,101,16,0,23,123,89,391,1.38e-58,178,Kiwa,H2AX-201_Kiwa
H2AX-201,Mcap_g40930,64.865,37,13,0,84,120,1153,1263,2.69e-6,46.2,Mcap,H2AX-201_Mcap
H2AX-201,Msqu_ENA_GHBR01005709_GHBR01005709.1,85,100,15,0,23,122,126,425,9.06e-60,180,Msqu,H2AX-201_Msqu
H2AX-201,Nvec_XM_032364289.1,81.818,121,16,2,23,143,140,484,3.57e-64,194,Nvec,H2AX-201_Nvec
H2AX-201,Pbac_AVPN01001317.1,93.75,96,6,0,23,118,9314,9027,1.24e-54,186,Pbac,H2AX-201_Pbac
H2AX-201,Pdam_Pocillopora_damicornis_29052,81.818,121,14,1,23,143,112,450,1.65e-66,197,Pdam,H2AX-201_Pdam
H2AX-201,Plut_plut2.m8.16524.m1,81.818,121,14,1,23,143,64,402,1.49e-65,197,Plut,H2AX-201_Plut
H2AX-201,Prus_24476_t,81.818,121,14,1,23,143,64,402,2.8e-66,197,Prus,H2AX-201_Prus
H2AX-201,Pver_TRINITY_DN673_c1_g1_i1,81.818,121,14,1,23,143,111,449,2.64e-64,197,Pver,H2AX-201_Pver
H2AX-201,Spis_Stylophora_pistillata_10605,61.069,131,36,1,23,138,157,549,4.73e-45,151,Spis,H2AX-201_Spis
H2AZ1-201,Adig_Acropora_digitifera_15612,63.636,110,38,2,19,127,61,387,9.86e-42,134,Adig,H2AZ1-201_Adig
H2AZ1-201,Ahya_Acropora_hyacinthus_4631,62.727,110,39,2,19,127,46,372,2.86e-41,131,Ahya,H2AZ1-201_Ahya
H2AZ1-201,Amil_Acropora_millepora_12647,57.143,112,46,2,18,128,43,375,3.21e-35,124,Amil,H2AZ1-201_Amil
H2AZ1-201,Apal_XM_021041140.2,61.818,110,40,2,19,127,86,412,5.86e-40,132,Apal,H2AZ1-201_Apal
H2AZ1-201,Apoc_chromosome_8.1014_1,57.143,112,46,2,18,128,43,375,6.2e-35,124,Apoc,H2AZ1-201_Apoc
H2AZ1-201,Aque_XM_003391205.1,62.963,108,38,2,19,125,46,366,3.83e-39,128,Aque,H2AZ1-201_Aque
H2AZ1-201,Cgig_G661.5,97.273,110,3,0,18,127,61,390,1.13e-72,214,Cgig,H2AZ1-201_Cgig
H2AZ1-201,Emue_Em0002g38a.t1,93.578,109,7,0,18,126,49,375,1.89e-68,202,Emue,H2AZ1-201_Emue
H2AZ1-201,Gasp_gasp1.m3.3111.m1,96.33,109,4,0,18,126,86,412,5.34e-70,210,Gasp,H2AZ1-201_Gasp
H2AZ1-201,Gfas_gfas1.m1.17483.m1,60,110,42,2,19,127,49,375,2.36e-38,126,Gfas,H2AZ1-201_Gfas
H2AZ1-201,Hsal_ENA_GHBP01011369_GHBP01011369.1,68.966,116,27,1,19,125,107,454,5.86e-51,159,Hsal,H2AZ1-201_Hsal
H2AZ1-201,Kiwa_ENA_GBGI01021681_GBGI01021681.1,62.857,105,37,2,19,122,71,382,2.05e-38,127,Kiwa,H2AZ1-201_Kiwa
H2AZ1-201,Msqu_ENA_GHBR01005709_GHBR01005709.1,58.416,101,40,2,23,122,120,419,4.45e-36,119,Msqu,H2AZ1-201_Msqu
H2AZ1-201,Nvec_XM_001618980.2,62.727,110,39,2,19,127,59,385,1.12e-40,133,Nvec,H2AZ1-201_Nvec
H2AZ1-201,Pbac_AVPN01001317.1,61.765,102,37,2,19,119,11151,10849,9.75e-33,122,Pbac,H2AZ1-201_Pbac
H2AZ1-201,Pdam_Pocillopora_damicornis_29052,61.818,110,40,2,19,127,94,420,5.41e-40,129,Pdam,H2AZ1-201_Pdam
H2AZ1-201,Plut_plut2.m8.12963.m1,96.33,109,4,0,18,126,83,409,1.57e-69,210,Plut,H2AZ1-201_Plut
H2AZ1-201,Prus_29723_t,96.33,109,4,0,18,126,1042,1368,7.26e-68,211,Prus,H2AZ1-201_Prus
H2AZ1-201,Pver_TRINITY_DN11859_c0_g1_i1,96.33,109,4,0,18,126,210,536,4.71e-69,211,Pver,H2AZ1-201_Pver
H2AZ1-201,Spis_Stylophora_pistillata_3430,61.111,108,40,2,19,125,46,366,6.57e-39,127,Spis,H2AZ1-201_Spis
H2AZ2-202,Adig_Acropora_digitifera_15612,63.636,110,38,2,19,127,61,387,9.97e-42,134,Adig,H2AZ2-202_Adig
H2AZ2-202,Ahya_Acropora_hyacinthus_4631,62.727,110,39,2,19,127,46,372,2.35e-41,131,Ahya,H2AZ2-202_Ahya
H2AZ2-202,Amil_Acropora_millepora_12982,63.636,110,38,2,19,127,46,372,1.37e-41,134,Amil,H2AZ2-202_Amil
H2AZ2-202,Apal_XM_021041140.2,61.261,111,41,2,19,128,86,415,3.71e-40,132,Apal,H2AZ2-202_Apal
H2AZ2-202,Apoc_chromosome_5.1506_1,60,110,42,2,19,127,91,417,1.32e-37,125,Apoc,H2AZ2-202_Apoc
H2AZ2-202,Aque_XM_003391205.1,62.963,108,38,2,19,125,46,366,4.09e-39,127,Aque,H2AZ2-202_Aque
H2AZ2-202,Cgig_G661.5,97.297,111,3,0,18,128,61,393,2.77e-73,215,Cgig,H2AZ2-202_Cgig
H2AZ2-202,Emue_Em0232g5a.t1,60.36,111,42,2,19,128,46,375,2.64e-39,129,Emue,H2AZ2-202_Emue
H2AZ2-202,Gasp_gasp1.m3.3111.m1,96.33,109,4,0,18,126,86,412,6.09e-70,210,Gasp,H2AZ2-202_Gasp
H2AZ2-202,Gfas_gfas1.m1.17483.m1,60,110,42,2,19,127,49,375,2.47e-38,126,Gfas,H2AZ2-202_Gfas
H2AZ2-202,Hsal_ENA_GHBP01011369_GHBP01011369.1,68.103,116,28,1,19,125,107,454,1.45e-50,157,Hsal,H2AZ2-202_Hsal
H2AZ2-202,Kiwa_ENA_GBGI01021681_GBGI01021681.1,62.857,105,37,2,19,122,71,382,1.74e-38,127,Kiwa,H2AZ2-202_Kiwa
H2AZ2-202,Msqu_ENA_GHBR01005709_GHBR01005709.1,59.406,101,39,2,23,122,120,419,1.47e-36,120,Msqu,H2AZ2-202_Msqu
H2AZ2-202,Nvec_XM_001618980.2,62.727,110,39,2,19,127,59,385,1.4e-40,133,Nvec,H2AZ2-202_Nvec
H2AZ2-202,Pbac_AVPN01001317.1,61.765,102,37,2,19,119,11151,10849,9.2e-33,122,Pbac,H2AZ2-202_Pbac
H2AZ2-202,Pdam_Pocillopora_damicornis_29052,61.818,110,40,2,19,127,94,420,5.59e-40,129,Pdam,H2AZ2-202_Pdam
H2AZ2-202,Plut_plut2.m8.12963.m1,96.33,109,4,0,18,126,83,409,1.95e-69,210,Plut,H2AZ2-202_Plut
H2AZ2-202,Prus_29723_t,96.33,109,4,0,18,126,1042,1368,1e-67,211,Prus,H2AZ2-202_Prus
H2AZ2-202,Pver_TRINITY_DN11859_c0_g1_i1,96.33,109,4,0,18,126,210,536,6.04e-69,211,Pver,H2AZ2-202_Pver
H2AZ2-202,Spis_Stylophora_pistillata_3430,61.111,108,40,2,19,125,46,366,7.32e-39,126,Spis,H2AZ2-202_Spis
MACROH2A1-201,Adig_Acropora_digitifera_3437,55,360,148,5,20,370,64,1128,2.75e-122,357,Adig,MACROH2A1-201_Adig
MACROH2A1-201,Ahya_Acropora_hyacinthus_3692,50.82,244,107,4,20,255,64,780,3.82e-66,209,Ahya,MACROH2A1-201_Ahya
MACROH2A1-201,Amil_Acropora_millepora_12647,54.444,360,150,5,20,370,64,1128,4.15e-121,354,Amil,MACROH2A1-201_Amil
MACROH2A1-201,Apal_XM_021055026.2,47.309,353,175,3,20,369,128,1162,5.62e-94,294,Apal,MACROH2A1-201_Apal
MACROH2A1-201,Apoc_chromosome_8.1014.1.5f15e6f4_1,54.622,357,152,3,20,369,64,1125,4.25e-118,347,Apoc,MACROH2A1-201_Apoc
MACROH2A1-201,Aque_XM_003389202.3,47.714,350,171,5,20,369,127,1140,5.44e-89,275,Aque,MACROH2A1-201_Aque
MACROH2A1-201,Cgig_G1084.6,53.465,202,90,2,169,370,526,1119,9.11e-71,227,Cgig,MACROH2A1-201_Cgig
MACROH2A1-201,Emue_Em0002g1885a.t1,47.863,351,171,5,20,369,1006,2025,2.01e-95,298,Emue,MACROH2A1-201_Emue
MACROH2A1-201,Gasp_gasp1.m3.9498.m1,53.073,358,128,6,20,370,2569,3543,5.73e-96,313,Gasp,MACROH2A1-201_Gasp
MACROH2A1-201,Gfas_gfas1.m1.3080.m1,51.852,351,136,4,20,370,2170,3123,4.16e-106,338,Gfas,MACROH2A1-201_Gfas
MACROH2A1-201,Hsal_ENA_GHBP01015790_GHBP01015790.1,68.182,110,35,0,20,129,121,450,1.73e-43,147,Hsal,MACROH2A1-201_Hsal
MACROH2A1-201,Kiwa_ENA_GBGI01021681_GBGI01021681.1,63.462,104,38,0,20,123,89,400,4.62e-39,136,Kiwa,MACROH2A1-201_Kiwa
MACROH2A1-201,Mcap_g40930,46.815,314,122,5,81,370,1153,2031,2.46e-74,244,Mcap,MACROH2A1-201_Mcap
MACROH2A1-201,Msqu_ENA_GHBR01005709_GHBR01005709.1,70.37,108,32,0,20,127,126,449,3.06e-44,149,Msqu,MACROH2A1-201_Msqu
MACROH2A1-201,Nvec_XM_032362029.1,49.744,195,93,2,178,370,608,1183,3.83e-56,193,Nvec,MACROH2A1-201_Nvec
MACROH2A1-201,Pbac_AVPN01001317.1,70.526,95,28,0,20,114,9314,9030,6.18e-35,138,Pbac,MACROH2A1-201_Pbac
MACROH2A1-201,Pdam_Pocillopora_damicornis_6820,69.231,104,32,0,20,123,100,411,6.76e-42,142,Pdam,MACROH2A1-201_Pdam
MACROH2A1-201,Plut_plut2.m8.18924.m1,53.056,360,127,8,20,370,503,1483,2.17e-103,327,Plut,MACROH2A1-201_Plut
MACROH2A1-201,Prus_Prusg5228.t1,53.633,289,116,5,39,316,151,996,1.26e-82,256,Prus,MACROH2A1-201_Prus
MACROH2A1-201,Pver_TRINITY_DN38934_c0_g2_i1,55.525,362,144,4,20,370,110,1177,3.26e-112,346,Pver,MACROH2A1-201_Pver
MACROH2A1-201,Spis_Stylophora_pistillata_10605,54.571,361,149,4,20,370,157,1224,1.89e-117,346,Spis,MACROH2A1-201_Spis
MACROH2A2-201,Adig_Acropora_digitifera_8973,68.269,104,33,0,18,121,4,315,6.32e-43,144,Adig,MACROH2A2-201_Adig
MACROH2A2-201,Ahya_Acropora_hyacinthus_3692,52,250,102,4,17,256,55,780,1.83e-70,220,Ahya,MACROH2A2-201_Ahya
MACROH2A2-201,Amil_Acropora_millepora_12647,51.639,366,158,5,17,371,55,1128,2.52e-117,345,Amil,MACROH2A2-201_Amil
MACROH2A2-201,Apal_XM_021055026.2,47.339,357,176,3,17,370,119,1162,5.62e-95,297,Apal,MACROH2A2-201_Apal
MACROH2A2-201,Apoc_chromosome_8.1014.1.5f15e6f4_1,50.833,360,168,4,17,370,55,1125,1.51e-113,336,Apoc,MACROH2A2-201_Apoc
MACROH2A2-201,Aque_XM_003389202.3,42.82,383,148,7,17,370,118,1140,4.75e-92,283,Aque,MACROH2A2-201_Aque
MACROH2A2-201,Cgig_G1084.6,47.895,190,96,1,182,371,559,1119,1.32e-55,187,Cgig,MACROH2A2-201_Cgig
MACROH2A2-201,Emue_Em0002g1885a.t1,45.48,354,180,4,17,369,997,2022,4.32e-90,285,Emue,MACROH2A2-201_Emue
MACROH2A2-201,Gasp_gasp1.m3.9498.m1,46.537,361,154,5,17,371,2560,3543,2.22e-88,291,Gasp,MACROH2A2-201_Gasp
MACROH2A2-201,Gfas_gfas1.m1.3080.m1,50.282,354,142,3,18,371,2164,3123,2.87e-105,336,Gfas,MACROH2A2-201_Gfas
MACROH2A2-201,Hsal_ENA_GHBP01015790_GHBP01015790.1,66.071,112,38,0,18,129,115,450,6.77e-44,148,Hsal,MACROH2A2-201_Hsal
