qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
BARD1-201,Pbac_AVPN01002331.1,30.952,378,195,13,418,773,4389,5390,6.96e-30,130,Pbac,BARD1-201_Pbac
BARD1-201,Pdam_Pocillopora_damicornis_20082,41.935,124,71,1,420,543,265,633,4.58e-23,100,Pdam,BARD1-201_Pdam
BARD1-201,Plut_plut2.m8.26784.m1,39.323,384,167,11,421,776,1243,2280,3.63e-73,254,Plut,BARD1-201_Plut
BARD1-201,Prus_10504_t,39.241,158,70,2,423,554,2008,2481,1.27e-23,107,Prus,BARD1-201_Prus
BARD1-201,Pver_TRINITY_DN24979_c0_g3_i1,43.342,383,189,6,422,776,1387,2535,3.79e-94,315,Pver,BARD1-201_Pver
BARD1-201,Spis_Stylophora_pistillata_10629,40.979,388,191,7,422,776,502,1650,6.21e-88,287,Spis,BARD1-201_Spis
BRCA1-203,Adig_Acropora_digitifera_9047,25.439,228,163,4,1635,1855,517,1200,7.44e-18,87,Adig,BRCA1-203_Adig
BRCA1-203,Ahya_Acropora_hyacinthus_1152,28.916,83,59,0,22,104,55,303,4.5e-8,50.4,Ahya,BRCA1-203_Ahya
BRCA1-203,Amil_Acropora_millepora_23703,27.841,176,120,4,1687,1855,544,1071,2.92e-17,85.5,Amil,BRCA1-203_Amil
BRCA1-203,Apal_XM_021051254.2,40.964,83,45,2,8,86,101,349,1.68e-10,64.3,Apal,BRCA1-203_Apal
BRCA1-203,Apoc_chromosome_9.2029_1,27.65,217,147,5,1648,1855,982,1629,2.32e-21,100,Apoc,BRCA1-203_Apoc
BRCA1-203,Aque_XM_019997816.1,34.694,98,52,5,24,116,75,347,7.11e-6,49.7,Aque,BRCA1-203_Aque
BRCA1-203,Cgig_G1516.1,30.435,115,75,3,1687,1796,487,831,1.59e-9,64.7,Cgig,BRCA1-203_Cgig
BRCA1-203,Emue_Em0004g40a.t1,26.908,249,159,5,1615,1858,3226,3918,6.15e-15,81.6,Emue,BRCA1-203_Emue
BRCA1-203,Gasp_gasp1.m3.13540.m1,29.032,217,144,5,1648,1855,4990,5637,2.06e-19,96.3,Gasp,BRCA1-203_Gasp
BRCA1-203,Gfas_gfas1.m1.5488.m1,31.288,163,104,4,1636,1791,5882,6367,3.14e-14,79,Gfas,BRCA1-203_Gfas
BRCA1-203,Hsal_ENA_GHBP01017691_GHBP01017691.1,30.841,107,60,2,1697,1797,125,421,2.64e-6,48.1,Hsal,BRCA1-203_Hsal
BRCA1-203,Mcap_g25981,30.233,215,143,4,1648,1855,820,1464,1.43e-25,114,Mcap,BRCA1-203_Mcap
BRCA1-203,Msqu_ENA_GHBR01000955_GHBR01000955.1,27.059,170,109,7,1687,1846,571,1065,1.02e-8,57.4,Msqu,BRCA1-203_Msqu
BRCA1-203,Nvec_XM_032366983.1,28.889,225,144,5,1644,1855,5189,5854,3.09e-20,100,Nvec,BRCA1-203_Nvec
BRCA1-203,Pbac_AVPN01018528.1,39.394,66,36,2,24,85,3105,3302,4.67e-6,54.3,Pbac,BRCA1-203_Pbac
BRCA1-203,Pdam_Pocillopora_damicornis_16103,28.713,101,70,2,1764,1862,4,306,1.03e-7,50.8,Pdam,BRCA1-203_Pdam
BRCA1-203,Plut_plut2.m8.19116.m1,27.17,265,140,9,1617,1855,5757,6470,9.94e-16,84.3,Plut,BRCA1-203_Plut
BRCA1-203,Pver_TRINITY_DN10534_c0_g1_i2,33.898,177,108,5,1687,1855,5730,6257,5.27e-24,112,Pver,BRCA1-203_Pver
BRCA1-203,Spis_Stylophora_pistillata_21713,30.682,176,115,4,1687,1855,862,1389,1.33e-21,100,Spis,BRCA1-203_Spis
CUL4A-202,Adig_Acropora_digitifera_11456,30.739,758,453,14,63,759,67,2307,4.48e-91,301,Adig,CUL4A-202_Adig
CUL4A-202,Ahya_Acropora_hyacinthus_6984,27.5,200,123,4,139,319,31,621,3.56e-13,66.6,Ahya,CUL4A-202_Ahya
CUL4A-202,Amil_Acropora_millepora_5365,39.566,738,409,13,54,759,61,2259,5.08e-168,502,Amil,CUL4A-202_Amil
CUL4A-202,Apal_XM_028663868.1,32.175,777,446,17,51,759,468,2759,1.26e-92,313,Apal,CUL4A-202_Apal
CUL4A-202,Apoc_chromosome_7.219_1,35.429,652,351,13,54,641,61,1998,1.95e-119,375,Apoc,CUL4A-202_Apoc
CUL4A-202,Aque_XM_019995454.1,30.719,765,448,19,61,759,168,2414,2.08e-82,280,Aque,CUL4A-202_Aque
CUL4A-202,Cgig_G15879.9,38.306,744,416,13,54,759,67,2283,3.13e-160,484,Cgig,CUL4A-202_Cgig
CUL4A-202,Emue_Em0021g570a.t1,37.617,747,415,16,58,759,40,2262,5.07e-146,446,Emue,CUL4A-202_Emue
CUL4A-202,Gasp_gasp1.m3.12106.m1,38.076,738,390,15,54,759,127,2235,2.34e-154,469,Gasp,CUL4A-202_Gasp
CUL4A-202,Gfas_gfas1.m1.17860.m1,26.995,752,406,20,61,759,474,2459,2.54e-60,220,Gfas,CUL4A-202_Gfas
CUL4A-202,Hsal_ENA_GHBP01000613_GHBP01000613.1,28.373,504,349,6,84,582,33,1523,9.19e-47,174,Hsal,CUL4A-202_Hsal
CUL4A-202,Kiwa_ENA_GBGI01001573_GBGI01001573.1,25.43,523,348,10,259,745,944,2494,3.19e-33,137,Kiwa,CUL4A-202_Kiwa
CUL4A-202,Mcap_g32272,39.295,738,411,13,54,759,61,2259,1.27e-166,499,Mcap,CUL4A-202_Mcap
CUL4A-202,Msqu_ENA_GHBR01000205_GHBR01000205.1,22.973,518,359,11,227,716,136,1653,4.46e-24,105,Msqu,CUL4A-202_Msqu
CUL4A-202,Nvec_XM_001627280.2,38.618,738,416,13,54,759,302,2500,1.17e-151,474,Nvec,CUL4A-202_Nvec
CUL4A-202,Pbac_AVPN01007134.1,44.915,118,12,1,695,759,2331,1978,1.45e-16,86.7,Pbac,CUL4A-202_Pbac
CUL4A-202,Pdam_Pocillopora_damicornis_1015,46.602,309,148,6,468,759,4,930,1.14e-76,248,Pdam,CUL4A-202_Pdam
CUL4A-202,Plut_plut2.m8.8602.m1,38.451,762,408,14,54,759,294,2564,1.48e-158,492,Plut,CUL4A-202_Plut
CUL4A-202,Prus_29822_t,33.871,620,351,11,191,759,313,2148,1.48e-87,291,Prus,CUL4A-202_Prus
CUL4A-202,Pver_TRINITY_DN3315_c0_g2_i2,37.922,770,409,14,54,759,270,2564,1.44e-156,485,Pver,CUL4A-202_Pver
CUL4A-202,Spis_Stylophora_pistillata_8897,31.327,731,427,14,61,729,61,2214,3.02e-88,294,Spis,CUL4A-202_Spis
DDB1-201,Adig_Acropora_digitifera_10620,24.107,1232,773,37,5,1112,10,3591,4.44e-66,243,Adig,DDB1-201_Adig
DDB1-201,Amil_Acropora_millepora_4395,24.026,1232,774,37,5,1112,10,3591,1.43e-65,242,Amil,DDB1-201_Amil
DDB1-201,Apal_XM_021050839.2,71.795,663,182,4,84,744,1,1980,0,977,Apal,DDB1-201_Apal
DDB1-201,Apoc_chromosome_5.2235.1.5f15e669_1,69.88,1162,325,8,1,1140,1,3477,0,1640,Apoc,DDB1-201_Apoc
DDB1-201,Aque_XM_003389267.3,48.404,1159,562,19,1,1140,114,3539,0,1077,Aque,DDB1-201_Aque
DDB1-201,Cgig_G5868.6,75.548,1141,276,3,1,1140,1,3417,0,1782,Cgig,DDB1-201_Cgig
DDB1-201,Emue_Em0033g21a.t1,52.73,586,271,4,1,584,1,1746,0,639,Emue,DDB1-201_Emue
DDB1-201,Gasp_gasp1.m3.15107.m1,24.203,1223,762,38,5,1112,31,3549,4.27e-65,242,Gasp,DDB1-201_Gasp
DDB1-201,Gfas_gfas1.m1.17362.m1,23.58,1039,638,30,5,951,10,2934,4.05e-49,190,Gfas,DDB1-201_Gfas
DDB1-201,Hsal_ENA_GHBP01000309_GHBP01000309.1,28.96,625,392,10,155,741,8,1840,1.21e-81,279,Hsal,DDB1-201_Hsal
DDB1-201,Kiwa_ENA_GBGI01013667_GBGI01013667.1,23.667,1238,764,41,3,1104,37,3615,3.05e-55,210,Kiwa,DDB1-201_Kiwa
DDB1-201,Mcap_g67240,24.13,1235,769,37,5,1112,43,3624,3.66e-66,245,Mcap,DDB1-201_Mcap
DDB1-201,Msqu_ENA_GHBR01000194_GHBR01000194.1,30.603,464,304,6,680,1140,17,1363,2.93e-61,218,Msqu,DDB1-201_Msqu
DDB1-201,Nvec_XM_032366709.1,23.33,1153,753,35,5,1044,182,3586,4.07e-53,205,Nvec,DDB1-201_Nvec
DDB1-201,Pbac_AVPN01000414.1,44.538,714,361,14,164,862,37586,35505,0,589,Pbac,DDB1-201_Pbac
DDB1-201,Pdam_Pocillopora_damicornis_16919,26.769,325,215,8,791,1097,58,1017,4.61e-19,88.6,Pdam,DDB1-201_Pdam
DDB1-201,Plut_plut2.m8.801.m1,24.039,1223,785,37,5,1112,97,3678,3.7e-64,240,Plut,DDB1-201_Plut
DDB1-201,Prus_12780_t,47.396,384,109,5,449,741,2422,3567,2.71e-88,313,Prus,DDB1-201_Prus
DDB1-201,Pver_TRINITY_DN6060_c0_g1_i1,23.708,1219,791,36,5,1112,150,3722,1.54e-62,234,Pver,DDB1-201_Pver
DDB1-201,Spis_Stylophora_pistillata_18782,23.977,1222,784,38,5,1112,10,3582,9.46e-65,239,Spis,DDB1-201_Spis
DTX3L-201,Adig_Acropora_digitifera_1512,58.889,180,73,1,561,740,304,840,1e-71,234,Adig,DTX3L-201_Adig
DTX3L-201,Amil_Acropora_millepora_4707,55.556,189,81,2,554,740,2137,2700,1.45e-63,228,Amil,DTX3L-201_Amil
DTX3L-201,Apal_XM_021039951.1,43.636,220,85,3,554,736,1782,2435,3.01e-49,187,Apal,DTX3L-201_Apal
DTX3L-201,Apoc_chromosome_14.7215_1,56.316,190,82,1,550,739,2212,2778,3e-67,239,Apoc,DTX3L-201_Apoc
DTX3L-201,Aque_XM_020006094.1,47.368,209,101,4,539,740,66,686,9.99e-57,196,Aque,DTX3L-201_Aque
DTX3L-201,Cgig_G35270.1,52.792,197,89,3,546,739,2350,2937,3.78e-61,223,Cgig,DTX3L-201_Cgig
DTX3L-201,Emue_Em0012g1063a.t1,46.575,219,101,3,523,740,4891,5502,3.16e-54,203,Emue,DTX3L-201_Emue
DTX3L-201,Gasp_gasp1.m3.16021.m1,55.779,199,82,2,542,740,247,825,6.1200000000000005e-72,236,Gasp,DTX3L-201_Gasp
DTX3L-201,Gfas_gfas1.m1.11694.m1,55.08,187,82,2,554,739,2257,2814,3.42e-60,220,Gfas,DTX3L-201_Gfas
DTX3L-201,Mcap_g25343,56.863,204,86,2,536,739,1978,2583,1.77e-68,242,Mcap,DTX3L-201_Mcap
DTX3L-201,Nvec_XM_001633573.2,42.446,278,145,7,470,739,2360,3172,4.79e-62,227,Nvec,DTX3L-201_Nvec
DTX3L-201,Pbac_AVPN01000061.1,37.864,206,90,10,561,740,79461,80042,6.35e-31,133,Pbac,DTX3L-201_Pbac
DTX3L-201,Pdam_Pocillopora_damicornis_5002,54.315,197,85,2,543,739,97,672,3.84e-68,222,Pdam,DTX3L-201_Pdam
DTX3L-201,Plut_plut2.m8.32892.m1,43.617,188,101,4,555,739,760,1317,3.74e-41,159,Plut,DTX3L-201_Plut
DTX3L-201,Prus_3172_t,46.725,229,73,2,560,740,3,686,4.81e-61,205,Prus,DTX3L-201_Prus
DTX3L-201,Pver_TRINITY_DN30165_c0_g1_i2,56.281,199,81,2,541,739,2217,2795,1.02e-62,229,Pver,DTX3L-201_Pver
DTX3L-201,Spis_Stylophora_pistillata_8295,56.41,195,79,2,545,739,1951,2517,1.61e-64,229,Spis,DTX3L-201_Spis
HUWE1-202,Adig_Acropora_digitifera_3462,37.688,865,474,16,1427,2260,367,2859,5.62e-139,465,Adig,HUWE1-202_Adig
HUWE1-202,Ahya_Acropora_hyacinthus_5062,81.481,243,45,0,4132,4374,55,783,7.26e-135,421,Ahya,HUWE1-202_Ahya
HUWE1-202,Amil_Acropora_millepora_176,42.182,1778,881,32,556,2260,1,5112,0,1091,Amil,HUWE1-202_Amil
HUWE1-202,Apal_XM_028659878.1,42.182,2264,1073,46,1,2100,335,6910,0,1516,Apal,HUWE1-202_Apal
HUWE1-202,Apoc_chromosome_2.1925_1,43.183,1841,897,28,499,2259,1933,7248,0,1210,Apoc,HUWE1-202_Apoc
HUWE1-202,Aque_XM_020000165.1,35.181,1984,1061,32,1,1901,110,5635,0,1014,Aque,HUWE1-202_Aque
HUWE1-202,Cgig_G30272.2,52.699,2353,928,34,1,2260,1,6783,0,2120,Cgig,HUWE1-202_Cgig
HUWE1-202,Emue_Em0001g2389a.t1,67.864,529,155,5,3857,4374,10246,11820,0,756,Emue,HUWE1-202_Emue
HUWE1-202,Gasp_gasp1.m3.26736.m1,75.432,521,123,3,3857,4374,4481,6037,0,829,Gasp,HUWE1-202_Gasp
HUWE1-202,Gfas_gfas1.m1.23244.m1,48.239,852,342,13,557,1387,2518,4839,0,631,Gfas,HUWE1-202_Gfas
HUWE1-202,Hsal_ENA_GHBP01001096_GHBP01001096.1,37.423,326,202,2,4040,4364,438,1412,6.27e-72,249,Hsal,HUWE1-202_Hsal
HUWE1-202,Kiwa_ENA_GBGI01002479_GBGI01002479.1,45.833,384,201,6,3990,4371,1439,2575,1.2e-93,328,Kiwa,HUWE1-202_Kiwa
HUWE1-202,Mcap_g20860,43.691,1490,679,24,190,1572,1,4311,0,1049,Mcap,HUWE1-202_Mcap
HUWE1-202,Msqu_ENA_GHBR01001173_GHBR01001173.1,46.269,335,177,3,4038,4371,82,1080,1.32e-94,310,Msqu,HUWE1-202_Msqu
HUWE1-202,Nvec_XM_032386194.1,42.171,2395,1154,39,1,2259,388,7287,0,1626,Nvec,HUWE1-202_Nvec
HUWE1-202,Pbac_AVPN01003797.1,59.247,292,99,3,3857,4141,440,1276,2.95e-95,350,Pbac,HUWE1-202_Pbac
HUWE1-202,Pdam_Pocillopora_damicornis_12078,49.86,357,171,6,4019,4371,16,1074,1.93e-105,342,Pdam,HUWE1-202_Pdam
HUWE1-202,Plut_plut2.m8.32831.m1,43.414,1822,876,30,499,2259,2086,7269,0,1193,Plut,HUWE1-202_Plut
HUWE1-202,Prus_32165_t,38.641,1030,556,20,1174,2159,2662,5655,5.52e-156,537,Prus,HUWE1-202_Prus
HUWE1-202,Pver_TRINITY_DN2799_c0_g2_i1,44.085,1826,892,30,499,2259,2018,7303,0,1204,Pver,HUWE1-202_Pver
HUWE1-202,Spis_Stylophora_pistillata_3366,50.165,911,399,13,499,1387,1708,4341,0,753,Spis,HUWE1-202_Spis
RAG1-201,Ahya_Acropora_hyacinthus_7184,29.167,96,65,2,283,376,22,306,2.38e-7,49.7,Ahya,RAG1-201_Ahya
RAG1-201,Apal_XM_021055876.2,23.967,242,138,9,100,332,28,642,6.6e-7,54.3,Apal,RAG1-201_Apal
RAG1-201,Apoc_chromosome_10.1007_1,25.172,290,154,9,103,376,31,759,8.12e-18,87.8,Apoc,RAG1-201_Apoc
RAG1-201,Aque_XM_011410132.1,25,124,67,4,102,224,13,309,1.41e-7,52.4,Aque,RAG1-201_Aque
RAG1-201,Cgig_G6779.2,30.275,109,73,2,259,367,91,408,5.12e-7,55.5,Cgig,RAG1-201_Cgig
RAG1-201,Emue_Em0016g8a.t1,25.234,321,180,13,118,412,2233,3093,1.22e-8,60.1,Emue,RAG1-201_Emue
RAG1-201,Gasp_gasp1.m3.24596.m1,22.925,506,336,17,102,579,28,1467,5.35e-19,91.7,Gasp,RAG1-201_Gasp
RAG1-201,Gfas_gfas1.m1.6640.m1,33.01,103,62,4,278,375,58,360,8.13e-10,63.2,Gfas,RAG1-201_Gfas
RAG1-201,Mcap_g68022,26.49,151,99,5,283,431,22,444,3.78e-6,51.2,Mcap,RAG1-201_Mcap
RAG1-201,Nvec_XM_032378693.1,24.567,289,168,11,94,375,1167,1904,4.75e-12,71.6,Nvec,RAG1-201_Nvec
RAG1-201,Pdam_Pocillopora_damicornis_3750,26.554,177,103,4,283,433,22,549,1.28e-6,50.1,Pdam,RAG1-201_Pdam
RAG1-201,Plut_plut2.m8.4356.m1,30.088,113,55,6,283,382,241,546,4.75e-7,54.7,Plut,RAG1-201_Plut
RAG1-201,Prus_9207_t,34.343,99,59,3,285,378,16,309,1.11e-10,65.5,Prus,RAG1-201_Prus
RAG1-201,Spis_Stylophora_pistillata_16224,26.554,177,103,4,283,433,22,549,9.51e-7,51.2,Spis,RAG1-201_Spis
RNF168-201,Adig_Acropora_digitifera_6077,48.305,118,61,0,10,127,13,366,2.74e-37,137,Adig,RNF168-201_Adig
RNF168-201,Ahya_Acropora_hyacinthus_4180,36.364,44,27,1,16,59,508,636,9.04e-6,44.7,Ahya,RNF168-201_Ahya
RNF168-201,Amil_Acropora_millepora_22989,48.305,118,61,0,10,127,13,366,1.21e-36,139,Amil,RNF168-201_Amil
RNF168-201,Apal_XM_021046744.2,42.241,116,61,3,16,127,160,501,8.72e-27,109,Apal,RNF168-201_Apal
RNF168-201,Apoc_chromosome_5.2_1,33.333,108,60,4,1,107,1,291,1.05e-6,52,Apoc,RNF168-201_Apoc
RNF168-201,Aque_XM_019993546.1,26.882,93,62,1,16,108,2131,2391,1.43e-6,51.6,Aque,RNF168-201_Aque
RNF168-201,Cgig_G25087.2,31.304,115,63,5,8,120,1363,1665,2.49e-7,55.5,Cgig,RNF168-201_Cgig
RNF168-201,Emue_Em0022g443a.t1,28.571,98,68,2,1,98,919,1206,1.94e-6,51.2,Emue,RNF168-201_Emue
RNF168-201,Gasp_gasp1.m3.6443.m1,47.368,95,50,0,6,100,69,353,5.32e-24,105,Gasp,RNF168-201_Gasp
RNF168-201,Gfas_gfas1.m1.8655.m1,50,112,56,0,16,127,337,672,4.87e-32,131,Gfas,RNF168-201_Gfas
RNF168-201,Mcap_g23833,44.882,127,70,0,1,127,76,456,1.17e-35,138,Mcap,RNF168-201_Mcap
RNF168-201,Nvec_XM_032382108.1,46.903,113,57,2,16,127,153,485,5.03e-26,114,Nvec,RNF168-201_Nvec
RNF168-201,Pbac_AVPN01000238.1,38.182,55,33,1,11,65,8310,8471,4.5e-7,55.5,Pbac,RNF168-201_Pbac
RNF168-201,Pdam_Pocillopora_damicornis_13041,48.305,118,61,0,10,127,100,453,1.92e-34,128,Pdam,RNF168-201_Pdam
RNF168-201,Plut_plut2.m8.19311.m1,46.429,112,60,0,16,127,121,456,3.93e-31,126,Plut,RNF168-201_Plut
RNF168-201,Prus_Prusg9622.t1,31.959,97,50,5,12,105,1339,1590,5.64e-6,49.7,Prus,RNF168-201_Prus
RNF168-201,Pver_TRINITY_DN63042_c0_g1_i1,48.305,118,61,0,10,127,99,452,7.45e-33,130,Pver,RNF168-201_Pver
RNF168-201,Spis_Stylophora_pistillata_10268,49.573,117,59,0,10,126,124,474,1.33e-34,127,Spis,RNF168-201_Spis
RNF20-202,Adig_Acropora_digitifera_7867,33.398,515,280,10,15,505,25,1452,2.45e-58,215,Adig,RNF20-202_Adig
RNF20-202,Ahya_Acropora_hyacinthus_8087,57.831,166,70,0,809,974,1,498,2.89e-52,177,Ahya,RNF20-202_Ahya
RNF20-202,Amil_Acropora_millepora_6310,31.518,514,291,8,15,505,25,1452,1.42e-48,186,Amil,RNF20-202_Amil
RNF20-202,Apal_XM_021052685.2,59.821,336,135,0,639,974,1896,2903,3.97e-105,351,Apal,RNF20-202_Apal
RNF20-202,Apoc_chromosome_4.2320_1,56.845,336,145,0,639,974,1621,2628,1.58e-103,343,Apoc,RNF20-202_Apoc
RNF20-202,Aque_XM_003382695.3,43.75,336,174,2,640,975,1727,2689,1.59e-67,244,Aque,RNF20-202_Aque
RNF20-202,Cgig_G22064.3,63.798,337,122,0,639,975,169,1179,1.15e-120,375,Cgig,RNF20-202_Cgig
RNF20-202,Emue_Em0020g1096a.t1,44.203,276,154,0,700,975,1855,2682,3.33e-61,225,Emue,RNF20-202_Emue
RNF20-202,Gasp_gasp1.m3.8729.m1,32.625,518,291,10,7,505,76,1512,4.29e-57,214,Gasp,RNF20-202_Gasp
RNF20-202,Gfas_gfas1.m1.254.m1,56.845,336,145,0,639,974,2323,3330,7.13e-95,327,Gfas,RNF20-202_Gfas
RNF20-202,Hsal_ENA_GHBP01000610_GHBP01000610.1,42.945,163,93,0,812,974,1119,1607,4.31e-34,137,Hsal,RNF20-202_Hsal
