qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
PPP1R12B-216,Nvec_XM_032385331.1,53.268,306,133,2,1,306,41,928,9.02e-99,342,Nvec,PPP1R12B-216_Nvec
PPP1R12B-216,Pbac_AVPN01000696.1,32.271,251,135,6,71,290,17449,18189,2.27e-21,103,Pbac,PPP1R12B-216_Pbac
PPP1R12B-216,Pdam_Pocillopora_damicornis_5832,36.585,123,68,2,61,173,85,453,3.91e-17,79,Pdam,PPP1R12B-216_Pdam
PPP1R12B-216,Plut_plut2.m8.1238.m1,48.529,340,154,5,8,340,65,1042,2.48e-91,320,Plut,PPP1R12B-216_Plut
PPP1R12B-216,Prus_29377_t,37.764,331,171,7,11,335,64,969,2.33e-59,218,Prus,PPP1R12B-216_Prus
PPP1R12B-216,Pver_TRINITY_DN568_c0_g1_i11,51.333,300,134,3,8,305,38,907,1.8e-89,315,Pver,PPP1R12B-216_Pver
PPP1R12B-216,Spis_Stylophora_pistillata_7309,39.024,287,165,4,11,293,64,906,1.57e-53,199,Spis,PPP1R12B-216_Spis
PPP1R12C-201,Adig_Acropora_digitifera_14191,43.478,322,156,7,47,364,136,1035,4.29e-76,263,Adig,PPP1R12C-201_Adig
PPP1R12C-201,Ahya_Acropora_hyacinthus_4033,37.261,314,168,8,47,356,178,1044,3.15e-53,186,Ahya,PPP1R12C-201_Ahya
PPP1R12C-201,Amil_Acropora_millepora_2713,42.151,344,172,8,26,364,70,1035,1.01e-75,262,Amil,PPP1R12C-201_Amil
PPP1R12C-201,Apal_XM_021058628.2,44.272,323,147,6,47,364,144,1028,2.15e-78,275,Apal,PPP1R12C-201_Apal
PPP1R12C-201,Apoc_chromosome_12.3010_1,44.548,321,152,7,47,363,139,1035,2.76e-79,274,Apoc,PPP1R12C-201_Apoc
PPP1R12C-201,Aque_XM_003388160.3,36.556,331,176,7,47,363,223,1155,5.49e-49,187,Aque,PPP1R12C-201_Aque
PPP1R12C-201,Cgig_G19673.1,50.309,324,135,6,47,363,118,1032,3.55e-84,287,Cgig,PPP1R12C-201_Cgig
PPP1R12C-201,Emue_Em0021g238a.t1,39.437,284,136,7,47,313,1579,2373,8.41e-45,175,Emue,PPP1R12C-201_Emue
PPP1R12C-201,Gasp_gasp1.m3.10335.m1,41.379,203,114,3,104,302,52,657,5.85e-40,158,Gasp,PPP1R12C-201_Gasp
PPP1R12C-201,Gfas_gfas1.m1.13703.m1,47.426,272,123,3,47,317,177,935,6.0900000000000006e-79,268,Gfas,PPP1R12C-201_Gfas
PPP1R12C-201,Hsal_ENA_GHBP01002618_GHBP01002618.1,38.5,200,105,3,47,246,194,739,7.18e-53,148,Hsal,PPP1R12C-201_Hsal
PPP1R12C-201,Kiwa_ENA_GBGI01005693_GBGI01005693.1,39.706,272,143,4,47,316,1974,1216,1.06e-60,218,Kiwa,PPP1R12C-201_Kiwa
PPP1R12C-201,Mcap_g34648,36.508,315,169,9,47,356,178,1044,1.02e-46,179,Mcap,PPP1R12C-201_Mcap
PPP1R12C-201,Msqu_ENA_GHBR01000631_GHBR01000631.1,38.645,251,134,3,55,304,13,708,3.59e-50,180,Msqu,PPP1R12C-201_Msqu
PPP1R12C-201,Nvec_XM_032385331.1,43.75,320,156,6,47,363,173,1069,7.51e-76,270,Nvec,PPP1R12C-201_Nvec
PPP1R12C-201,Pbac_AVPN01000696.1,32.083,240,127,5,101,308,17509,18216,5.44e-18,91.7,Pbac,PPP1R12C-201_Pbac
PPP1R12C-201,Pdam_Pocillopora_damicornis_5030,41.176,119,53,2,47,165,343,648,6.08e-18,84.3,Pdam,PPP1R12C-201_Pdam
PPP1R12C-201,Plut_plut2.m8.15006.m1,36.533,323,174,8,47,356,360,1274,1.9e-46,180,Plut,PPP1R12C-201_Plut
PPP1R12C-201,Prus_29377_t,36.943,314,169,8,47,356,178,1044,1.7e-47,181,Prus,PPP1R12C-201_Prus
PPP1R12C-201,Pver_TRINITY_DN568_c0_g1_i11,49.077,271,120,3,47,317,155,913,1.42e-74,265,Pver,PPP1R12C-201_Pver
PPP1R12C-201,Spis_Stylophora_pistillata_7309,35.669,314,173,8,47,356,178,1044,9.43e-43,166,Spis,PPP1R12C-201_Spis
PPP1R13B-201,Adig_Acropora_digitifera_14191,30.631,111,77,0,872,982,100,432,2.79e-14,76.6,Adig,PPP1R13B-201_Adig
PPP1R13B-201,Ahya_Acropora_hyacinthus_10192,31.148,122,73,2,863,984,55,387,1.63e-10,57.8,Ahya,PPP1R13B-201_Ahya
PPP1R13B-201,Amil_Acropora_millepora_806,29.275,345,203,8,6,336,25,978,1.57e-25,111,Amil,PPP1R13B-201_Amil
PPP1R13B-201,Apal_XM_021046820.2,33.739,329,199,7,6,323,36,998,1.72e-31,134,Apal,PPP1R13B-201_Apal
PPP1R13B-201,Apoc_chromosome_1.620_1,29.803,406,230,13,6,384,28,1161,2.47e-32,137,Apoc,PPP1R13B-201_Apoc
PPP1R13B-201,Aque_XM_011408947.2,34.259,216,133,4,872,1081,1210,1848,1.24e-34,142,Aque,PPP1R13B-201_Aque
PPP1R13B-201,Cgig_G11323.4,48.739,238,104,3,124,352,670,1356,2.5e-44,176,Cgig,PPP1R13B-201_Cgig
PPP1R13B-201,Emue_Em0018g557a.t1,40.58,207,117,4,883,1083,1846,2466,7.26e-40,160,Emue,PPP1R13B-201_Emue
PPP1R13B-201,Gasp_gasp1.m3.15848.m1,29.63,351,200,10,4,333,108,1082,5.86e-31,132,Gasp,PPP1R13B-201_Gasp
PPP1R13B-201,Gfas_gfas1.m1.5140.m1,31.438,299,187,8,4,300,43,891,6.48e-23,106,Gfas,PPP1R13B-201_Gfas
PPP1R13B-201,Hsal_ENA_GHBP01005499_GHBP01005499.1,38.614,202,114,3,884,1076,81,683,3.35e-40,148,Hsal,PPP1R13B-201_Hsal
PPP1R13B-201,Kiwa_ENA_GBGI01021823_GBGI01021823.1,31.056,161,106,3,923,1080,805,1281,1.02e-16,84,Kiwa,PPP1R13B-201_Kiwa
PPP1R13B-201,Mcap_g70634,49.533,214,105,2,872,1084,4297,4932,5.36e-60,226,Mcap,PPP1R13B-201_Mcap
PPP1R13B-201,Msqu_ENA_GHBR01002690_GHBR01002690.1,37.264,212,129,3,870,1079,82,711,1.8e-39,145,Msqu,PPP1R13B-201_Msqu
PPP1R13B-201,Nvec_XM_001641577.2,50.246,203,100,1,883,1084,2485,3093,4.7e-59,222,Nvec,PPP1R13B-201_Nvec
PPP1R13B-201,Pbac_AVPN01000021.1,29.167,120,78,2,892,1004,19054,19413,2.15e-7,57.8,Pbac,PPP1R13B-201_Pbac
PPP1R13B-201,Pdam_Pocillopora_damicornis_5030,52.941,204,93,2,883,1084,340,948,1.1e-70,237,Pdam,PPP1R13B-201_Pdam
PPP1R13B-201,Plut_plut2.m8.7550.m1,27.778,360,200,9,4,328,22,1026,4.88e-23,107,Plut,PPP1R13B-201_Plut
PPP1R13B-201,Prus_Prusg14202.t1,48.293,205,105,1,875,1078,4138,4752,5.65e-58,219,Prus,PPP1R13B-201_Prus
PPP1R13B-201,Pver_TRINITY_DN11323_c0_g1_i1,30.321,343,189,8,4,327,28,963,2.71e-31,134,Pver,PPP1R13B-201_Pver
PPP1R13B-201,Spis_Stylophora_pistillata_10917,29.805,359,194,9,2,333,91,1074,1.32e-33,140,Spis,PPP1R13B-201_Spis
PPP1R14A-201,Aque_XM_003389029.3,32.184,87,57,2,32,118,134,388,1.66e-6,45.8,Aque,PPP1R14A-201_Aque
PPP1R14A-201,Emue_Em0014g683a.t1,35.714,98,51,4,38,132,79,345,4.01e-8,49.3,Emue,PPP1R14A-201_Emue
PPP1R14B-201,Aque_XM_003389029.3,38.889,90,52,2,51,140,134,394,2.3e-12,61.6,Aque,PPP1R14B-201_Aque
PPP1R14B-201,Emue_Em0014g683a.t1,44.444,90,44,3,57,143,79,339,2.39e-15,68.2,Emue,PPP1R14B-201_Emue
PPP1R14C-201,Emue_Em0014g683a.t1,38.554,83,51,0,73,155,79,327,7.46e-10,54.3,Emue,PPP1R14C-201_Emue
PPP1R14D-201,Aque_XM_003389029.3,35.616,73,46,1,57,129,149,364,5.43e-7,47,Aque,PPP1R14D-201_Aque
PPP1R14D-201,Emue_Em0014g683a.t1,28.378,74,51,1,58,129,79,300,1.26e-7,47.8,Emue,PPP1R14D-201_Emue
PPP1R15B-201,Cgig_G5580.6,42.857,63,34,1,639,699,256,444,1.05e-9,59.3,Cgig,PPP1R15B-201_Cgig
PPP1R16A-202,Adig_Acropora_digitifera_4431,40.909,374,207,4,1,373,1,1083,2.3e-86,281,Adig,PPP1R16A-202_Adig
PPP1R16A-202,Ahya_Acropora_hyacinthus_4033,44.548,321,170,3,1,320,1,942,5.37e-90,278,Ahya,PPP1R16A-202_Ahya
PPP1R16A-202,Amil_Acropora_millepora_2713,35.691,311,183,5,12,322,10,891,5.74e-52,189,Amil,PPP1R16A-202_Amil
PPP1R16A-202,Apal_XM_021037269.2,43.614,321,169,4,1,317,150,1088,3.11e-85,283,Apal,PPP1R16A-202_Apal
PPP1R16A-202,Apoc_chromosome_14.5404_1,44.86,321,169,4,1,320,1,942,1.63e-86,282,Apoc,PPP1R16A-202_Apoc
PPP1R16A-202,Aque_XM_011411604.2,36.923,325,192,5,1,323,115,1056,6.09e-63,218,Aque,PPP1R16A-202_Aque
PPP1R16A-202,Cgig_G20178.1,54.294,326,136,3,1,318,1,963,9.24e-117,362,Cgig,PPP1R16A-202_Cgig
PPP1R16A-202,Emue_Em0021g238a.t1,38.235,306,156,10,22,309,1471,2343,6.18e-46,173,Emue,PPP1R16A-202_Emue
PPP1R16A-202,Gasp_gasp1.m3.10335.m1,43.721,215,120,1,107,320,52,696,1.11e-52,191,Gasp,PPP1R16A-202_Gasp
PPP1R16A-202,Gfas_gfas1.m1.13703.m1,36.334,311,181,5,12,322,51,932,1.44e-54,195,Gfas,PPP1R16A-202_Gfas
PPP1R16A-202,Hsal_ENA_GHBP01000129_GHBP01000129.1,24.691,243,171,4,84,316,652,1374,9.14e-11,63.5,Hsal,PPP1R16A-202_Hsal
PPP1R16A-202,Kiwa_ENA_GBGI01005693_GBGI01005693.1,34.667,300,181,4,12,310,2106,1249,2.62e-52,189,Kiwa,PPP1R16A-202_Kiwa
PPP1R16A-202,Mcap_g34648,44.237,321,171,3,1,320,1,942,4.58e-84,276,Mcap,PPP1R16A-202_Mcap
PPP1R16A-202,Msqu_ENA_GHBR01003963_GHBR01003963.1,24.473,237,149,4,75,302,4,651,6.59e-13,65.9,Msqu,PPP1R16A-202_Msqu
PPP1R16A-202,Nvec_XM_032376791.1,48.438,320,155,4,1,317,34,972,9.67e-94,309,Nvec,PPP1R16A-202_Nvec
PPP1R16A-202,Pbac_AVPN01000696.1,31.734,271,146,5,78,316,17431,18222,1.53e-22,104,Pbac,PPP1R16A-202_Pbac
PPP1R16A-202,Pdam_Pocillopora_damicornis_6393,27.434,226,136,3,78,303,52,645,6.84e-15,74.7,Pdam,PPP1R16A-202_Pdam
PPP1R16A-202,Plut_plut2.m8.15006.m1,42.991,321,175,2,1,320,183,1124,2.78e-79,271,Plut,PPP1R16A-202_Plut
PPP1R16A-202,Prus_Prusg3006.t1,38.272,324,158,5,1,320,1,858,2.96e-59,209,Prus,PPP1R16A-202_Prus
PPP1R16A-202,Pver_TRINITY_DN7118_c0_g1_i1,43.614,321,173,2,1,320,183,1124,1.77e-79,270,Pver,PPP1R16A-202_Pver
PPP1R16A-202,Spis_Stylophora_pistillata_7309,40.107,374,210,3,1,373,1,1083,7.47e-81,266,Spis,PPP1R16A-202_Spis
PPP1R16B-201,Adig_Acropora_digitifera_4431,43.91,312,168,3,60,370,166,1083,4.51e-70,239,Adig,PPP1R16B-201_Adig
PPP1R16B-201,Ahya_Acropora_hyacinthus_4033,43.59,312,169,3,60,370,166,1083,2.26e-72,233,Ahya,PPP1R16B-201_Ahya
PPP1R16B-201,Amil_Acropora_millepora_3484,31.405,242,139,6,55,290,163,825,4.55e-26,112,Amil,PPP1R16B-201_Amil
PPP1R16B-201,Apal_XM_021037269.2,41.234,308,162,4,1,299,150,1043,2.7e-69,241,Apal,PPP1R16B-201_Apal
PPP1R16B-201,Apoc_chromosome_14.5404_1,42.581,310,171,3,62,370,172,1083,9e-69,236,Apoc,PPP1R16B-201_Apoc
PPP1R16B-201,Aque_XM_011411604.2,33.503,394,238,7,1,381,115,1263,1.47e-49,182,Aque,PPP1R16B-201_Aque
PPP1R16B-201,Cgig_G20178.1,53.226,310,131,3,1,300,1,918,7.13e-95,306,Cgig,PPP1R16B-201_Cgig
PPP1R16B-201,Emue_Em0018g989a.t1,34.868,304,155,4,1,274,1,873,8.68e-55,192,Emue,PPP1R16B-201_Emue
PPP1R16B-201,Gasp_gasp1.m3.10335.m1,40.672,268,152,3,104,370,52,837,1.02e-52,192,Gasp,PPP1R16B-201_Gasp
PPP1R16B-201,Gfas_gfas1.m1.13703.m1,41.322,242,137,3,60,300,165,878,1.64e-52,190,Gfas,PPP1R16B-201_Gfas
PPP1R16B-201,Hsal_ENA_GHBP01000129_GHBP01000129.1,24.686,239,165,2,71,299,622,1323,1.59e-13,72.4,Hsal,PPP1R16B-201_Hsal
PPP1R16B-201,Kiwa_ENA_GBGI01012737_GBGI01012737.1,27.068,266,150,6,72,296,1165,377,3.95e-13,72,Kiwa,PPP1R16B-201_Kiwa
PPP1R16B-201,Mcap_g34648,41.114,377,199,5,1,370,1,1083,5.69e-70,240,Mcap,PPP1R16B-201_Mcap
PPP1R16B-201,Msqu_ENA_GHBR01000631_GHBR01000631.1,38.528,231,139,1,70,300,7,690,1.46e-38,144,Msqu,PPP1R16B-201_Msqu
PPP1R16B-201,Nvec_XM_032376791.1,45.364,302,158,4,1,299,34,927,4.1e-71,248,Nvec,PPP1R16B-201_Nvec
PPP1R16B-201,Pbac_AVPN01000696.1,33.838,198,115,4,98,291,17500,18057,9.72e-22,102,Pbac,PPP1R16B-201_Pbac
PPP1R16B-201,Pdam_Pocillopora_damicornis_6393,24.528,212,153,3,95,300,13,645,3.18e-18,84.7,Pdam,PPP1R16B-201_Pdam
PPP1R16B-201,Plut_plut2.m8.15006.m1,42.236,322,175,3,60,370,348,1313,1.68e-66,235,Plut,PPP1R16B-201_Plut
PPP1R16B-201,Prus_29377_t,42.949,312,171,2,60,370,166,1083,8.5e-70,239,Prus,PPP1R16B-201_Prus
PPP1R16B-201,Pver_TRINITY_DN7118_c0_g1_i1,43.548,310,168,3,62,370,354,1265,2.19e-64,228,Pver,PPP1R16B-201_Pver
PPP1R16B-201,Spis_Stylophora_pistillata_7309,40.106,379,200,5,1,370,1,1083,1.03e-66,229,Spis,PPP1R16B-201_Spis
PPP1R2-206,Amil_Acropora_millepora_5732,36.702,188,81,6,10,187,22,501,4.4e-18,78.2,Amil,PPP1R2-206_Amil
PPP1R2-206,Apal_XM_021044489.2,44.8,125,60,3,46,165,120,482,5.86e-20,87.8,Apal,PPP1R2-206_Apal
PPP1R2-206,Apoc_chromosome_14.1288_1,37.097,124,60,5,50,165,1,342,2.77e-13,65.1,Apoc,PPP1R2-206_Apoc
PPP1R2-206,Aque_XM_019995778.1,36.774,155,76,4,10,161,168,575,4.5e-18,80.1,Aque,PPP1R2-206_Aque
PPP1R2-206,Cgig_G6181.2,42.073,164,82,4,3,161,4,471,2.01e-24,96.3,Cgig,PPP1R2-206_Cgig
PPP1R2-206,Emue_Em0017g25a.t1,42.667,75,41,1,39,113,10,228,2.55e-11,59.7,Emue,PPP1R2-206_Emue
PPP1R2-206,Gasp_gasp1.m1b.767.m1,38.028,142,64,4,44,165,85,498,8.35e-15,70.1,Gasp,PPP1R2-206_Gasp
PPP1R2-206,Gfas_gfas1.m1.3279.m1,82.759,29,5,0,47,75,73,159,3.13e-11,57.8,Gfas,PPP1R2-206_Gfas
PPP1R2-206,Hsal_ENA_GHBP01011658_GHBP01011658.1,47.5,120,56,3,46,165,139,477,3.78e-22,87.8,Hsal,PPP1R2-206_Hsal
PPP1R2-206,Kiwa_ENA_GBGI01000298_GBGI01000298.1,34.454,119,64,3,47,165,390,76,6.81e-12,60.8,Kiwa,PPP1R2-206_Kiwa
PPP1R2-206,Mcap_g15265,37.805,164,73,5,10,165,22,450,1.22e-15,72.4,Mcap,PPP1R2-206_Mcap
PPP1R2-206,Msqu_ENA_GHBR01004209_GHBR01004209.1,39.683,126,67,2,46,165,185,553,9.49e-19,78.6,Msqu,PPP1R2-206_Msqu
PPP1R2-206,Nvec_XM_032377856.1,43.511,131,58,4,46,165,134,511,6.38e-18,82.4,Nvec,PPP1R2-206_Nvec
PPP1R2-206,Pbac_AVPN01009690.1,44.615,65,35,1,46,109,1061,1255,7.39e-9,56.6,Pbac,PPP1R2-206_Pbac
PPP1R2-206,Plut_plut2.m8.23000.m1,39.759,166,67,5,7,161,62,493,9.99e-13,66.6,Plut,PPP1R2-206_Plut
PPP1R2-206,Pver_TRINITY_DN4660_c1_g2_i1,36.471,170,79,5,7,165,194,649,9.45e-18,81.3,Pver,PPP1R2-206_Pver
PPP1R2-206,Spis_Stylophora_pistillata_12750,34.951,206,97,7,1,196,1,537,9.92e-21,84.7,Spis,PPP1R2-206_Spis
PPP1R3A-201,Adig_Acropora_digitifera_12471,30.734,218,127,5,31,231,7,639,2.89e-19,86.7,Adig,PPP1R3A-201_Adig
PPP1R3A-201,Ahya_Acropora_hyacinthus_4870,29.48,173,116,4,62,231,13,522,4.46e-16,75.1,Ahya,PPP1R3A-201_Ahya
PPP1R3A-201,Amil_Acropora_millepora_13679,30.734,218,127,5,31,231,7,639,4.82e-19,86.7,Amil,PPP1R3A-201_Amil
PPP1R3A-201,Apal_XM_021048638.2,32.787,183,100,7,55,231,214,711,2.16e-14,78.2,Apal,PPP1R3A-201_Apal
PPP1R3A-201,Apoc_chromosome_1.1492_1,32.5,200,115,4,45,231,13,591,3.49e-19,87.8,Apoc,PPP1R3A-201_Apoc
