qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
Ezh1-203,Gfas_gfas1.m1.9645.m1,52.853,666,271,10,85,748,197,2071,0,684,Gfas,Ezh1-203_Gfas
Ezh1-203,Hsal_ENA_GHBP01004811_GHBP01004811.1,44.915,118,65,0,615,732,367,720,2.64e-27,111,Hsal,Ezh1-203_Hsal
Ezh1-203,Kiwa_ENA_GBGI01018216_GBGI01018216.1,38.519,135,81,1,605,737,541,945,1.5e-20,96.7,Kiwa,Ezh1-203_Kiwa
Ezh1-203,Mcap_adi2mcaRNA27477_R0,58.984,512,162,9,239,748,151,1548,0,598,Mcap,Ezh1-203_Mcap
Ezh1-203,Msqu_ENA_GHBR01005920_GHBR01005920.1,40.678,118,70,0,615,732,31,384,1.91e-26,104,Msqu,Ezh1-203_Msqu
Ezh1-203,Nvec_XM_001622372.2,51.084,738,292,13,20,748,100,2133,0,709,Nvec,Ezh1-203_Nvec
Ezh1-203,Pbac_AVPN01001905.1,46.667,105,28,1,518,594,6455,6769,8.58e-21,100,Pbac,Ezh1-203_Pbac
Ezh1-203,Pdam_Pocillopora_damicornis_6858,78.947,247,52,0,502,748,1,741,7.03e-146,425,Pdam,Ezh1-203_Pdam
Ezh1-203,Plut_plut2.m8.21207.m1,48.991,743,276,16,19,748,121,2079,0,660,Plut,Ezh1-203_Plut
Ezh1-203,Prus_2797_t,84.962,133,20,0,616,748,700,1098,6.48e-75,247,Prus,Ezh1-203_Prus
Ezh1-203,Pver_TRINITY_DN26134_c0_g1_i1,50.267,748,302,11,19,748,115,2202,0,696,Pver,Ezh1-203_Pver
Ezh1-203,Spis_Stylophora_pistillata_14547,50.82,732,320,10,19,748,82,2163,0,703,Spis,Ezh1-203_Spis
Kmt1c-Ehmt2-201,Adig_Acropora_digitifera_16814,39.791,382,223,4,698,1076,424,1557,1.07e-89,299,Adig,Kmt1c-Ehmt2-201_Adig
Kmt1c-Ehmt2-201,Ahya_Acropora_hyacinthus_2130,28.458,253,177,3,705,956,52,801,4.35e-20,89.7,Ahya,Kmt1c-Ehmt2-201_Ahya
Kmt1c-Ehmt2-201,Amil_Acropora_millepora_5217,46.468,538,279,5,698,1230,1411,3012,3.82e-163,513,Amil,Kmt1c-Ehmt2-201_Amil
Kmt1c-Ehmt2-201,Apal_XM_021051081.2,49.351,462,225,5,776,1232,7,1380,7.79e-144,450,Apal,Kmt1c-Ehmt2-201_Apal
Kmt1c-Ehmt2-201,Apoc_chromosome_13.3871_1,46.654,538,278,6,698,1230,1504,3105,1.59e-168,529,Apoc,Kmt1c-Ehmt2-201_Apoc
Kmt1c-Ehmt2-201,Aque_XM_020001492.1,40.304,263,137,11,980,1229,1361,2128,5.13e-40,159,Aque,Kmt1c-Ehmt2-201_Aque
Kmt1c-Ehmt2-201,Cgig_G25282.1,47.736,773,371,9,476,1235,2437,4695,0,752,Cgig,Kmt1c-Ehmt2-201_Cgig
Kmt1c-Ehmt2-201,Emue_Em0020g285a.t1,32.075,265,146,3,705,937,1846,2634,2.59e-28,124,Emue,Kmt1c-Ehmt2-201_Emue
Kmt1c-Ehmt2-201,Gasp_gasp1.m3.11471.m1,33.17,407,238,11,804,1202,1456,2598,6.55e-48,187,Gasp,Kmt1c-Ehmt2-201_Gasp
Kmt1c-Ehmt2-201,Gfas_gfas1.m1.16163.m1,42.829,509,246,6,698,1203,1365,2765,2.38e-126,419,Gfas,Kmt1c-Ehmt2-201_Gfas
Kmt1c-Ehmt2-201,Hsal_ENA_GHBP01001246_GHBP01001246.1,27.602,221,154,4,728,943,18,677,2.78e-13,72.8,Hsal,Kmt1c-Ehmt2-201_Hsal
Kmt1c-Ehmt2-201,Kiwa_ENA_GBGI01002868_GBGI01002868.1,31.162,568,353,18,681,1235,518,2146,3.55e-73,259,Kiwa,Kmt1c-Ehmt2-201_Kiwa
Kmt1c-Ehmt2-201,Mcap_g27129,50.318,314,147,5,922,1230,10,939,3.67e-100,322,Mcap,Kmt1c-Ehmt2-201_Mcap
Kmt1c-Ehmt2-201,Msqu_ENA_GHBR01000631_GHBR01000631.1,26.104,249,156,4,707,930,13,750,1.5e-13,72,Msqu,Kmt1c-Ehmt2-201_Msqu
Kmt1c-Ehmt2-201,Nvec_XM_032386052.1,45.941,579,292,7,676,1237,1490,3214,1.25e-166,536,Nvec,Kmt1c-Ehmt2-201_Nvec
Kmt1c-Ehmt2-201,Pbac_AVPN01000696.1,27.869,244,156,1,720,943,17455,18186,5.63e-20,99.4,Pbac,Kmt1c-Ehmt2-201_Pbac
Kmt1c-Ehmt2-201,Pdam_Pocillopora_damicornis_9401,38.868,265,129,10,988,1229,112,876,2.52e-45,164,Pdam,Kmt1c-Ehmt2-201_Pdam
Kmt1c-Ehmt2-201,Plut_plut2.m8.9764.m1,44.879,537,262,6,698,1230,1336,2856,5.74e-151,485,Plut,Kmt1c-Ehmt2-201_Plut
Kmt1c-Ehmt2-201,Prus_3667_t,45.102,541,271,10,698,1230,229,1797,3.05e-152,471,Prus,Kmt1c-Ehmt2-201_Prus
Kmt1c-Ehmt2-201,Pver_TRINITY_DN7241_c0_g1_i1,46.069,547,285,7,690,1230,1745,3373,3.66e-153,494,Pver,Kmt1c-Ehmt2-201_Pver
Kmt1c-Ehmt2-201,Spis_Stylophora_pistillata_18101,37.241,290,138,13,975,1229,10,852,1.07e-41,155,Spis,Kmt1c-Ehmt2-201_Spis
Kmt1d-Ehmt1-210,Adig_Acropora_digitifera_16814,39.005,382,226,5,731,1109,424,1557,2.81e-86,290,Adig,Kmt1d-Ehmt1-210_Adig
Kmt1d-Ehmt1-210,Ahya_Acropora_hyacinthus_2130,29.845,258,175,4,726,983,127,882,1.72e-28,114,Ahya,Kmt1d-Ehmt1-210_Ahya
Kmt1d-Ehmt1-210,Amil_Acropora_millepora_5217,45.353,538,285,6,731,1263,1411,3012,4.2e-160,506,Amil,Kmt1d-Ehmt1-210_Amil
Kmt1d-Ehmt1-210,Apal_XM_021051081.2,48.478,460,228,5,809,1263,7,1374,1.03e-139,440,Apal,Kmt1d-Ehmt1-210_Apal
Kmt1d-Ehmt1-210,Apoc_chromosome_13.3871_1,45.704,547,287,6,723,1263,1477,3105,9.37e-162,512,Apoc,Kmt1d-Ehmt1-210_Apoc
Kmt1d-Ehmt1-210,Aque_XM_020001492.1,40.824,267,138,10,1009,1262,1349,2128,6.57e-39,156,Aque,Kmt1d-Ehmt1-210_Aque
Kmt1d-Ehmt1-210,Cgig_G25282.1,48.353,759,369,8,517,1263,2437,4680,0,737,Cgig,Kmt1d-Ehmt1-210_Cgig
Kmt1d-Ehmt1-210,Emue_Em0003g560a.t1,34.8,250,158,3,740,987,481,1221,2.29e-33,135,Emue,Kmt1d-Ehmt1-210_Emue
Kmt1d-Ehmt1-210,Gasp_gasp1.m3.16153.m1,39,300,131,18,1002,1262,41,901,1.09e-39,150,Gasp,Kmt1d-Ehmt1-210_Gasp
Kmt1d-Ehmt1-210,Gfas_gfas1.m1.16163.m1,40.583,515,260,7,726,1236,1347,2765,1.79e-118,399,Gfas,Kmt1d-Ehmt1-210_Gfas
Kmt1d-Ehmt1-210,Hsal_ENA_GHBP01002060_GHBP01002060.1,29.237,236,153,6,748,978,355,1035,3.96e-17,84.3,Hsal,Kmt1d-Ehmt1-210_Hsal
Kmt1d-Ehmt1-210,Kiwa_ENA_GBGI01002868_GBGI01002868.1,30.998,571,364,15,702,1263,482,2131,1.24e-72,258,Kiwa,Kmt1d-Ehmt1-210_Kiwa
Kmt1d-Ehmt1-210,Mcap_g27129,46.815,314,158,6,955,1263,10,939,1.19e-85,282,Mcap,Kmt1d-Ehmt1-210_Mcap
Kmt1d-Ehmt1-210,Msqu_ENA_GHBR01000338_GHBR01000338.1,25.681,257,177,5,735,978,38,805,4.02e-18,87,Msqu,Kmt1d-Ehmt1-210_Msqu
Kmt1d-Ehmt1-210,Nvec_XM_032386052.1,45.725,538,283,5,731,1263,1592,3193,2.14e-157,511,Nvec,Kmt1d-Ehmt1-210_Nvec
Kmt1d-Ehmt1-210,Pbac_AVPN01000696.1,29.811,265,160,4,736,978,17410,18192,1.34e-23,111,Pbac,Kmt1d-Ehmt1-210_Pbac
Kmt1d-Ehmt1-210,Pdam_Pocillopora_damicornis_9401,39.231,260,127,9,1025,1262,124,876,2.56e-41,152,Pdam,Kmt1d-Ehmt1-210_Pdam
Kmt1d-Ehmt1-210,Plut_plut2.m8.9764.m1,43.808,541,269,5,728,1263,1324,2856,2.94e-150,484,Plut,Kmt1d-Ehmt1-210_Plut
Kmt1d-Ehmt1-210,Prus_3667_t,43.119,545,283,8,728,1263,217,1797,2.48e-148,462,Prus,Kmt1d-Ehmt1-210_Prus
Kmt1d-Ehmt1-210,Pver_TRINITY_DN7241_c0_g1_i1,44.424,538,290,5,731,1263,1772,3373,9.22e-146,475,Pver,Kmt1d-Ehmt1-210_Pver
Kmt1d-Ehmt1-210,Spis_Stylophora_pistillata_18101,38.095,294,132,15,1007,1262,7,852,1.13e-40,152,Spis,Kmt1d-Ehmt1-210_Spis
Kmt1e-Setdb1-201,Adig_Acropora_digitifera_16292,47.368,304,146,6,593,892,1471,2352,1.16e-77,281,Adig,Kmt1e-Setdb1-201_Adig
Kmt1e-Setdb1-201,Ahya_Acropora_hyacinthus_7139,31.897,116,71,5,768,876,10,354,2.21e-8,52.4,Ahya,Kmt1e-Setdb1-201_Ahya
Kmt1e-Setdb1-201,Amil_Acropora_millepora_1119,47.368,304,146,6,593,892,2818,3699,7.71e-78,283,Amil,Kmt1e-Setdb1-201_Amil
Kmt1e-Setdb1-201,Apal_XM_028658825.1,43.408,311,166,6,593,901,1858,2766,4.55e-77,282,Apal,Kmt1e-Setdb1-201_Apal
Kmt1e-Setdb1-201,Apoc_chromosome_5.1888_1,47.697,304,145,6,593,892,2707,3588,2.41e-77,283,Apoc,Kmt1e-Setdb1-201_Apoc
Kmt1e-Setdb1-201,Aque_XM_019997440.1,40.722,194,111,4,695,886,96,671,1.62e-38,149,Aque,Kmt1e-Setdb1-201_Aque
Kmt1e-Setdb1-201,Cgig_G5019.3,47.962,319,158,5,574,892,2524,3456,9.9e-90,321,Cgig,Kmt1e-Setdb1-201_Cgig
Kmt1e-Setdb1-201,Emue_Em0015g1268a.t1,40.432,324,177,7,589,902,220,1173,7.85e-62,223,Emue,Kmt1e-Setdb1-201_Emue
Kmt1e-Setdb1-201,Gasp_gasp1.m3.9367.m1,47.368,304,146,6,593,892,2858,3739,3.33e-76,280,Gasp,Kmt1e-Setdb1-201_Gasp
Kmt1e-Setdb1-201,Gfas_gfas1.m1.6257.m1,46.382,304,149,6,593,892,2812,3693,1.43e-76,280,Gfas,Kmt1e-Setdb1-201_Gfas
Kmt1e-Setdb1-201,Hsal_ENA_GHBP01004811_GHBP01004811.1,36.145,83,46,2,1225,1307,553,780,1.28e-10,62.8,Hsal,Kmt1e-Setdb1-201_Hsal
Kmt1e-Setdb1-201,Kiwa_ENA_GBGI01002868_GBGI01002868.1,29.665,209,123,5,682,884,1325,1897,5.12e-20,96.3,Kiwa,Kmt1e-Setdb1-201_Kiwa
Kmt1e-Setdb1-201,Mcap_g22755,46.711,304,148,6,593,892,2824,3705,1.31e-78,287,Mcap,Kmt1e-Setdb1-201_Mcap
Kmt1e-Setdb1-201,Msqu_ENA_GHBR01001394_GHBR01001394.1,39.286,84,43,3,1224,1307,229,456,5.53e-8,54.3,Msqu,Kmt1e-Setdb1-201_Msqu
Kmt1e-Setdb1-201,Nvec_XM_032375138.1,43.042,309,166,7,593,899,2787,3689,7.85e-71,263,Nvec,Kmt1e-Setdb1-201_Nvec
Kmt1e-Setdb1-201,Pbac_AVPN01000070.1,24.595,309,176,11,593,892,52042,52824,3.9e-10,67,Pbac,Kmt1e-Setdb1-201_Pbac
Kmt1e-Setdb1-201,Pdam_Pocillopora_damicornis_9401,31.655,139,78,5,742,876,217,594,4.26e-11,63.9,Pdam,Kmt1e-Setdb1-201_Pdam
Kmt1e-Setdb1-201,Plut_plut2.m8.14028.m1,47.368,304,146,6,593,892,2866,3747,1.62e-76,280,Plut,Kmt1e-Setdb1-201_Plut
Kmt1e-Setdb1-201,Prus_36422_t,40.833,240,134,4,200,436,988,1692,1.1e-47,187,Prus,Kmt1e-Setdb1-201_Prus
Kmt1e-Setdb1-201,Pver_TRINITY_DN5297_c0_g1_i2,47.134,314,150,7,593,901,2928,3836,3.46e-78,286,Pver,Kmt1e-Setdb1-201_Pver
Kmt1e-Setdb1-201,Spis_Stylophora_pistillata_3042,47.039,304,147,6,593,892,2344,3225,8.78e-77,280,Spis,Kmt1e-Setdb1-201_Spis
Kmt1f-Setdb2-201,Adig_Acropora_digitifera_16292,36.981,265,149,7,149,404,1474,2241,5.96e-42,164,Adig,Kmt1f-Setdb2-201_Adig
Kmt1f-Setdb2-201,Ahya_Acropora_hyacinthus_7139,33.333,96,56,4,320,411,28,303,2.66e-8,51.2,Ahya,Kmt1f-Setdb2-201_Ahya
Kmt1f-Setdb2-201,Amil_Acropora_millepora_1119,36.981,265,149,7,149,404,2821,3588,1.2e-41,163,Amil,Kmt1f-Setdb2-201_Amil
Kmt1f-Setdb2-201,Apal_XM_028658825.1,39.231,260,150,6,149,404,1861,2628,5.03e-46,178,Apal,Kmt1f-Setdb2-201_Apal
Kmt1f-Setdb2-201,Apoc_chromosome_5.1888_1,39.033,269,138,9,149,404,2710,3477,7.84e-43,168,Apoc,Kmt1f-Setdb2-201_Apoc
Kmt1f-Setdb2-201,Aque_XM_019997441.1,33.333,189,119,6,249,432,108,668,9.01e-24,104,Aque,Kmt1f-Setdb2-201_Aque
Kmt1f-Setdb2-201,Cgig_G5019.3,37.615,327,190,8,99,423,2437,3381,1.83e-49,189,Cgig,Kmt1f-Setdb2-201_Cgig
Kmt1f-Setdb2-201,Emue_Em0015g1268a.t1,34.307,274,162,8,144,403,220,1029,3.11e-34,139,Emue,Kmt1f-Setdb2-201_Emue
Kmt1f-Setdb2-201,Gasp_gasp1.m3.9367.m1,39.7,267,139,9,149,404,2861,3628,2.78e-45,176,Gasp,Kmt1f-Setdb2-201_Gasp
Kmt1f-Setdb2-201,Gfas_gfas1.m1.6257.m1,38.745,271,136,10,149,404,2815,3582,1.84e-44,172,Gfas,Kmt1f-Setdb2-201_Gfas
Kmt1f-Setdb2-201,Hsal_ENA_GHBP01004811_GHBP01004811.1,32.039,103,59,3,612,712,499,780,6.96e-8,53.5,Hsal,Kmt1f-Setdb2-201_Hsal
Kmt1f-Setdb2-201,Kiwa_ENA_GBGI01002868_GBGI01002868.1,28.643,199,113,7,219,403,1265,1816,2.05e-12,70.1,Kiwa,Kmt1f-Setdb2-201_Kiwa
Kmt1f-Setdb2-201,Mcap_g22755,35.955,267,149,8,149,404,2827,3594,3.58e-40,160,Mcap,Kmt1f-Setdb2-201_Mcap
Kmt1f-Setdb2-201,Msqu_ENA_GHBR01005920_GHBR01005920.1,29.126,103,62,3,612,712,163,444,3.95e-8,51.6,Msqu,Kmt1f-Setdb2-201_Msqu
Kmt1f-Setdb2-201,Nvec_XM_032375138.1,35.495,293,167,8,126,404,2703,3557,1.2e-44,174,Nvec,Kmt1f-Setdb2-201_Nvec
Kmt1f-Setdb2-201,Pbac_AVPN01000070.1,26.761,213,118,9,193,401,52162,52698,1.69e-9,63.5,Pbac,Kmt1f-Setdb2-201_Pbac
Kmt1f-Setdb2-201,Pdam_Pocillopora_damicornis_9401,29.839,124,85,2,308,430,232,600,2.23e-11,63.9,Pdam,Kmt1f-Setdb2-201_Pdam
Kmt1f-Setdb2-201,Plut_plut2.m8.14028.m1,38.06,268,142,8,149,404,2869,3636,1.38e-42,167,Plut,Kmt1f-Setdb2-201_Plut
Kmt1f-Setdb2-201,Prus_3667_t,32.911,158,96,5,249,404,1021,1470,1.69e-16,84,Prus,Kmt1f-Setdb2-201_Prus
Kmt1f-Setdb2-201,Pver_TRINITY_DN5297_c0_g1_i2,39.033,269,138,8,149,404,2931,3698,2.94e-44,172,Pver,Kmt1f-Setdb2-201_Pver
Kmt1f-Setdb2-201,Spis_Stylophora_pistillata_3042,39.033,269,138,8,149,404,2347,3114,2.6e-44,171,Spis,Kmt1f-Setdb2-201_Spis
Kmt2a-201,Adig_Acropora_digitifera_16531,34.877,691,403,8,1386,2068,1009,2964,1.78e-127,442,Adig,Kmt2a-201_Adig
Kmt2a-201,Ahya_Acropora_hyacinthus_2042,44.34,106,59,0,3813,3918,148,465,4.6e-25,101,Ahya,Kmt2a-201_Ahya
Kmt2a-201,Amil_Acropora_millepora_1181,34.588,691,405,8,1386,2068,2314,4269,8e-124,437,Amil,Kmt2a-201_Amil
Kmt2a-201,Apal_XM_021047963.2,34.171,398,215,8,1381,1771,2185,3258,2.22e-71,269,Apal,Kmt2a-201_Apal
Kmt2a-201,Apoc_chromosome_7.463_1,33.902,410,224,8,1411,1813,2635,3744,9.84e-71,265,Apoc,Kmt2a-201_Apoc
Kmt2a-201,Aque_XM_020001447.1,46.302,311,153,5,3665,3963,3157,4083,2.06e-75,280,Aque,Kmt2a-201_Aque
Kmt2a-201,Cgig_G24720.1,60.372,323,122,3,3644,3963,10345,11304,8.7e-115,414,Cgig,Kmt2a-201_Cgig
Kmt2a-201,Emue_Em0005g138a.t1,46.58,307,144,6,3671,3963,3454,4356,6.68e-71,266,Emue,Kmt2a-201_Emue
Kmt2a-201,Gasp_gasp1.m3.3014.m1,30.496,564,307,14,1400,1930,2451,3986,2.01e-75,281,Gasp,Kmt2a-201_Gasp
Kmt2a-201,Gfas_gfas1.m1.2457.m1,33.578,545,308,7,1545,2072,11,1534,2.73e-82,298,Gfas,Kmt2a-201_Gfas
Kmt2a-201,Hsal_ENA_GHBP01004811_GHBP01004811.1,49.02,153,72,4,3812,3963,340,783,1.53e-38,146,Hsal,Kmt2a-201_Hsal
Kmt2a-201,Kiwa_ENA_GBGI01009898_GBGI01009898.1,28.09,178,103,6,1444,1604,796,1305,7.72e-14,77,Kiwa,Kmt2a-201_Kiwa
Kmt2a-201,Mcap_g3074,35,700,396,10,1389,2072,2353,4323,6.7e-126,445,Mcap,Kmt2a-201_Mcap
Kmt2a-201,Msqu_ENA_GHBR01005920_GHBR01005920.1,49.673,153,71,4,3812,3963,4,447,6.94e-42,150,Msqu,Kmt2a-201_Msqu
Kmt2a-201,Nvec_XM_032369978.1,51.622,339,146,6,3639,3963,650,1654,2.31e-96,342,Nvec,Kmt2a-201_Nvec
Kmt2a-201,Pbac_AVPN01019711.1,40.212,189,69,3,3819,3963,11746,12312,8.28e-31,137,Pbac,Kmt2a-201_Pbac
Kmt2a-201,Pdam_Pocillopora_damicornis_19052,35.836,293,170,4,3682,3963,415,1272,2.92e-50,184,Pdam,Kmt2a-201_Pdam
Kmt2a-201,Plut_plut2.m8.15341.m1,33.949,704,401,12,1387,2072,2365,4338,3.36e-120,428,Plut,Kmt2a-201_Plut
Kmt2a-201,Prus_6148_t,35.14,609,342,8,1479,2072,2494,4206,9.34e-106,381,Prus,Kmt2a-201_Prus
Kmt2a-201,Pver_TRINITY_DN6514_c0_g1_i2,33.52,716,404,12,1389,2072,2381,4408,9.23e-119,423,Pver,Kmt2a-201_Pver
Kmt2a-201,Spis_Stylophora_pistillata_19113,33.178,428,238,10,1389,1809,2374,3534,4.83e-68,256,Spis,Kmt2a-201_Spis
Kmt2b-201,Adig_Acropora_digitifera_16531,35.082,667,365,11,1167,1784,1021,2964,1.81e-115,405,Adig,Kmt2b-201_Adig
Kmt2b-201,Ahya_Acropora_hyacinthus_2042,44.444,108,60,0,2569,2676,142,465,9.15e-26,103,Ahya,Kmt2b-201_Ahya
Kmt2b-201,Amil_Acropora_millepora_1181,35.65,662,368,13,1167,1784,2326,4269,5.83e-114,405,Amil,Kmt2b-201_Amil
Kmt2b-201,Apal_XM_021047963.2,31.679,524,280,10,966,1483,1789,3144,1.26e-74,279,Apal,Kmt2b-201_Apal
Kmt2b-201,Apoc_chromosome_7.463_1,32.391,389,224,12,1188,1556,2635,3744,9.8e-54,209,Apoc,Kmt2b-201_Apoc
Kmt2b-201,Aque_XM_020001447.1,33.278,604,309,16,1210,1761,949,2634,5.22e-81,296,Aque,Kmt2b-201_Aque
Kmt2b-201,Cgig_G24720.1,39.295,397,215,9,1452,1827,2239,3414,6.4e-81,301,Cgig,Kmt2b-201_Cgig
Kmt2b-201,Emue_Em0005g169a.t1,47.962,319,144,8,2419,2721,5563,6501,8.27e-79,292,Emue,Kmt2b-201_Emue
Kmt2b-201,Gasp_gasp1.m3.3014.m1,27.586,754,381,21,1177,1856,2451,4439,6.52e-75,279,Gasp,Kmt2b-201_Gasp
Kmt2b-201,Gfas_gfas1.m1.2457.m1,31.524,571,322,11,1318,1830,2,1681,2.52e-80,291,Gfas,Kmt2b-201_Gfas
Kmt2b-201,Hsal_ENA_GHBP01004811_GHBP01004811.1,49.342,152,73,3,2570,2721,340,783,2.33e-38,145,Hsal,Kmt2b-201_Hsal
Kmt2b-201,Kiwa_ENA_GBGI01005312_GBGI01005312.1,43.931,173,89,4,2553,2721,1217,1723,1.36e-36,148,Kiwa,Kmt2b-201_Kiwa
Kmt2b-201,Mcap_g59037,32.846,752,431,13,1167,1866,124,2313,1.98e-118,407,Mcap,Kmt2b-201_Mcap
Kmt2b-201,Msqu_ENA_GHBR01000842_GHBR01000842.1,22.68,194,130,7,1208,1388,572,1132,9.48e-9,58.2,Msqu,Kmt2b-201_Msqu
Kmt2b-201,Nvec_XM_001622909.2,50.769,325,139,7,2413,2721,3089,4048,6.51e-89,325,Nvec,Kmt2b-201_Nvec
Kmt2b-201,Pbac_AVPN01019711.1,38.624,189,72,3,2577,2721,11746,12312,2.6e-28,128,Pbac,Kmt2b-201_Pbac
Kmt2b-201,Pdam_Pocillopora_damicornis_19052,35.69,297,164,3,2440,2721,418,1272,3.53e-52,189,Pdam,Kmt2b-201_Pdam
Kmt2b-201,Plut_plut2.m8.15341.m1,35.127,669,377,12,1167,1790,2374,4344,1.65e-116,415,Plut,Kmt2b-201_Plut
Kmt2b-201,Prus_6148_t,33.076,647,374,12,1256,1856,2494,4395,4.99e-99,358,Prus,Kmt2b-201_Prus
Kmt2b-201,Pver_TRINITY_DN6514_c0_g1_i2,33.803,710,381,14,1151,1788,2330,4408,1.38e-112,402,Pver,Kmt2b-201_Pver
Kmt2b-201,Spis_Stylophora_pistillata_19113,32.877,730,404,14,1177,1836,2404,4545,2.81e-114,406,Spis,Kmt2b-201_Spis
Kmt2c-201,Adig_Acropora_digitifera_491,53.663,587,243,10,4343,4904,6139,7887,0,633,Adig,Kmt2c-201_Adig
Kmt2c-201,Ahya_Acropora_hyacinthus_2042,65.248,141,45,1,4724,4860,46,468,4.72e-58,196,Ahya,Kmt2c-201_Ahya
Kmt2c-201,Amil_Acropora_millepora_62,53.663,587,243,10,4343,4904,12250,13998,0,632,Amil,Kmt2c-201_Amil
Kmt2c-201,Apal_XM_028661032.1,49.451,546,202,9,4375,4904,10,1473,2.07e-161,510,Apal,Kmt2c-201_Apal
Kmt2c-201,Apoc_chromosome_9.1709_1,53.162,585,248,9,4343,4904,13699,15444,9.02e-177,619,Apoc,Kmt2c-201_Apoc
Kmt2c-201,Aque_XM_020001447.1,35.548,301,166,7,4624,4904,3205,4083,1.39e-44,180,Aque,Kmt2c-201_Aque
Kmt2c-201,Cgig_G27692.1,45.089,845,386,15,4074,4904,4384,6726,0,708,Cgig,Kmt2c-201_Cgig
Kmt2c-201,Emue_Em0005g169a.t1,41.603,262,137,6,4657,4904,5722,6501,9.76e-50,198,Emue,Kmt2c-201_Emue
