qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
ATR-201,Pbac_AVPN01000002.1,43.182,88,45,1,2414,2501,182360,182112,2.21e-15,85.5,Pbac,ATR-201_Pbac
ATR-201,Pdam_Pocillopora_damicornis_7199,32.308,390,213,8,2300,2643,94,1248,2.34e-56,201,Pdam,ATR-201_Pdam
ATR-201,Plut_plut2.m8.9853.m1,52.67,693,254,12,1965,2644,79,1974,0,719,Plut,ATR-201_Plut
ATR-201,Prus_490_t,25.424,944,535,27,1848,2644,164,2929,1.79e-68,253,Prus,ATR-201_Prus
ATR-201,Pver_TRINITY_DN9861_c0_g1_i2,47.791,1969,963,26,706,2644,2397,8198,0,1779,Pver,ATR-201_Pver
ATR-201,Spis_Stylophora_pistillata_21376,51.766,1557,716,19,1107,2644,1,4623,0,1589,Spis,ATR-201_Spis
AURKA-208,Adig_Acropora_digitifera_13882,64.048,331,114,2,61,387,142,1131,2.49e-152,435,Adig,AURKA-208_Adig
AURKA-208,Ahya_Acropora_hyacinthus_2662,34.247,292,180,5,106,387,31,900,1.47e-50,171,Ahya,AURKA-208_Ahya
AURKA-208,Amil_Acropora_millepora_8339,33.651,315,183,6,79,383,10,906,1.24e-50,180,Amil,AURKA-208_Amil
AURKA-208,Apal_XM_021047412.2,62.136,309,112,2,80,386,201,1118,1.01e-134,399,Apal,AURKA-208_Apal
AURKA-208,Apoc_chromosome_14.7083_1,62.17,341,110,4,50,387,181,1155,2.93e-146,421,Apoc,AURKA-208_Apoc
AURKA-208,Aque_XM_019993922.1,71.269,268,77,0,126,393,423,1226,4.11e-146,423,Aque,AURKA-208_Aque
AURKA-208,Cgig_G23184.6,68.858,289,89,1,109,396,49,915,2.54e-155,442,Cgig,AURKA-208_Cgig
AURKA-208,Emue_Em0006g1249a.t1,32.99,291,184,4,116,396,34,903,8.02e-48,175,Emue,AURKA-208_Emue
AURKA-208,Gasp_gasp1.m3.3364.m1,64.451,346,118,2,50,394,293,1318,7.07e-156,454,Gasp,AURKA-208_Gasp
AURKA-208,Gfas_gfas1.m1.14922.m1,66.667,315,100,2,73,387,325,1254,6.12e-150,437,Gfas,AURKA-208_Gfas
AURKA-208,Hsal_ENA_GHBP01003195_GHBP01003195.1,29.134,254,173,4,135,384,114,866,1.2e-37,137,Hsal,AURKA-208_Hsal
AURKA-208,Kiwa_ENA_GBGI01020131_GBGI01020131.1,32.039,309,195,6,94,395,358,1260,1.96e-43,162,Kiwa,AURKA-208_Kiwa
AURKA-208,Mcap_g71132,60.87,345,126,3,48,387,106,1128,3.06e-152,436,Mcap,AURKA-208_Mcap
AURKA-208,Msqu_ENA_GHBR01000709_GHBR01000709.1,28.839,267,174,2,132,382,388,1188,8.55e-34,128,Msqu,AURKA-208_Msqu
AURKA-208,Nvec_XM_032375338.1,68.581,296,84,2,93,388,312,1172,4.86e-147,431,Nvec,AURKA-208_Nvec
AURKA-208,Pbac_AVPN01019333.1,31.008,258,174,3,129,384,238,1005,9.01e-39,150,Pbac,AURKA-208_Pbac
AURKA-208,Pdam_Pocillopora_damicornis_10008,72.34,282,75,1,115,393,16,861,2.63e-155,438,Pdam,AURKA-208_Pdam
AURKA-208,Plut_plut2.m8.10296.m1,66.565,329,96,4,66,391,321,1274,4.05e-145,425,Plut,AURKA-208_Plut
AURKA-208,Prus_30864_t,66.565,329,96,4,66,391,304,1257,3.3e-148,427,Prus,AURKA-208_Prus
AURKA-208,Pver_TRINITY_DN5555_c0_g1_i1,61.219,361,127,4,40,390,139,1212,1.83e-150,439,Pver,AURKA-208_Pver
AURKA-208,Spis_Stylophora_pistillata_11021,60.278,360,130,3,40,389,55,1125,1.34e-156,446,Spis,AURKA-208_Spis
AURKB-214,Adig_Acropora_digitifera_8293,35.347,331,198,6,22,337,256,1245,3.9099999999999996e-49,170,Adig,AURKB-214_Adig
AURKB-214,Ahya_Acropora_hyacinthus_2662,34.47,264,165,4,74,331,115,900,4.02e-42,147,Ahya,AURKB-214_Ahya
AURKB-214,Amil_Acropora_millepora_6275,61.862,333,116,1,13,334,193,1191,3.45e-137,395,Amil,AURKB-214_Amil
AURKB-214,Apal_XM_021060032.2,32.588,313,187,4,22,331,144,1019,1.03e-44,164,Apal,AURKB-214_Apal
AURKB-214,Apoc_chromosome_14.7083_1,64.821,307,101,2,43,344,295,1209,1.37e-135,392,Apoc,AURKB-214_Apoc
AURKB-214,Aque_XM_019993922.1,70.342,263,78,0,70,332,423,1211,2.48e-131,383,Aque,AURKB-214_Aque
AURKB-214,Cgig_G23184.7,62.903,310,110,2,22,331,16,930,2.48e-131,379,Cgig,AURKB-214_Cgig
AURKB-214,Emue_Em0020g873a.t1,32.414,290,190,3,42,330,16,870,3.01e-44,159,Emue,AURKB-214_Emue
AURKB-214,Gasp_gasp1.m3.3364.m1,67.45,298,93,1,38,331,404,1297,3.82e-135,399,Gasp,AURKB-214_Gasp
AURKB-214,Gfas_gfas1.m1.14922.m1,64.309,311,91,2,48,338,352,1284,1.75e-134,396,Gfas,AURKB-214_Gfas
AURKB-214,Hsal_ENA_GHBP01002127_GHBP01002127.1,32.237,304,196,3,33,326,63,974,2.05e-45,158,Hsal,AURKB-214_Hsal
AURKB-214,Kiwa_ENA_GBGI01000152_GBGI01000152.1,33.696,276,169,4,76,337,1113,286,4.35e-40,147,Kiwa,AURKB-214_Kiwa
AURKB-214,Mcap_g71132,68.403,288,90,1,51,337,286,1149,4.23e-137,395,Mcap,AURKB-214_Mcap
AURKB-214,Msqu_ENA_GHBR01001194_GHBR01001194.1,64.964,274,95,1,58,331,75,893,7.81e-126,363,Msqu,AURKB-214_Msqu
AURKB-214,Nvec_XM_032375338.1,72.556,266,73,0,70,335,384,1181,1.58e-133,394,Nvec,AURKB-214_Nvec
AURKB-214,Pbac_AVPN01010171.1,31.752,274,164,7,67,327,963,1754,1.87e-29,120,Pbac,AURKB-214_Pbac
AURKB-214,Pdam_Pocillopora_damicornis_2328,34.875,281,170,6,58,329,1,831,3.66e-44,153,Pdam,AURKB-214_Pdam
AURKB-214,Plut_plut2.m8.19084.m1,34.084,311,187,7,30,328,1767,2681,3.1e-44,163,Plut,AURKB-214_Plut
AURKB-214,Prus_350_t,37.333,300,182,4,22,316,1414,2310,4.7e-43,159,Prus,AURKB-214_Prus
AURKB-214,Pver_TRINITY_DN8556_c0_g1_i1,35.496,262,166,2,73,331,209,994,6.44e-46,168,Pver,AURKB-214_Pver
AURKB-214,Spis_Stylophora_pistillata_6936,37.313,268,150,7,73,327,1381,2169,1.34e-45,165,Spis,AURKB-214_Spis
AURKC-201,Adig_Acropora_digitifera_8293,37.722,281,160,5,37,303,406,1245,8.48e-54,181,Adig,AURKC-201_Adig
AURKC-201,Ahya_Acropora_hyacinthus_2662,34.444,270,167,5,33,295,94,894,1.05e-48,163,Ahya,AURKC-201_Ahya
AURKC-201,Amil_Acropora_millepora_11210,35.39,308,180,6,14,303,325,1245,1.63e-53,181,Amil,AURKC-201_Amil
AURKC-201,Apal_XM_021046694.1,34.256,289,184,4,9,295,11,865,4.42e-48,172,Apal,AURKC-201_Apal
AURKC-201,Apoc_chromosome_14.7083_1,63.793,290,101,2,14,301,310,1173,1.44e-129,375,Apoc,AURKC-201_Apoc
AURKC-201,Aque_XM_019993922.1,64.085,284,96,2,10,293,363,1196,1.73e-133,387,Aque,AURKC-201_Aque
AURKC-201,Cgig_G23184.6,66.667,261,87,0,37,297,106,888,2.22e-133,382,Cgig,AURKC-201_Cgig
AURKC-201,Emue_Em0018g1081a.t1,62.116,293,103,2,16,306,169,1029,2.61e-136,390,Emue,AURKC-201_Emue
AURKC-201,Gasp_gasp1.m3.3364.m1,65.263,285,99,0,13,297,443,1297,3.3e-135,397,Gasp,AURKC-201_Gasp
AURKC-201,Gfas_gfas1.m1.14922.m1,64.12,301,104,3,9,306,391,1290,1.03e-137,402,Gfas,AURKC-201_Gfas
AURKC-201,Hsal_ENA_GHBP01005142_GHBP01005142.1,63.922,255,79,2,13,259,34,783,2.55e-120,345,Hsal,AURKC-201_Hsal
AURKC-201,Kiwa_ENA_GBGI01022171_GBGI01022171.1,34.539,304,180,6,18,303,207,1115,1.22e-47,166,Kiwa,AURKC-201_Kiwa
AURKC-201,Mcap_g31789,35.275,309,184,6,10,303,448,1371,8.22e-52,178,Mcap,AURKC-201_Mcap
AURKC-201,Msqu_ENA_GHBR01000709_GHBR01000709.1,27.599,279,182,3,42,304,388,1212,5.73e-32,120,Msqu,AURKC-201_Msqu
AURKC-201,Nvec_XM_032375338.1,67.509,277,90,0,25,301,351,1181,1.61e-138,405,Nvec,AURKC-201_Nvec
AURKC-201,Pbac_AVPN01019333.1,35.094,265,166,4,32,293,217,1002,4.1e-43,160,Pbac,AURKC-201_Pbac
AURKC-201,Pdam_Pocillopora_damicornis_10008,66.667,273,89,1,39,309,58,876,8.31e-138,390,Pdam,AURKC-201_Pdam
AURKC-201,Plut_plut2.m8.20508.m1,33.684,285,169,3,39,303,219,1073,3.81e-50,179,Plut,AURKC-201_Plut
AURKC-201,Prus_350_t,36.525,282,164,5,36,303,1564,2406,3.99e-47,169,Prus,AURKC-201_Prus
AURKC-201,Pver_TRINITY_DN5555_c0_g1_i1,68.846,260,81,0,39,298,427,1206,6.8e-134,392,Pver,AURKC-201_Pver
AURKC-201,Spis_Stylophora_pistillata_11021,65.714,280,94,1,18,297,286,1119,1.84e-138,396,Spis,AURKC-201_Spis
BAZ1B-201,Adig_Acropora_digitifera_9555,30.265,717,379,21,581,1245,1684,3627,5.18e-61,230,Adig,BAZ1B-201_Adig
BAZ1B-201,Ahya_Acropora_hyacinthus_4626,32.487,197,118,4,581,776,190,738,1.14e-16,79.3,Ahya,BAZ1B-201_Ahya
BAZ1B-201,Amil_Acropora_millepora_1839,27.945,866,443,28,437,1245,1453,3678,3.33e-61,231,Amil,BAZ1B-201_Amil
BAZ1B-201,Apal_XM_021043113.2,33.333,105,58,1,1324,1428,2118,2396,6.29e-12,71.2,Apal,BAZ1B-201_Apal
BAZ1B-201,Apoc_chromosome_14.60_1,32.158,709,385,19,581,1245,1807,3777,1.12e-74,276,Apoc,BAZ1B-201_Apoc
BAZ1B-201,Aque_XM_019995031.1,27.437,277,157,3,1149,1425,6787,7485,6.7e-26,117,Aque,BAZ1B-201_Aque
BAZ1B-201,Cgig_G3854.4,41.92,854,406,17,437,1245,1231,3657,5.7e-166,541,Cgig,BAZ1B-201_Cgig
BAZ1B-201,Emue_Em0019g197a.t1,24.328,670,354,24,678,1235,2107,3993,1.25e-34,145,Emue,BAZ1B-201_Emue
BAZ1B-201,Gasp_gasp1.m3.16225.m1,28.421,475,267,14,640,1079,1,1311,7.52e-24,107,Gasp,BAZ1B-201_Gasp
BAZ1B-201,Gfas_gfas1.m1.7264.m1,28.46,643,368,18,581,1185,211,1977,2.54e-44,172,Gfas,BAZ1B-201_Gfas
BAZ1B-201,Hsal_ENA_GHBP01002064_GHBP01002064.1,32.075,106,70,1,1351,1454,300,617,6.65e-8,55.5,Hsal,BAZ1B-201_Hsal
BAZ1B-201,Kiwa_ENA_GBGI01017577_GBGI01017577.1,36,75,48,0,1349,1423,744,520,3e-8,58.2,Kiwa,BAZ1B-201_Kiwa
BAZ1B-201,Mcap_g37496,31.073,708,370,21,581,1245,1291,3189,2.07e-70,262,Mcap,BAZ1B-201_Mcap
BAZ1B-201,Msqu_ENA_GHBR01000417_GHBR01000417.1,29.565,115,68,4,1313,1425,997,1308,1.48e-7,53.5,Msqu,BAZ1B-201_Msqu
BAZ1B-201,Nvec_XM_032375712.1,31.608,715,395,19,580,1246,1314,3320,2.12e-74,275,Nvec,BAZ1B-201_Nvec
BAZ1B-201,Pbac_AVPN01000368.1,25.735,272,145,5,991,1231,37236,36499,1.93e-18,94.7,Pbac,BAZ1B-201_Pbac
BAZ1B-201,Pdam_Pocillopora_damicornis_7066,31.034,145,79,3,1295,1438,568,942,5.84e-13,70.1,Pdam,BAZ1B-201_Pdam
BAZ1B-201,Plut_plut2.m8.19972.m1,34.491,403,211,16,859,1245,134,1231,1.63e-46,183,Plut,BAZ1B-201_Plut
BAZ1B-201,Prus_Prusg19317.t1,29.345,351,175,16,859,1184,28,936,4.39e-22,100,Prus,BAZ1B-201_Prus
BAZ1B-201,Pver_TRINITY_DN7583_c0_g1_i1,28.472,720,405,15,581,1245,1817,3811,1.08e-64,244,Pver,BAZ1B-201_Pver
BAZ1B-201,Spis_Stylophora_pistillata_8360,28.469,699,422,12,585,1245,1795,3771,3.44e-68,253,Spis,BAZ1B-201_Spis
BIRC5-202,Adig_Acropora_digitifera_6809,35.616,73,42,2,15,87,1633,1836,5.82e-7,46.6,Adig,BIRC5-202_Adig
BIRC5-202,Amil_Acropora_millepora_28792,52,100,46,1,16,113,106,405,3.19e-34,117,Amil,BIRC5-202_Amil
BIRC5-202,Apal_XM_021056779.2,47.887,142,71,2,1,139,65,490,1.04e-34,123,Apal,BIRC5-202_Apal
BIRC5-202,Apoc_chromosome_5.353_1,52.525,99,45,1,17,113,46,342,3.28e-34,117,Apoc,BIRC5-202_Apoc
BIRC5-202,Aque_XM_003392002.3,41,100,56,2,13,110,94,390,1.14e-21,85.5,Aque,BIRC5-202_Aque
BIRC5-202,Cgig_G1027.2,52.941,102,47,1,13,113,37,342,1.84e-34,118,Cgig,BIRC5-202_Cgig
BIRC5-202,Emue_Em0019g871a.t1,34.568,81,47,1,13,87,742,984,2.02e-10,58.2,Emue,BIRC5-202_Emue
BIRC5-202,Gasp_gasp1.m3.26356.m1,49.495,99,48,1,17,113,43,339,9.74e-33,112,Gasp,BIRC5-202_Gasp
BIRC5-202,Gfas_gfas1.m1.8204.m1,46.4,125,65,1,17,139,89,463,7.74e-29,108,Gfas,BIRC5-202_Gfas
BIRC5-202,Hsal_ENA_GHBP01027840_GHBP01027840.1,51.429,35,17,0,34,68,215,319,7.71e-7,44.3,Hsal,BIRC5-202_Hsal
BIRC5-202,Kiwa_ENA_GBGI01012230_GBGI01012230.1,28.713,101,72,0,42,142,4445,4143,3.16e-9,53.9,Kiwa,BIRC5-202_Kiwa
BIRC5-202,Mcap_g70711,52.525,99,45,1,17,113,46,342,4.14e-33,114,Mcap,BIRC5-202_Mcap
BIRC5-202,Msqu_ENA_GHBR01004979_GHBR01004979.1,30.894,123,84,1,17,138,80,448,5.44e-16,68.9,Msqu,BIRC5-202_Msqu
BIRC5-202,Nvec_XM_001624696.2,51.485,101,48,1,14,113,143,445,5.95e-34,119,Nvec,BIRC5-202_Nvec
BIRC5-202,Pdam_Pocillopora_damicornis_6670,52.577,97,43,2,17,111,43,330,4.29e-30,104,Pdam,BIRC5-202_Pdam
BIRC5-202,Plut_plut2.m8.6174.m1,50.4,125,60,1,17,139,83,457,3.86e-32,118,Plut,BIRC5-202_Plut
BIRC5-202,Prus_Prusg13548.t1,43.137,102,58,0,38,139,1,306,1.2e-23,95.9,Prus,BIRC5-202_Prus
BIRC5-202,Pver_TRINITY_DN5384_c0_g1_i1,49.6,125,60,2,17,139,88,459,1.57e-27,103,Pver,BIRC5-202_Pver
BIRC5-202,Spis_Stylophora_pistillata_18826,48,125,62,2,17,139,40,411,1.35e-29,103,Spis,BIRC5-202_Spis
BUB1-201,Adig_Acropora_digitifera_4473,29.403,687,369,23,459,1070,400,2337,1.2e-64,233,Adig,BUB1-201_Adig
BUB1-201,Ahya_Acropora_hyacinthus_11148,26.415,106,68,3,894,999,16,303,1.16e-6,45.8,Ahya,BUB1-201_Ahya
BUB1-201,Amil_Acropora_millepora_3860,37.464,347,196,8,738,1070,2887,3906,6.46e-61,228,Amil,BUB1-201_Amil
BUB1-201,Apal_XM_028660631.1,26.984,252,150,9,754,1001,1949,2614,2.07e-9,62.8,Apal,BUB1-201_Apal
BUB1-201,Apoc_chromosome_11.888_1,37.609,343,194,8,738,1067,2977,3984,1.25e-60,228,Apoc,BUB1-201_Apoc
BUB1-201,Aque_XM_019994965.1,34.263,251,152,5,793,1037,2229,2960,1.02e-37,154,Aque,BUB1-201_Aque
BUB1-201,Cgig_G16362.1,35.556,360,195,10,729,1058,2617,3675,2.9e-59,224,Cgig,BUB1-201_Cgig
BUB1-201,Emue_Em0019g347a.t1,35.385,260,156,5,793,1047,2029,2787,3.05e-39,159,Emue,BUB1-201_Emue
BUB1-201,Gasp_gasp1.m3.17206.m1,35.227,352,210,7,738,1077,2924,3961,1.15e-58,221,Gasp,BUB1-201_Gasp
BUB1-201,Gfas_gfas1.m1.6865.m1,37.465,355,201,8,738,1078,2782,3825,5.94e-65,241,Gfas,BUB1-201_Gfas
BUB1-201,Kiwa_ENA_GBGI01017760_GBGI01017760.1,31.373,255,158,6,798,1037,1008,250,2.31e-31,129,Kiwa,BUB1-201_Kiwa
BUB1-201,Mcap_g37957,37.681,345,193,9,738,1067,2227,3240,3.45e-59,222,Mcap,BUB1-201_Mcap
BUB1-201,Msqu_ENA_GHBR01000447_GHBR01000447.1,27.559,127,91,1,24,150,185,562,5.84e-7,51.2,Msqu,BUB1-201_Msqu
BUB1-201,Nvec_XM_001640469.2,35.23,369,198,13,729,1076,3400,4446,3.52e-54,208,Nvec,BUB1-201_Nvec
BUB1-201,Pbac_AVPN01018231.1,34.795,342,192,9,733,1059,22651,21674,1.35e-49,195,Pbac,BUB1-201_Pbac
BUB1-201,Pdam_Pocillopora_damicornis_9251,23.963,217,137,6,792,1001,373,960,9.95e-7,50.8,Pdam,BUB1-201_Pdam
BUB1-201,Plut_plut2.m8.15992.m1,36.17,141,90,0,9,149,233,655,1.63e-23,105,Plut,BUB1-201_Plut
BUB1-201,Prus_11261_t,30.447,693,383,22,438,1067,841,2811,8.95e-73,261,Prus,BUB1-201_Prus
BUB1-201,Pver_TRINITY_DN12765_c0_g2_i1,36.182,351,203,9,740,1077,2941,3969,1.34e-59,224,Pver,BUB1-201_Pver
BUB1-201,Spis_Stylophora_pistillata_15738,35.328,351,206,8,740,1077,676,1704,1.04e-59,214,Spis,BUB1-201_Spis
CDK1-203,Adig_Acropora_digitifera_6761,64.527,296,104,1,1,296,1,885,2.13e-144,407,Adig,CDK1-203_Adig
CDK1-203,Ahya_Acropora_hyacinthus_4394,55.442,294,124,5,1,290,1,873,2.92e-115,332,Ahya,CDK1-203_Ahya
CDK1-203,Amil_Acropora_millepora_18927,64.527,296,104,1,1,296,1,885,3.56e-144,407,Amil,CDK1-203_Amil
CDK1-203,Apal_XM_021043992.2,63.823,293,105,1,1,293,134,1009,3.55e-136,409,Apal,CDK1-203_Apal
CDK1-203,Apoc_chromosome_9.110_1,64.31,297,104,2,1,296,1,888,1.73e-142,403,Apoc,CDK1-203_Apoc
CDK1-203,Aque_XM_011409413.2,51.689,296,139,3,1,295,47,925,1.69e-110,324,Aque,CDK1-203_Aque
CDK1-203,Cgig_G394.9,78.694,291,62,0,1,291,1,873,9.54e-176,488,Cgig,CDK1-203_Cgig
CDK1-203,Emue_Em0001g2262a.t1,45.687,313,151,4,1,297,574,1503,3.93e-96,294,Emue,CDK1-203_Emue
CDK1-203,Gasp_gasp1.m3.7055.m1,64.094,298,105,2,1,297,75,965,5.54e-138,400,Gasp,CDK1-203_Gasp
CDK1-203,Gfas_gfas1.m1.9344.m1,50.671,298,143,3,1,297,633,1517,1.67e-98,308,Gfas,CDK1-203_Gfas
CDK1-203,Hsal_ENA_GHBP01001614_GHBP01001614.1,52.159,301,122,4,1,283,285,1175,1.51e-106,315,Hsal,CDK1-203_Hsal
CDK1-203,Kiwa_ENA_GBGI01004508_GBGI01004508.1,52.431,288,134,1,1,288,901,47,1.34e-108,317,Kiwa,CDK1-203_Kiwa
CDK1-203,Mcap_g25192,64.189,296,105,1,1,296,1,885,4.18e-142,402,Mcap,CDK1-203_Mcap
CDK1-203,Msqu_ENA_GHBR01001300_GHBR01001300.1,37.061,313,163,8,1,287,120,1034,2.99e-60,193,Msqu,CDK1-203_Msqu
CDK1-203,Nvec_XM_001633416.2,66.667,294,97,1,1,294,569,1447,6.85e-142,420,Nvec,CDK1-203_Nvec
CDK1-203,Pbac_AVPN01002465.1,37.5,320,171,7,1,297,14011,13070,5.42e-64,219,Pbac,CDK1-203_Pbac
CDK1-203,Pdam_Pocillopora_damicornis_12322,46.512,301,154,5,1,297,196,1089,2.13e-87,265,Pdam,CDK1-203_Pdam
CDK1-203,Plut_plut2.m8.503.m1,62.651,332,81,3,1,291,87,1076,2.39e-141,416,Plut,CDK1-203_Plut
CDK1-203,Prus_37023_t,50,298,145,3,1,297,427,1311,1.3e-97,301,Prus,CDK1-203_Prus
CDK1-203,Pver_TRINITY_DN45801_c0_g1_i1,63.851,296,106,1,1,296,86,970,8.27e-140,402,Pver,CDK1-203_Pver
CDK1-203,Spis_Stylophora_pistillata_4899,43.919,296,157,4,1,289,1951,2832,3.95e-82,266,Spis,CDK1-203_Spis
