qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
ACAT2-201,Kiwa_ENA_GBGI01006703_GBGI01006703.1,44.608,408,201,7,8,396,1764,559,6.37e-99,307,Kiwa,ACAT2-201_Kiwa
ACAT2-201,Mcap_g196,58.374,406,152,1,8,396,34,1251,3.15e-176,498,Mcap,ACAT2-201_Mcap
ACAT2-201,Msqu_ENA_GHBR01004002_GHBR01004002.1,41.753,194,108,3,203,396,11,577,3.84e-43,148,Msqu,ACAT2-201_Msqu
ACAT2-201,Nvec_XM_032378308.1,43.797,395,214,4,5,395,84,1256,1.74e-101,309,Nvec,ACAT2-201_Nvec
ACAT2-201,Pbac_AVPN01020132.1,47.107,121,34,1,307,397,393,31,2.85e-28,112,Pbac,ACAT2-201_Pbac
ACAT2-201,Pdam_Pocillopora_damicornis_1075,29.481,424,259,9,8,396,178,1434,4.88e-44,157,Pdam,ACAT2-201_Pdam
ACAT2-201,Plut_plut2.m8.18517.m1,44.975,398,213,5,1,395,67,1251,1.03e-106,325,Plut,ACAT2-201_Plut
ACAT2-201,Prus_11691_t,45.961,359,188,5,7,362,19,1086,1.12e-90,297,Prus,ACAT2-201_Prus
ACAT2-201,Pver_TRINITY_DN68911_c0_g1_i1,51.02,392,185,5,8,396,50,1213,1.5e-129,380,Pver,ACAT2-201_Pver
ACAT2-201,Spis_Stylophora_pistillata_18675,45.98,398,209,5,1,395,37,1221,9.03e-110,327,Spis,ACAT2-201_Spis
ATAT1-204,Adig_Acropora_digitifera_2292,51.899,158,75,1,22,179,100,570,1.65e-47,168,Adig,ATAT1-204_Adig
ATAT1-204,Amil_Acropora_millepora_9074,51.899,158,75,1,22,179,100,570,3.25e-47,168,Amil,ATAT1-204_Amil
ATAT1-204,Apal_XM_021049451.2,55.629,151,66,1,28,178,473,922,1.72e-47,172,Apal,ATAT1-204_Apal
ATAT1-204,Apoc_chromosome_13.2184_1,58.442,77,32,0,103,179,190,420,3.32e-24,104,Apoc,ATAT1-204_Apoc
ATAT1-204,Aque_XM_003389380.3,52.98,151,69,2,30,179,162,611,7.56e-49,167,Aque,ATAT1-204_Aque
ATAT1-204,Cgig_G25255.2,44.444,180,97,2,2,179,28,564,2.64e-49,174,Cgig,ATAT1-204_Cgig
ATAT1-204,Emue_Em0016g926a.t1,43.046,151,49,4,28,178,94,435,1.31e-28,115,Emue,ATAT1-204_Emue
ATAT1-204,Gasp_gasp1.m3.10701.m1,47.938,194,84,3,2,179,108,686,1.08e-51,182,Gasp,ATAT1-204_Gasp
ATAT1-204,Gfas_gfas1.m1.15191.m1,47.059,119,62,1,23,141,435,788,2.24e-29,120,Gfas,ATAT1-204_Gfas
ATAT1-204,Mcap_g34157,50,158,78,1,22,179,100,570,2.18e-47,168,Mcap,ATAT1-204_Mcap
ATAT1-204,Nvec_XM_032375737.1,56.954,151,64,1,28,178,584,1033,4.91e-52,188,Nvec,ATAT1-204_Nvec
ATAT1-204,Pbac_AVPN01000999.1,67.742,31,10,0,103,133,26898,26990,1.12e-6,53.1,Pbac,ATAT1-204_Pbac
ATAT1-204,Plut_plut2.m8.276.m1,52.866,157,73,1,23,179,108,575,2.41e-46,169,Plut,ATAT1-204_Plut
ATAT1-204,Prus_33874_t,52.866,157,73,1,23,179,103,570,1.43e-48,171,Prus,ATAT1-204_Prus
ATAT1-204,Pver_TRINITY_DN6845_c0_g1_i6,50.318,157,77,1,23,179,447,914,1.21e-46,172,Pver,ATAT1-204_Pver
ATAT1-204,Spis_Stylophora_pistillata_13691,52.229,157,74,1,23,179,103,570,3.5e-52,174,Spis,ATAT1-204_Spis
ATF2-201,Adig_Acropora_digitifera_13576,53.02,149,52,4,340,485,877,1278,2.57e-37,142,Adig,ATF2-201_Adig
ATF2-201,Ahya_Acropora_hyacinthus_4003,44.681,94,44,3,339,428,271,540,4.84e-13,65.1,Ahya,ATF2-201_Ahya
ATF2-201,Amil_Acropora_millepora_9896,53.691,149,51,4,340,485,877,1278,1.26e-37,143,Amil,ATF2-201_Amil
ATF2-201,Apal_XM_021037477.2,36.145,498,220,16,18,481,205,1506,2.08e-67,229,Apal,ATF2-201_Apal
ATF2-201,Apoc_chromosome_9.1488_1,37.118,229,98,7,20,248,31,579,1.36e-32,130,Apoc,ATF2-201_Apoc
ATF2-201,Aque_XM_019994099.1,59.302,86,31,2,22,106,49,297,2.49e-28,117,Aque,ATF2-201_Aque
ATF2-201,Cgig_G6233.1,34.661,502,216,14,21,428,13,1464,3.33e-56,198,Cgig,ATF2-201_Cgig
ATF2-201,Emue_Em0158g10a.t1,58.889,90,35,1,337,424,697,966,7.65e-28,115,Emue,ATF2-201_Emue
ATF2-201,Gasp_gasp1.m3.12272.m1,37.991,229,95,6,20,248,228,773,2.74e-33,134,Gasp,ATF2-201_Gasp
ATF2-201,Gfas_gfas1.m1.17953.m1,65.169,89,29,1,14,100,243,509,6.77e-34,136,Gfas,ATF2-201_Gfas
ATF2-201,Mcap_adi2mcaRNA25611_R0,53.691,149,51,4,340,485,910,1311,1.38e-36,141,Mcap,ATF2-201_Mcap
ATF2-201,Nvec_XM_032383907.1,37.903,496,223,16,15,481,2003,3322,6.48e-72,249,Nvec,ATF2-201_Nvec
ATF2-201,Pbac_AVPN01001084.1,60.465,43,17,0,352,394,10988,11116,1.65e-7,56.2,Pbac,ATF2-201_Pbac
ATF2-201,Pdam_Pocillopora_damicornis_2748,53.378,148,52,3,340,485,271,669,9.21e-39,140,Pdam,ATF2-201_Pdam
ATF2-201,Plut_plut2.m8.6763.m1,38.75,240,97,8,14,248,202,786,2.65e-35,141,Plut,ATF2-201_Plut
ATF2-201,Prus_19261_t,38.428,229,95,8,20,248,10,558,9.6e-34,133,Prus,ATF2-201_Prus
ATF2-201,Pver_TRINITY_DN2403_c0_g1_i2,53.378,148,52,3,340,485,1083,1481,4.86e-35,140,Pver,ATF2-201_Pver
ATF2-201,Spis_Stylophora_pistillata_18560,53.378,148,52,3,340,485,286,684,8.31e-39,141,Spis,ATF2-201_Spis
BLOC1S1-203,Apal_XM_021050055.2,60,80,29,1,74,153,36,266,7.87e-29,103,Apal,BLOC1S1-203_Apal
BLOC1S1-203,Apoc_chromosome_9.1525_1,61.017,118,46,0,29,146,1,354,4.31e-40,131,Apoc,BLOC1S1-203_Apoc
BLOC1S1-203,Aque_XM_003385170.3,53.39,118,55,0,29,146,90,443,2.27e-34,118,Aque,BLOC1S1-203_Aque
BLOC1S1-203,Cgig_G32170.3,65.517,116,40,0,29,144,1,348,2.07e-44,143,Cgig,BLOC1S1-203_Cgig
BLOC1S1-203,Gfas_gfas1.m1.20226.m1,61.667,120,46,0,27,146,132,491,5.28e-38,132,Gfas,BLOC1S1-203_Gfas
BLOC1S1-203,Hsal_ENA_GHBP01018868_GHBP01018868.1,33.333,66,44,0,78,143,111,308,3.24e-7,45.8,Hsal,BLOC1S1-203_Hsal
BLOC1S1-203,Mcap_g37057,61.864,118,45,0,29,146,1,354,1.4e-41,135,Mcap,BLOC1S1-203_Mcap
BLOC1S1-203,Nvec_XM_001635578.2,61.667,120,46,0,27,146,113,472,9.62e-37,129,Nvec,BLOC1S1-203_Nvec
BLOC1S1-203,Pbac_AVPN01000802.1,41.6,125,73,0,29,153,32317,32691,2.18e-19,85.5,Pbac,BLOC1S1-203_Pbac
BLOC1S1-203,Plut_plut2.m8.3895.m1,57.303,89,38,0,29,117,77,343,4.22e-20,82,Plut,BLOC1S1-203_Plut
BLOC1S1-203,Prus_27155_t,60.87,92,36,0,55,146,97,372,5.08e-35,119,Prus,BLOC1S1-203_Prus
BLOC1S1-203,Pver_TRINITY_DN6181_c0_g1_i1,63.559,118,43,0,29,146,99,452,1.5e-40,136,Pver,BLOC1S1-203_Pver
BLOC1S1-203,Spis_Stylophora_pistillata_16865,61.864,118,45,0,29,146,46,399,2.29e-40,132,Spis,BLOC1S1-203_Spis
BRD4-201,Adig_Acropora_digitifera_12209,54.4,250,102,2,280,529,853,1566,5.71e-55,205,Adig,BRD4-201_Adig
BRD4-201,Ahya_Acropora_hyacinthus_7816,59.459,111,45,0,55,165,34,366,6.32e-44,152,Ahya,BRD4-201_Ahya
BRD4-201,Amil_Acropora_millepora_5350,54.4,250,102,2,280,529,778,1491,1.75e-54,207,Amil,BRD4-201_Amil
BRD4-201,Apal_XM_021054761.2,53.889,180,74,1,350,529,1180,1692,1.92e-45,181,Apal,BRD4-201_Apal
BRD4-201,Apoc_chromosome_13.2771_1,65.169,178,61,1,280,457,841,1371,1.01e-51,200,Apoc,BRD4-201_Apoc
BRD4-201,Aque_XM_011408014.2,53.889,180,77,1,350,529,1432,1953,2.79e-43,172,Aque,BRD4-201_Aque
BRD4-201,Cgig_G27797.4,69.298,114,35,0,58,171,220,561,7.69e-48,189,Cgig,BRD4-201_Cgig
BRD4-201,Emue_Em0016g950a.t1,54.396,182,78,1,350,531,646,1176,1.27e-47,185,Emue,BRD4-201_Emue
BRD4-201,Gasp_gasp1.m3.1032.m1,60.345,116,46,0,58,173,910,1257,5.64e-41,166,Gasp,BRD4-201_Gasp
BRD4-201,Gfas_gfas1.m1.16170.m1,65.73,178,60,1,280,457,1964,2494,1.93e-51,200,Gfas,BRD4-201_Gfas
BRD4-201,Hsal_ENA_GHBP01005816_GHBP01005816.1,35.644,101,59,2,357,457,415,699,1.42e-11,65.5,Hsal,BRD4-201_Hsal
BRD4-201,Kiwa_ENA_GBGI01015853_GBGI01015853.1,51.923,104,50,0,62,165,416,727,3.46e-29,126,Kiwa,BRD4-201_Kiwa
BRD4-201,Mcap_g70469,55.061,247,99,2,283,529,988,1692,2.06e-52,202,Mcap,BRD4-201_Mcap
BRD4-201,Msqu_ENA_GHBR01001636_GHBR01001636.1,33.621,116,74,1,342,457,467,805,5.7e-13,69.3,Msqu,BRD4-201_Msqu
BRD4-201,Nvec_XM_032371099.1,58.889,180,64,1,350,529,1226,1735,2.59e-50,197,Nvec,BRD4-201_Nvec
BRD4-201,Pbac_AVPN01008387.1,56.303,119,52,0,339,457,572,928,1.29e-40,164,Pbac,BRD4-201_Pbac
BRD4-201,Pdam_Pocillopora_damicornis_7066,39.423,104,61,1,61,164,652,957,1.08e-15,78.6,Pdam,BRD4-201_Pdam
BRD4-201,Plut_plut2.m8.14864.m1,64.641,181,63,1,277,457,796,1335,7.01e-53,204,Plut,BRD4-201_Plut
BRD4-201,Prus_27725_t,64.045,178,63,1,280,457,489,1019,1.1e-51,197,Prus,BRD4-201_Prus
BRD4-201,Pver_TRINITY_DN371_c0_g1_i5,63.388,183,66,1,275,457,2273,2818,1.66e-51,201,Pver,BRD4-201_Pver
BRD4-201,Spis_Stylophora_pistillata_8473,63.388,183,66,1,275,457,841,1386,8.55e-52,199,Spis,BRD4-201_Spis
DLAT-201,Adig_Acropora_digitifera_13962,55.83,446,176,3,214,647,253,1563,2.4e-161,472,Adig,DLAT-201_Adig
DLAT-201,Ahya_Acropora_hyacinthus_9203,50.327,153,70,1,420,572,13,453,5.72e-42,146,Ahya,DLAT-201_Ahya
DLAT-201,Amil_Acropora_millepora_6294,55.381,446,177,3,214,647,235,1542,2.21e-162,475,Amil,DLAT-201_Amil
DLAT-201,Apal_XM_021039733.1,59.31,435,167,4,216,647,262,1545,1.43e-159,474,Apal,DLAT-201_Apal
DLAT-201,Apoc_chromosome_4.1073_1,38.013,463,222,6,217,647,163,1452,3.51e-88,283,Apoc,DLAT-201_Apoc
DLAT-201,Aque_XM_003384787.3,50.178,562,264,5,87,647,276,1916,5.61e-170,501,Aque,DLAT-201_Aque
DLAT-201,Cgig_G4075.1,61.13,301,95,4,353,647,772,1626,9.56e-116,358,Cgig,DLAT-201_Cgig
DLAT-201,Emue_Em0005g1346a.t1,51.27,433,193,3,216,647,208,1455,3.8e-138,413,Emue,DLAT-201_Emue
DLAT-201,Gasp_gasp1.m3.18980.m1,39.359,437,200,4,217,622,144,1352,1.26e-79,261,Gasp,DLAT-201_Gasp
DLAT-201,Gfas_gfas1.m1.612.m1,38.696,460,213,6,217,647,173,1432,2.37e-89,291,Gfas,DLAT-201_Gfas
DLAT-201,Hsal_ENA_GHBP01014537_GHBP01014537.1,33.333,156,102,2,432,585,4,471,1.59e-18,82,Hsal,DLAT-201_Hsal
DLAT-201,Kiwa_ENA_GBGI01001593_GBGI01001593.1,38.783,575,321,7,91,647,1850,165,4.81e-133,406,Kiwa,DLAT-201_Kiwa
DLAT-201,Mcap_g62575,38.298,470,211,6,217,647,157,1446,3.04e-92,294,Mcap,DLAT-201_Mcap
DLAT-201,Msqu_ENA_GHBR01000917_GHBR01000917.1,42.535,355,171,4,212,557,174,1166,2.76e-81,260,Msqu,DLAT-201_Msqu
DLAT-201,Nvec_XM_032376253.1,35.111,450,234,7,220,642,171,1427,1.5e-67,238,Nvec,DLAT-201_Nvec
DLAT-201,Pbac_AVPN01003102.1,32.159,227,150,3,423,647,5545,4871,2.61e-26,117,Pbac,DLAT-201_Pbac
DLAT-201,Pdam_Pocillopora_damicornis_17930,62.409,274,93,2,375,647,4,798,2.68e-111,334,Pdam,DLAT-201_Pdam
DLAT-201,Plut_plut2.m8.2064.m1,36.674,469,225,5,217,647,170,1474,1.56e-79,267,Plut,DLAT-201_Plut
DLAT-201,Prus_38555_t,47.241,290,97,3,359,647,94,798,2.49e-79,253,Prus,DLAT-201_Prus
DLAT-201,Pver_TRINITY_DN3216_c0_g1_i1,38.428,458,222,5,217,647,182,1456,2.12e-86,282,Pver,DLAT-201_Pver
DLAT-201,Spis_Stylophora_pistillata_21005,38.21,458,223,4,217,647,163,1437,6.37e-88,281,Spis,DLAT-201_Spis
ESCO1-201,Adig_Acropora_digitifera_6991,48.087,183,86,3,650,831,1,525,9.57e-50,172,Adig,ESCO1-201_Adig
ESCO1-201,Amil_Acropora_millepora_8444,47.186,231,113,3,602,831,1249,1917,3.63e-67,235,Amil,ESCO1-201_Amil
ESCO1-201,Apal_XM_021037929.2,48.707,232,109,4,603,832,1475,2146,3.72e-70,246,Apal,ESCO1-201_Apal
ESCO1-201,Apoc_chromosome_4.2093_1,49.784,231,107,3,602,831,1357,2025,1.55e-72,251,Apoc,ESCO1-201_Apoc
ESCO1-201,Aque_XM_011404585.2,40.664,241,117,6,603,831,133,813,6.9e-48,173,Aque,ESCO1-201_Aque
ESCO1-201,Cgig_G2599.3,47.581,248,120,4,587,833,1345,2061,3.42e-74,257,Cgig,ESCO1-201_Cgig
ESCO1-201,Emue_Em0023g291a.t1,35.2,250,135,7,603,832,235,963,5.23e-40,150,Emue,ESCO1-201_Emue
ESCO1-201,Gasp_gasp1.m3.18661.m1,63.014,73,27,0,759,831,1387,1605,1.77e-24,108,Gasp,ESCO1-201_Gasp
ESCO1-201,Gfas_gfas1.m1.662.m1,48.707,232,109,4,602,831,1586,2257,3.17e-67,242,Gfas,ESCO1-201_Gfas
ESCO1-201,Nvec_XM_001639539.2,45.296,287,144,6,549,831,1298,2131,6.23e-70,253,Nvec,ESCO1-201_Nvec
ESCO1-201,Pbac_AVPN01002223.1,31.897,116,40,2,652,728,13098,13445,2.15e-8,60.5,Pbac,ESCO1-201_Pbac
ESCO1-201,Pdam_Pocillopora_damicornis_8344,44.167,120,63,2,595,713,112,462,4.99e-30,114,Pdam,ESCO1-201_Pdam
ESCO1-201,Plut_plut2.m8.17866.m1,49.351,231,96,4,602,831,1596,2228,5.34e-68,243,Plut,ESCO1-201_Plut
ESCO1-201,Prus_24975_t,43.29,231,92,4,602,831,1417,1995,1.04e-54,201,Prus,ESCO1-201_Prus
ESCO1-201,Pver_TRINITY_DN10763_c0_g1_i1,49.784,231,107,3,602,831,1628,2296,1.05e-71,254,Pver,ESCO1-201_Pver
ESCO1-201,Spis_Stylophora_pistillata_10466,50.649,231,105,3,602,831,1351,2019,5.15e-76,260,Spis,ESCO1-201_Spis
ESCO2-201,Adig_Acropora_digitifera_6991,43.82,178,97,2,420,597,1,525,5.11e-37,135,Adig,ESCO2-201_Adig
ESCO2-201,Amil_Acropora_millepora_8444,44.248,226,123,2,372,597,1249,1917,4.09e-56,200,Amil,ESCO2-201_Amil
ESCO2-201,Apal_XM_021037929.2,44.03,268,131,5,342,598,1367,2146,3.74e-65,227,Apal,ESCO2-201_Apal
ESCO2-201,Apoc_chromosome_4.2093_1,46.018,226,119,2,372,597,1357,2025,1.01e-58,208,Apoc,ESCO2-201_Apoc
ESCO2-201,Aque_XM_011404585.2,39.831,236,120,4,374,597,136,813,5.1e-42,154,Aque,ESCO2-201_Aque
ESCO2-201,Cgig_G2599.3,43.103,290,134,5,321,600,1258,2064,1.19e-62,220,Cgig,ESCO2-201_Cgig
ESCO2-201,Emue_Em0023g291a.t1,37.5,256,133,6,365,598,211,963,2.26e-35,136,Emue,ESCO2-201_Emue
ESCO2-201,Gasp_gasp1.m3.18661.m1,52.055,73,35,0,525,597,1387,1605,7.09e-13,71.6,Gasp,ESCO2-201_Gasp
ESCO2-201,Gfas_gfas1.m1.662.m1,46.32,231,120,3,368,597,1574,2257,2.87e-58,211,Gfas,ESCO2-201_Gfas
ESCO2-201,Nvec_XM_001639539.2,48.276,232,110,3,370,597,1454,2131,3.08e-65,233,Nvec,ESCO2-201_Nvec
ESCO2-201,Pbac_AVPN01002223.1,54.545,44,20,0,554,597,13923,14054,3.66e-7,55.8,Pbac,ESCO2-201_Pbac
ESCO2-201,Pdam_Pocillopora_damicornis_8344,42.857,119,68,0,362,480,103,459,7.59e-32,119,Pdam,ESCO2-201_Pdam
ESCO2-201,Plut_plut2.m8.17866.m1,43.777,233,116,3,365,597,1575,2228,7.87e-56,203,Plut,ESCO2-201_Plut
ESCO2-201,Prus_24975_t,40.343,233,106,3,365,597,1396,1995,1.16e-45,172,Prus,ESCO2-201_Prus
ESCO2-201,Pver_TRINITY_DN10763_c0_g1_i1,46.522,230,120,2,368,597,1616,2296,2.53e-61,219,Pver,ESCO2-201_Pver
ESCO2-201,Spis_Stylophora_pistillata_10466,47.391,230,118,2,368,597,1339,2019,4.11e-63,219,Spis,ESCO2-201_Spis
GTF3C1-201,Adig_Acropora_digitifera_6300,29.063,320,178,9,994,1302,121,966,1.55e-20,94,Adig,GTF3C1-201_Adig
GTF3C1-201,Ahya_Acropora_hyacinthus_4796,32.827,329,199,7,1,314,25,990,2.29e-50,180,Ahya,GTF3C1-201_Ahya
GTF3C1-201,Amil_Acropora_millepora_798,26.574,937,550,22,611,1511,1240,3744,1.77e-75,280,Amil,GTF3C1-201_Amil
GTF3C1-201,Apal_XM_028658659.1,23.304,339,179,9,1014,1339,100,912,1.74e-14,78.6,Apal,GTF3C1-201_Apal
GTF3C1-201,Apoc_chromosome_2.834_1,27.083,864,488,30,788,1600,247,2565,1.8e-71,266,Apoc,GTF3C1-201_Apoc
GTF3C1-201,Aque_XM_019994155.1,21.707,539,305,18,796,1325,1989,3281,4.25e-12,72.4,Aque,GTF3C1-201_Aque
GTF3C1-201,Cgig_G28592.1,29.508,549,318,14,611,1157,1585,3030,1.21e-56,219,Cgig,GTF3C1-201_Cgig
GTF3C1-201,Emue_Em0001g2705a.t1,29.02,255,152,6,1,247,1,702,2.12e-23,103,Emue,GTF3C1-201_Emue
GTF3C1-201,Gfas_gfas1.m1.18677.m1,25.792,915,531,25,641,1511,6,2438,2.8e-69,259,Gfas,GTF3C1-201_Gfas
GTF3C1-201,Mcap_g37650,26.378,508,291,18,1031,1511,1,1356,5.17e-32,137,Mcap,GTF3C1-201_Mcap
GTF3C1-201,Nvec_XM_032369447.1,25.963,597,329,15,558,1149,1757,3223,3.96e-45,182,Nvec,GTF3C1-201_Nvec
GTF3C1-201,Plut_plut2.m8.24691.m1,24.68,1017,624,23,611,1602,1983,4682,1.33e-73,275,Plut,GTF3C1-201_Plut
GTF3C1-201,Prus_37565_t,25.1,753,443,17,611,1344,1663,3615,7.99e-55,213,Prus,GTF3C1-201_Prus
GTF3C1-201,Pver_TRINITY_DN1984_c0_g2_i2,29.541,545,288,16,611,1131,1728,3146,2.02e-54,212,Pver,GTF3C1-201_Pver
GTF3C1-201,Spis_Stylophora_pistillata_820,26.368,1005,618,29,628,1596,1,2757,5.42e-85,308,Spis,GTF3C1-201_Spis
GTF3C2-201,Adig_Acropora_digitifera_6301,31.579,589,351,17,314,867,2941,4656,6.45e-68,246,Adig,GTF3C2-201_Adig
GTF3C2-201,Ahya_Acropora_hyacinthus_80,32.353,68,44,1,545,610,67,270,6.73e-6,43.5,Ahya,GTF3C2-201_Ahya
GTF3C2-201,Amil_Acropora_millepora_2156,31.866,568,331,18,337,867,2104,3750,4.93e-67,244,Amil,GTF3C2-201_Amil
GTF3C2-201,Apal_XM_021036379.2,28.571,567,357,16,327,867,2844,4478,3.23e-47,184,Apal,GTF3C2-201_Apal
GTF3C2-201,Apoc_chromosome_8.1700_1,30.425,447,274,11,314,732,2263,3576,1.45e-47,185,Apoc,GTF3C2-201_Apoc
GTF3C2-201,Aque_XM_020000902.1,33.242,364,219,9,318,675,3665,4702,2.73e-33,139,Aque,GTF3C2-201_Aque
GTF3C2-201,Cgig_G5830.1,27.027,555,367,16,327,866,1513,3108,6.22e-37,152,Cgig,GTF3C2-201_Cgig
GTF3C2-201,Emue_Em0005g1462a.t1,27.419,496,291,19,394,863,12934,14292,5.41e-33,139,Emue,GTF3C2-201_Emue
GTF3C2-201,Gasp_gasp1.m3.12010.m1,32.105,380,243,9,314,678,2125,3264,1.72e-40,162,Gasp,GTF3C2-201_Gasp
GTF3C2-201,Kiwa_ENA_GBGI01008710_GBGI01008710.1,25.455,110,81,1,555,663,1010,1339,5.6e-7,53.1,Kiwa,GTF3C2-201_Kiwa
GTF3C2-201,Mcap_g17421,30.199,351,210,9,545,870,37,1059,1.35e-44,166,Mcap,GTF3C2-201_Mcap
GTF3C2-201,Nvec_XM_032371591.1,26.171,363,204,9,555,869,127,1167,8.97e-27,117,Nvec,GTF3C2-201_Nvec
GTF3C2-201,Pver_TRINITY_DN10372_c0_g1_i1,32.189,466,284,12,314,759,2104,3465,3.53e-50,193,Pver,GTF3C2-201_Pver
GTF3C2-201,Spis_Stylophora_pistillata_12833,33.034,445,261,12,337,759,2119,3408,5.49e-51,194,Spis,GTF3C2-201_Spis
Kat1-Hat1-201,Ahya_Acropora_hyacinthus_5552,38.788,165,94,2,15,178,37,513,6.83e-38,122,Ahya,Kat1-Hat1-201_Ahya
Kat1-Hat1-201,Amil_Acropora_millepora_8059,53.975,239,110,0,176,414,13,729,1.61e-86,263,Amil,Kat1-Hat1-201_Amil
Kat1-Hat1-201,Apal_XM_021040873.2,44.279,402,218,2,13,414,6,1193,3.53e-119,355,Apal,Kat1-Hat1-201_Apal
Kat1-Hat1-201,Apoc_chromosome_9.2158_1,46.633,401,207,2,15,414,16,1200,1.05e-127,374,Apoc,Kat1-Hat1-201_Apoc
Kat1-Hat1-201,Aque_XM_019999931.1,40.295,407,224,7,14,416,59,1234,3.05e-84,264,Aque,Kat1-Hat1-201_Aque
Kat1-Hat1-201,Cgig_G5876.6,51.269,394,189,2,22,414,34,1209,3.15e-145,420,Cgig,Kat1-Hat1-201_Cgig
