qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
Baz2b-201,Aque_XM_019995031.1,38.222,225,96,6,1719,1938,6490,7050,3.57e-22,105,Aque,Baz2b-201_Aque
Baz2b-201,Cgig_G6229.3,40.811,419,197,5,1729,2116,5365,6561,6.77e-73,273,Cgig,Baz2b-201_Cgig
Baz2b-201,Emue_Em0007g1360a.t1,35.683,227,95,6,1712,1933,2659,3201,2.81e-15,82.8,Emue,Baz2b-201_Emue
Baz2b-201,Gasp_gasp1.m1b.9410.m1,37.413,286,129,7,1627,1887,4738,5520,9.91e-42,170,Gasp,Baz2b-201_Gasp
Baz2b-201,Gfas_gfas1.m1.4720.m1,43.119,327,146,8,1627,1939,5157,6059,6.3e-59,226,Gfas,Baz2b-201_Gfas
Baz2b-201,Hsal_ENA_GHBP01000033_GHBP01000033.1,33.058,121,78,2,1989,2108,2285,2641,5.41e-9,60.5,Hsal,Baz2b-201_Hsal
Baz2b-201,Kiwa_ENA_GBGI01006381_GBGI01006381.1,40.86,93,55,0,2024,2116,495,217,1.38e-14,80.1,Kiwa,Baz2b-201_Kiwa
Baz2b-201,Mcap_g25181,43.939,330,142,7,1627,1939,4699,5610,1.46e-57,222,Mcap,Baz2b-201_Mcap
Baz2b-201,Msqu_ENA_GHBR01000087_GHBR01000087.1,40.196,102,57,2,2024,2122,1626,1928,4.74e-16,82,Msqu,Baz2b-201_Msqu
Baz2b-201,Nvec_XM_032386724.1,46.104,308,140,4,873,1179,3628,4476,1.22e-50,200,Nvec,Baz2b-201_Nvec
Baz2b-201,Pbac_AVPN01005039.1,36.765,136,67,2,1761,1892,2332,2694,1.98e-14,81.6,Pbac,Baz2b-201_Pbac
Baz2b-201,Pdam_Pocillopora_damicornis_7184,54.369,103,47,0,2014,2116,145,453,5.21e-34,127,Pdam,Baz2b-201_Pdam
Baz2b-201,Plut_plut2.m8.18546.m1,43.731,327,146,7,1627,1939,5378,6286,6.49e-59,226,Plut,Baz2b-201_Plut
Baz2b-201,Prus_12151_t,40,290,119,6,1657,1939,3007,3732,3.63e-41,167,Prus,Baz2b-201_Prus
Baz2b-201,Pver_TRINITY_DN492_c0_g1_i1,44.512,328,145,6,1627,1939,5187,6104,9.69e-59,226,Pver,Baz2b-201_Pver
Baz2b-201,Spis_Stylophora_pistillata_8360,42.574,101,58,0,2020,2120,4810,5112,1.55e-21,102,Spis,Baz2b-201_Spis
Ctcf-201,Adig_Acropora_digitifera_12783,32.609,322,182,8,280,573,1318,2262,1.56e-44,171,Adig,Ctcf-201_Adig
Ctcf-201,Ahya_Acropora_hyacinthus_5061,37.589,141,82,4,317,455,22,432,3.37e-21,88.2,Ahya,Ctcf-201_Ahya
Ctcf-201,Amil_Acropora_millepora_3524,34.921,315,186,8,266,573,1147,2055,1.84e-47,181,Amil,Ctcf-201_Amil
Ctcf-201,Apal_XM_028661919.1,32.62,374,198,7,266,590,853,1959,1.91e-51,190,Apal,Ctcf-201_Apal
Ctcf-201,Apoc_chromosome_10.766_1,39.55,311,173,6,266,573,142,1038,7.91e-58,202,Apoc,Ctcf-201_Apoc
Ctcf-201,Aque_XM_019997806.1,31.126,302,146,9,266,547,2143,2922,8.76e-30,126,Aque,Ctcf-201_Aque
Ctcf-201,Cgig_G23069.1,53.416,322,145,4,266,584,982,1941,4.98e-109,353,Cgig,Ctcf-201_Cgig
Ctcf-201,Emue_Em0001g3324a.t1,31.746,315,175,9,265,579,166,990,7.49e-34,134,Emue,Ctcf-201_Emue
Ctcf-201,Gasp_gasp1.m3.10039.m1,31.804,327,206,7,266,588,421,1362,2.6e-44,168,Gasp,Ctcf-201_Gasp
Ctcf-201,Gfas_gfas1.m1.8823.m1,32.278,316,182,5,285,573,2926,3858,1.15e-37,152,Gfas,Ctcf-201_Gfas
Ctcf-201,Hsal_ENA_GHBP01003277_GHBP01003277.1,32.544,169,88,3,283,426,5,508,6.29e-19,87.8,Hsal,Ctcf-201_Hsal
Ctcf-201,Kiwa_ENA_GBGI01005609_GBGI01005609.1,35.075,134,87,0,266,399,106,507,2.91e-20,91.7,Kiwa,Ctcf-201_Kiwa
Ctcf-201,Mcap_adi2mcaRNA17305_R5,34.405,311,191,5,266,573,538,1440,3.78e-50,184,Mcap,Ctcf-201_Mcap
Ctcf-201,Msqu_ENA_GHBR01001328_GHBR01001328.1,39.823,113,67,1,299,411,384,719,7.8e-19,86.7,Msqu,Ctcf-201_Msqu
Ctcf-201,Nvec_XM_032382254.1,32.698,367,185,6,268,579,1940,3019,1.72e-48,186,Nvec,Ctcf-201_Nvec
Ctcf-201,Pbac_AVPN01003704.1,37.338,308,184,6,266,573,3897,3001,6.57e-51,194,Pbac,Ctcf-201_Pbac
Ctcf-201,Pdam_Pocillopora_damicornis_10400,30.435,276,159,3,294,569,676,1404,1.47e-37,145,Pdam,Ctcf-201_Pdam
Ctcf-201,Plut_plut2.m8.12814.m1,33.684,285,180,4,266,547,385,1221,2.5e-38,148,Plut,Ctcf-201_Plut
Ctcf-201,Prus_Prusg2440.t1,34.839,310,194,6,266,573,433,1344,8.41e-52,188,Prus,Ctcf-201_Prus
Ctcf-201,Pver_TRINITY_DN8528_c0_g1_i5,33.431,341,192,4,266,579,426,1424,1.39e-49,182,Pver,Ctcf-201_Pver
Ctcf-201,Spis_Stylophora_pistillata_6858,34.32,338,185,6,265,574,190,1176,3.4e-43,168,Spis,Ctcf-201_Spis
Egr1-202,Adig_Acropora_digitifera_12838,34.965,143,86,2,276,416,280,693,1.24e-22,96.3,Adig,Egr1-202_Adig
Egr1-202,Ahya_Acropora_hyacinthus_5440,41.053,95,54,1,334,426,22,306,3.32e-23,94,Ahya,Egr1-202_Ahya
Egr1-202,Amil_Acropora_millepora_18233,34.965,143,86,2,276,416,280,693,1.99e-22,96.3,Amil,Egr1-202_Amil
Egr1-202,Apal_XM_021042566.1,76.316,114,26,1,313,426,718,1056,3.09e-53,190,Apal,Egr1-202_Apal
Egr1-202,Apoc_chromosome_12.1780_1,70.968,124,30,1,303,426,859,1212,3.59e-55,192,Apoc,Egr1-202_Apoc
Egr1-202,Aque_XM_003383893.2,70.588,102,30,0,325,426,1297,1602,1.6e-47,177,Aque,Egr1-202_Aque
Egr1-202,Cgig_G15020.3,82.5,120,19,1,309,426,469,828,3.61e-66,218,Cgig,Egr1-202_Cgig
Egr1-202,Emue_Em0003g1879a.t1,60.87,92,34,1,333,422,1003,1278,2.5e-30,123,Emue,Egr1-202_Emue
Egr1-202,Gasp_gasp1.m3.29367.m1,70.968,124,30,1,303,426,1846,2199,3.49e-52,192,Gasp,Egr1-202_Gasp
Egr1-202,Gfas_gfas1.m1.5343.m1,84,100,16,0,327,426,1166,1465,5.87e-53,192,Gfas,Egr1-202_Gfas
Egr1-202,Hsal_ENA_GHBP01025950_GHBP01025950.1,45.783,83,45,0,332,414,23,271,1.46e-20,86.3,Hsal,Egr1-202_Hsal
Egr1-202,Kiwa_ENA_GBGI01005912_GBGI01005912.1,44.186,86,46,1,333,416,1639,1382,1.23e-18,89.4,Kiwa,Egr1-202_Kiwa
Egr1-202,Mcap_g16304,35.484,155,93,3,265,416,223,675,9.02e-23,98.2,Mcap,Egr1-202_Mcap
Egr1-202,Msqu_ENA_GHBR01001219_GHBR01001219.1,42.105,95,44,2,333,416,626,910,7.21e-18,83.2,Msqu,Egr1-202_Msqu
Egr1-202,Nvec_XM_032366628.1,75,116,28,1,311,426,1002,1346,4.37e-53,192,Nvec,Egr1-202_Nvec
Egr1-202,Pbac_AVPN01007584.1,50.633,79,37,1,334,412,569,339,6.75e-20,95.9,Pbac,Egr1-202_Pbac
Egr1-202,Pdam_Pocillopora_damicornis_18953,83,100,17,0,327,426,751,1050,2.99e-56,191,Pdam,Egr1-202_Pdam
Egr1-202,Plut_plut2.m8.12814.m1,44.444,90,48,1,336,425,643,906,5.75e-17,83.6,Plut,Egr1-202_Plut
Egr1-202,Prus_Prusg11420.t1,75.862,116,27,1,311,426,859,1203,1.8e-55,192,Prus,Egr1-202_Prus
Egr1-202,Pver_TRINITY_DN6842_c0_g1_i2,83,100,17,0,327,426,1635,1934,3.85e-52,191,Pver,Egr1-202_Pver
Egr1-202,Spis_Stylophora_pistillata_13739,84,100,16,0,327,426,391,690,1.35e-57,192,Spis,Egr1-202_Spis
Klf4-201,Adig_Acropora_digitifera_16503,76.667,90,21,0,393,482,469,738,1.18e-45,158,Adig,Klf4-201_Adig
Klf4-201,Ahya_Acropora_hyacinthus_4548,78.571,84,18,0,399,482,682,933,1.13e-43,154,Ahya,Klf4-201_Ahya
Klf4-201,Amil_Acropora_millepora_16730,71.134,97,26,1,386,482,664,948,1.95e-43,155,Amil,Klf4-201_Amil
Klf4-201,Apal_XM_021056017.2,73.958,96,24,1,388,482,745,1032,1.98e-43,160,Apal,Klf4-201_Apal
Klf4-201,Apoc_chromosome_6.243_1,63.559,118,40,1,365,482,397,741,4.29e-46,161,Apoc,Klf4-201_Apoc
Klf4-201,Aque_XM_011407128.2,62.887,97,36,0,386,482,729,1019,5.61e-37,141,Aque,Klf4-201_Aque
Klf4-201,Cgig_G3058.18,80,100,20,0,384,483,835,1134,2.61e-51,179,Cgig,Klf4-201_Cgig
Klf4-201,Emue_Em0022g274a.t1,69.474,95,29,0,388,482,715,999,9.1e-41,149,Emue,Klf4-201_Emue
Klf4-201,Gasp_gasp1.m3.7746.m1,70.103,97,25,1,387,483,802,1080,1.55e-42,159,Gasp,Klf4-201_Gasp
Klf4-201,Gfas_gfas1.m1.6066.m1,69.072,97,26,1,387,483,779,1057,1.14e-42,160,Gfas,Klf4-201_Gfas
Klf4-201,Hsal_ENA_GHBP01000324_GHBP01000324.1,56.627,83,36,0,399,481,822,1070,3.49e-25,108,Hsal,Klf4-201_Hsal
Klf4-201,Kiwa_ENA_GBGI01005912_GBGI01005912.1,66.667,81,27,0,402,482,1624,1382,2.89e-32,130,Kiwa,Klf4-201_Kiwa
Klf4-201,Mcap_g8368,66.957,115,32,1,374,482,397,741,6.04e-47,163,Mcap,Klf4-201_Mcap
Klf4-201,Msqu_ENA_GHBR01001219_GHBR01001219.1,63.043,92,25,1,400,482,635,910,1.38e-32,125,Msqu,Klf4-201_Msqu
Klf4-201,Nvec_XM_032367802.1,68.367,98,27,1,386,483,734,1015,1.21e-42,158,Nvec,Klf4-201_Nvec
Klf4-201,Pbac_AVPN01000068.1,62.5,96,28,1,387,482,104458,104721,1.25e-29,125,Pbac,Klf4-201_Pbac
Klf4-201,Pdam_Pocillopora_damicornis_29266,64.035,114,36,2,369,482,40,366,6.04e-45,152,Pdam,Klf4-201_Pdam
Klf4-201,Plut_plut2.m8.12814.m1,46.053,76,39,1,407,482,658,879,7.95e-14,73.6,Plut,Klf4-201_Plut
Klf4-201,Prus_38024_t,71.134,97,26,1,386,482,655,939,1.96e-43,156,Prus,Klf4-201_Prus
Klf4-201,Pver_TRINITY_DN3268_c0_g2_i4,61.864,118,42,1,365,482,603,947,3.07e-41,159,Pver,Klf4-201_Pver
Klf4-201,Spis_Stylophora_pistillata_2253,71,100,27,1,383,482,643,936,1.72e-45,160,Spis,Klf4-201_Spis
Uhrf1-201,Adig_Acropora_digitifera_10632,52.025,815,328,17,1,782,1,2355,0,778,Adig,Uhrf1-201_Adig
Uhrf1-201,Ahya_Acropora_hyacinthus_2205,36.486,74,45,2,1,74,139,354,1.1e-7,48.9,Ahya,Uhrf1-201_Ahya
Uhrf1-201,Amil_Acropora_millepora_5620,50.328,457,196,9,343,782,1,1329,1.63e-132,400,Amil,Uhrf1-201_Amil
Uhrf1-201,Apal_XM_021058193.1,51.545,809,337,14,1,782,133,2475,0,771,Apal,Uhrf1-201_Apal
Uhrf1-201,Apoc_chromosome_6.1320_1,52.677,803,339,13,1,782,1,2349,0,775,Apoc,Uhrf1-201_Apoc
Uhrf1-201,Aque_XM_019993546.1,51.584,789,340,12,1,782,79,2340,0,739,Aque,Uhrf1-201_Aque
Uhrf1-201,Cgig_G2681.5,52.399,813,335,12,1,782,1,2376,0,759,Cgig,Uhrf1-201_Cgig
Uhrf1-201,Emue_Em0011g1054a.t1,51.733,779,339,10,8,782,1,2238,0,741,Emue,Uhrf1-201_Emue
Uhrf1-201,Gasp_gasp1.m3.11887.m1,48.024,506,191,12,1,475,106,1500,9.56e-137,426,Gasp,Uhrf1-201_Gasp
Uhrf1-201,Gfas_gfas1.m1.19929.m1,40.203,296,141,9,1,280,322,1149,1.05e-55,196,Gfas,Uhrf1-201_Gfas
Uhrf1-201,Hsal_ENA_GHBP01008527_GHBP01008527.1,36.486,74,45,2,1,74,347,562,3.51e-6,47.8,Hsal,Uhrf1-201_Hsal
Uhrf1-201,Kiwa_ENA_GBGI01001455_GBGI01001455.1,32.432,111,68,3,1,106,341,15,4.97e-7,49.7,Kiwa,Uhrf1-201_Kiwa
Uhrf1-201,Mcap_adi2mcaRNA19502_R1,43.946,446,211,12,1,428,142,1416,3.85e-102,330,Mcap,Uhrf1-201_Mcap
Uhrf1-201,Msqu_ENA_GHBR01000991_GHBR01000991.1,35.135,74,46,1,1,74,356,571,2.64e-6,48.1,Msqu,Uhrf1-201_Msqu
Uhrf1-201,Nvec_XM_001632478.2,52.174,805,333,10,1,782,127,2454,0,778,Nvec,Uhrf1-201_Nvec
Uhrf1-201,Pbac_AVPN01009157.1,62.539,323,112,2,310,628,1092,2045,5.82e-152,427,Pbac,Uhrf1-201_Pbac
Uhrf1-201,Pdam_Pocillopora_damicornis_7914,54.037,161,51,4,421,575,196,627,1.51e-40,146,Pdam,Uhrf1-201_Pdam
Uhrf1-201,Plut_plut2.m8.5891.m1,52.579,795,327,12,1,782,145,2418,0,783,Plut,Uhrf1-201_Plut
Uhrf1-201,Prus_35217_t,54.81,447,136,7,211,616,331,1596,5.07e-155,464,Prus,Uhrf1-201_Prus
Uhrf1-201,Pver_TRINITY_DN6160_c0_g1_i7,51.925,805,344,13,1,782,97,2451,0,774,Pver,Uhrf1-201_Pver
Uhrf1-201,Spis_Stylophora_pistillata_17893,43.86,57,26,2,313,369,769,921,1.14e-9,61.6,Spis,Uhrf1-201_Spis
Uhrf2-201,Adig_Acropora_digitifera_10632,45.749,835,371,13,1,803,1,2355,0,745,Adig,Uhrf2-201_Adig
Uhrf2-201,Ahya_Acropora_hyacinthus_4499,34.286,105,54,3,347,437,550,861,2.19e-8,54.3,Ahya,Uhrf2-201_Ahya
Uhrf2-201,Amil_Acropora_millepora_5620,45.778,450,223,6,368,803,1,1329,5.49e-129,392,Amil,Uhrf2-201_Amil
Uhrf2-201,Apal_XM_021058195.2,47.362,834,355,16,1,803,104,2446,0,741,Apal,Uhrf2-201_Apal
Uhrf2-201,Apoc_chromosome_6.1320_1,46.793,842,350,14,1,803,1,2349,0,749,Apoc,Uhrf2-201_Apoc
Uhrf2-201,Aque_XM_019993546.1,47.654,810,361,11,1,803,79,2340,0,740,Aque,Uhrf2-201_Aque
Uhrf2-201,Cgig_G2681.5,47.952,830,367,11,1,803,1,2376,0,732,Cgig,Uhrf2-201_Cgig
Uhrf2-201,Emue_Em0011g1054a.t1,47.46,807,352,12,8,803,1,2238,0,734,Emue,Uhrf2-201_Emue
Uhrf2-201,Gasp_gasp1.m3.11887.m1,41.791,536,205,12,1,500,106,1500,4.85e-132,414,Gasp,Uhrf2-201_Gasp
Uhrf2-201,Gfas_gfas1.m1.19929.m1,34.125,337,146,10,1,317,322,1164,1.09e-49,180,Gfas,Uhrf2-201_Gfas
Uhrf2-201,Kiwa_ENA_GBGI01001455_GBGI01001455.1,37.838,74,44,2,1,74,341,126,3.49e-6,47.4,Kiwa,Uhrf2-201_Kiwa
Uhrf2-201,Mcap_adi2mcaRNA19502_R1,38.235,476,220,10,1,453,142,1416,6.24e-96,315,Mcap,Uhrf2-201_Mcap
Uhrf2-201,Nvec_XM_001632478.2,47.602,834,348,13,1,803,127,2454,0,718,Nvec,Uhrf2-201_Nvec
Uhrf2-201,Pbac_AVPN01002842.1,27.9,319,168,8,1,316,10863,11642,1.2e-25,116,Pbac,Uhrf2-201_Pbac
Uhrf2-201,Pdam_Pocillopora_damicornis_7914,49.359,156,55,4,446,595,196,609,1.62e-36,135,Pdam,Uhrf2-201_Pdam
Uhrf2-201,Plut_plut2.m8.5891.m1,47.03,825,348,13,1,803,145,2418,0,763,Plut,Uhrf2-201_Plut
Uhrf2-201,Prus_35217_t,51.23,447,147,8,241,642,331,1593,4.31e-153,460,Prus,Uhrf2-201_Prus
Uhrf2-201,Pver_TRINITY_DN6160_c0_g1_i7,45.389,835,374,11,1,803,97,2451,0,728,Pver,Uhrf2-201_Pver
Uhrf2-201,Spis_Stylophora_pistillata_15886,35.484,93,58,2,707,799,1141,1413,2.43e-7,53.9,Spis,Uhrf2-201_Spis
Wt1-205,Adig_Acropora_digitifera_12030,58.416,101,37,2,412,512,895,1182,7.57e-30,120,Adig,Wt1-205_Adig
Wt1-205,Ahya_Acropora_hyacinthus_4548,55.682,88,39,0,386,473,670,933,3.61e-26,106,Ahya,Wt1-205_Ahya
Wt1-205,Amil_Acropora_millepora_21035,45.312,128,65,2,375,502,379,747,6.08e-29,115,Amil,Wt1-205_Amil
Wt1-205,Apal_XM_021042566.1,58.416,101,37,2,412,512,757,1044,4.01e-28,119,Apal,Wt1-205_Apal
Wt1-205,Apoc_chromosome_12.1830_1,41.549,142,78,2,361,502,313,723,4.7e-29,117,Apoc,Wt1-205_Apoc
Wt1-205,Aque_XM_003388596.3,65.672,134,43,1,379,512,1181,1573,1.68e-53,193,Aque,Wt1-205_Aque
Wt1-205,Cgig_G15020.1,31.636,275,165,5,261,517,151,960,7.46e-31,124,Cgig,Wt1-205_Cgig
Wt1-205,Emue_Em0003g1879a.t1,65.672,134,43,1,379,512,886,1278,1.75e-55,192,Emue,Wt1-205_Emue
Wt1-205,Gasp_gasp1.m3.29367.m1,58.416,101,37,2,412,512,1900,2187,2.41e-28,120,Gasp,Wt1-205_Gasp
Wt1-205,Gfas_gfas1.m1.5343.m1,58.416,101,37,2,412,512,1166,1453,1.14e-28,120,Gfas,Wt1-205_Gfas
Wt1-205,Hsal_ENA_GHBP01000324_GHBP01000324.1,53.061,98,45,1,381,477,795,1088,2.29e-23,102,Hsal,Wt1-205_Hsal
Wt1-205,Kiwa_ENA_GBGI01017385_GBGI01017385.1,34.266,143,85,5,367,507,215,622,5.44e-16,78.2,Kiwa,Wt1-205_Kiwa
Wt1-205,Mcap_g49491,57.692,104,39,2,409,512,856,1152,1.05e-29,121,Mcap,Wt1-205_Mcap
Wt1-205,Msqu_ENA_GHBR01001219_GHBR01001219.1,51.429,105,41,2,378,473,599,910,2.52e-26,107,Msqu,Wt1-205_Msqu
Wt1-205,Nvec_XM_032366628.1,58.416,101,37,2,412,512,1047,1334,3.84e-28,119,Nvec,Wt1-205_Nvec
Wt1-205,Pbac_AVPN01005470.1,38.15,173,93,5,336,508,2538,2062,3.15e-21,100,Pbac,Wt1-205_Pbac
Wt1-205,Pdam_Pocillopora_damicornis_24805,34.615,208,115,7,287,473,355,978,2.28e-29,116,Pdam,Wt1-205_Pdam
Wt1-205,Plut_plut2.m8.12814.m1,34.752,141,79,5,366,506,664,1047,3.89e-15,77.8,Plut,Wt1-205_Plut
Wt1-205,Prus_18114_t,42.254,142,73,3,379,513,424,843,1.03e-28,116,Prus,Wt1-205_Prus
Wt1-205,Pver_TRINITY_DN19369_c0_g1_i1,35.266,207,114,6,287,473,438,1058,1.79e-30,124,Pver,Wt1-205_Pver
Wt1-205,Spis_Stylophora_pistillata_2677,35.749,207,113,6,287,473,355,975,1.36e-31,124,Spis,Wt1-205_Spis
Zbtb33-201,Adig_Acropora_digitifera_15446,29.06,117,72,2,467,573,1867,2214,3.86e-12,68.6,Adig,Zbtb33-201_Adig
Zbtb33-201,Ahya_Acropora_hyacinthus_5378,32.353,136,77,6,446,577,199,573,1.87e-11,61.2,Ahya,Zbtb33-201_Ahya
Zbtb33-201,Amil_Acropora_millepora_1726,29.286,140,79,2,492,611,3325,3744,2.55e-12,70.1,Amil,Zbtb33-201_Amil
Zbtb33-201,Apal_XM_028661577.1,39.13,92,53,1,488,579,1856,2122,1.25e-13,75.1,Apal,Zbtb33-201_Apal
Zbtb33-201,Apoc_chromosome_9.2794_1,38.793,116,63,3,14,122,31,375,8.67e-13,72.4,Apoc,Zbtb33-201_Apoc
Zbtb33-201,Aque_XM_020008871.1,34,100,60,2,488,587,735,1016,5.89e-10,62.4,Aque,Zbtb33-201_Aque
Zbtb33-201,Cgig_G18556.8,33.684,95,62,1,487,581,1027,1308,4.63e-12,70.9,Cgig,Zbtb33-201_Cgig
Zbtb33-201,Emue_Em0021g418a.t1,30.508,118,70,3,467,584,214,531,5.07e-10,62,Emue,Zbtb33-201_Emue
Zbtb33-201,Gasp_gasp1.m3.5103.m1,24.402,209,139,5,375,569,865,1476,2.25e-12,70.5,Gasp,Zbtb33-201_Gasp
Zbtb33-201,Gfas_gfas1.m1.16964.m1,30.714,140,77,2,492,611,3486,3905,1.26e-12,71.6,Gfas,Zbtb33-201_Gfas
Zbtb33-201,Hsal_ENA_GHBP01002787_GHBP01002787.1,31.395,86,59,0,492,577,671,928,1.56e-8,55.8,Hsal,Zbtb33-201_Hsal
Zbtb33-201,Kiwa_ENA_GBGI01003445_GBGI01003445.1,35.443,79,51,0,494,572,111,347,1.07e-10,61.2,Kiwa,Zbtb33-201_Kiwa
Zbtb33-201,Mcap_g12928,30,140,78,2,492,611,3142,3561,2.02e-12,71.6,Mcap,Zbtb33-201_Mcap
Zbtb33-201,Msqu_ENA_GHBR01009356_GHBR01009356.1,40,85,46,3,492,572,40,291,9.1e-10,54.7,Msqu,Zbtb33-201_Msqu
Zbtb33-201,Nvec_XM_032372867.1,38.938,113,63,2,475,587,1340,1660,3.4e-14,77.8,Nvec,Zbtb33-201_Nvec
Zbtb33-201,Pbac_AVPN01001831.1,30.435,138,79,3,450,573,6942,7346,6.31e-10,65.1,Pbac,Zbtb33-201_Pbac
Zbtb33-201,Pdam_Pocillopora_damicornis_9626,34.043,94,60,1,475,568,73,348,1.79e-13,66.2,Pdam,Zbtb33-201_Pdam
Zbtb33-201,Plut_plut2.m8.12117.m1,35.644,101,59,2,14,108,43,345,3.93e-10,63.2,Plut,Zbtb33-201_Plut
Zbtb33-201,Prus_Prusg7208.t1,38,100,61,1,482,581,1741,2037,3.97e-12,70.5,Prus,Zbtb33-201_Prus
Zbtb33-201,Pver_TRINITY_DN10447_c0_g1_i1,31.538,130,77,4,454,573,1772,2155,2.56e-12,71.2,Pver,Zbtb33-201_Pver
Zbtb33-201,Spis_Stylophora_pistillata_19238,36.905,84,53,0,488,571,1735,1986,1.63e-14,76.6,Spis,Zbtb33-201_Spis
Zbtb38-201,Adig_Acropora_digitifera_3954,39.429,175,87,4,983,1150,472,960,3.15e-27,114,Adig,Zbtb38-201_Adig
Zbtb38-201,Ahya_Acropora_hyacinthus_6436,37.692,130,78,1,1007,1136,22,402,1.17e-20,87,Ahya,Zbtb38-201_Ahya
Zbtb38-201,Amil_Acropora_millepora_1754,45.752,153,78,2,1003,1153,670,1119,1.56e-29,122,Amil,Zbtb38-201_Amil
Zbtb38-201,Apal_XM_021057569.2,37.931,174,103,2,1007,1178,1727,2239,2.95e-26,117,Apal,Zbtb38-201_Apal
Zbtb38-201,Apoc_chromosome_9.623_1,40.625,192,109,3,984,1175,208,768,2.05e-31,129,Apoc,Zbtb38-201_Apoc
Zbtb38-201,Aque_XM_019997806.1,37.952,166,95,3,982,1146,2428,2904,2.29e-24,110,Aque,Zbtb38-201_Aque
Zbtb38-201,Cgig_G4032.7,41.379,145,80,2,1007,1150,742,1164,1.19e-27,121,Cgig,Zbtb38-201_Cgig
Zbtb38-201,Emue_Em0021g418a.t1,39.726,146,83,2,1007,1150,160,588,1.61e-26,112,Emue,Zbtb38-201_Emue
